question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,17.1 Magnetic Effect of Current,topic_separator,,,,,,1
q_10_phy_ch17_sq_001,1,17.1 Magnetic Effect of Current,definition_function,State the magnetic effect of a steady electric current.,steady electric current کا magnetic effect بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.1 Magnetic Field Around a Straight Wire,topic_separator,,,,,,1
q_10_phy_ch17_sq_002,1,17.1 Magnetic Field Around a Straight Wire,diagram_based,Describe the pattern of magnetic field lines around a straight current-carrying wire.,straight current-carrying wire کے around magnetic field lines کا pattern بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.1 Right-Hand Grip Rule,topic_separator,,,,,,1
q_10_phy_ch17_sq_003,1,17.1 Right-Hand Grip Rule,law_principle,State the right-hand grip rule for a straight current-carrying conductor.,straight current-carrying conductor کے لیے right-hand grip rule بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.1 Dot-and-Cross Convention,topic_separator,,,,,,1
q_10_phy_ch17_sq_004,1,17.1 Dot-and-Cross Convention,definition_function,State what the dot and cross symbols represent for current direction.,current direction کے لیے dot اور cross symbols کیا represent کرتے ہیں، بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,17.1 Magnetic Field Strength,topic_separator,,,,,,1
q_10_phy_ch17_sq_005,1,17.1 Magnetic Field Strength,cause_effect,State how current magnitude and distance from the wire affect magnetic field strength.,بیان کریں کہ current magnitude اور wire سے distance magnetic field strength کو کیسے affect کرتے ہیں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.1 Solenoid,topic_separator,,,,,,1
q_10_phy_ch17_sq_006,1,17.1 Solenoid,definition_function,Define a solenoid and state the form of its magnetic field.,solenoid کی تعریف کریں اور اس کے magnetic field کی form بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.1 Electromagnet,topic_separator,,,,,,1
q_10_phy_ch17_sq_007,1,17.1 Electromagnet,definition_function,Define an electromagnet and state the purpose of its soft-iron core.,electromagnet کی تعریف کریں اور اس کے soft-iron core کا purpose بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.2 Parallel Current-Carrying Conductors,topic_separator,,,,,,1
q_10_phy_ch17_sq_008,1,17.2 Parallel Current-Carrying Conductors,compare_contrast,State the force between parallel conductors carrying currents in the same direction and in opposite directions.,same direction اور opposite directions میں currents carry کرنے والے parallel conductors کے درمیان force بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.3 Force on a Current-Carrying Conductor,topic_separator,,,,,,1
q_10_phy_ch17_sq_009,1,17.3 Force on a Current-Carrying Conductor,definition_function,State what happens when a current-carrying conductor is placed in a magnetic field.,بیان کریں کہ current-carrying conductor کو magnetic field میں place کرنے پر کیا ہوتا ہے۔,Easy,2,PRO,1
TOPIC_SEP,1,17.3 Fleming's Left-Hand Rule,topic_separator,,,,,,1
q_10_phy_ch17_sq_010,1,17.3 Fleming's Left-Hand Rule,law_principle,State Fleming's left-hand rule and identify what the thumb and two fingers represent.,Fleming's left-hand rule بیان کریں اور thumb و two fingers کی representations لکھیں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.3 Magnetic Force,topic_separator,,,,,,1
q_10_phy_ch17_sq_011,1,17.3 Magnetic Force,definition_formula,Write the expression for force on a current-carrying conductor perpendicular to a magnetic field and identify its symbols.,magnetic field کے perpendicular current-carrying conductor پر force کا expression لکھیں اور symbols identify کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,17.4 Turning Effect on a Coil,topic_separator,,,,,,1
q_10_phy_ch17_sq_012,1,17.4 Turning Effect on a Coil,concept_explanation,State why a current-carrying coil experiences a turning effect in a magnetic field.,بیان کریں کہ current-carrying coil magnetic field میں turning effect کیوں experience کرتی ہے۔,Easy,2,PRO,1
TOPIC_SEP,1,17.5 DC Motor,topic_separator,,,,,,1
q_10_phy_ch17_sq_013,1,17.5 DC Motor,definition_function,State the energy conversion performed by a DC motor.,DC motor کی performed energy conversion بیان کریں۔,Easy,2,PRO,1
q_10_phy_ch17_sq_014,1,17.5 DC Motor,function_purpose,State the functions of the split-ring commutator and carbon brushes in a DC motor.,DC motor میں split-ring commutator اور carbon brushes کے functions بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.6 Electromagnetic Relay,topic_separator,,,,,,1
q_10_phy_ch17_sq_015,1,17.6 Electromagnetic Relay,definition_function,Define an electromagnetic relay and state its main purpose.,electromagnetic relay کی تعریف کریں اور اس کا main purpose بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,17.6 Earth's Magnetic Field,topic_separator,,,,,,1
q_10_phy_ch17_sq_016,1,17.6 Earth's Magnetic Field,definition_function,Describe Earth's magnetic field and state one protective role of the magnetosphere.,Earth's magnetic field بیان کریں اور magnetosphere کا one protective role لکھیں۔,Easy,2,ELITE,1
TOPIC_SEP,1,17.1 Magnetic Field Experiment,topic_separator,,,,,,1
q_10_phy_ch17_sq_017,1,17.1 Magnetic Field Experiment,process_steps,Describe an experiment using a compass or iron filings to show the magnetic field around a straight current-carrying wire.,compass یا iron filings سے straight current-carrying wire کے around magnetic field show کرنے والا experiment بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,17.1 Magnetic Field Direction,topic_separator,,,,,,1
q_10_phy_ch17_sq_018,1,17.1 Magnetic Field Direction,cause_effect,Explain what happens to the magnetic field when the direction of current is reversed.,وضاحت کریں کہ current direction reverse ہونے پر magnetic field کے ساتھ کیا ہوتا ہے۔,Medium,2,PRO,1
q_10_phy_ch17_sq_019,1,17.1 Solenoid,diagram_based,Explain how the north and south poles of a current-carrying solenoid are identified.,وضاحت کریں کہ current-carrying solenoid کے north اور south poles کیسے identify کیے جاتے ہیں۔,Medium,2,PRO,1
q_10_phy_ch17_sq_020,1,17.1 Electromagnet,cause_effect,"Explain how current, number of turns, and core material affect the strength of an electromagnet.",وضاحت کریں کہ current، number of turns اور core material electromagnet strength کو کیسے affect کرتے ہیں۔,Medium,2,PRO,1
TOPIC_SEP,1,17.2 Parallel Conductors,topic_separator,,,,,,1
q_10_phy_ch17_sq_021,1,17.2 Parallel Conductors,concept_explanation,Explain why parallel currents in the same direction attract while opposite currents repel.,وضاحت کریں کہ same direction parallel currents attract جبکہ opposite currents repel کیوں کرتی ہیں۔,Medium,2,ELITE,1
TOPIC_SEP,1,17.3 Force on a Conductor,topic_separator,,,,,,1
q_10_phy_ch17_sq_022,1,17.3 Force on a Conductor,process_steps,Describe an experiment to show that a force acts on a current-carrying conductor in a magnetic field.,current-carrying conductor پر magnetic field میں force act ہونے کو show کرنے والا experiment بیان کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,17.3 Force Direction,topic_separator,,,,,,1
q_10_phy_ch17_sq_023,1,17.3 Force Direction,cause_effect,State the effect on force direction when either the current direction or magnetic field direction is reversed.,current direction یا magnetic field direction میں سے کسی ایک کو reverse کرنے پر force direction کا effect بیان کریں۔,Medium,2,PRO,1
