question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_phy_ch20_001,1,20.1 Atomic Structure,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_001,1,20.1 Atomic Structure,Long,describe,Describe the structure of an atom according to Rutherford's model and explain the main observations and conclusions of the alpha-particle scattering experiment.,Rutherford's model کے مطابق atom کی structure بیان کریں اور alpha-particle scattering experiment کے main observations اور conclusions explain کریں۔,Hard,5,ULTRA,1
q_10_phy_ch20_lq_002,1,20.1 Atomic Structure,Long,explain,"Explain how the arrangement of protons, neutrons, and electrons determines the identity and chemical properties of an atom.",وضاحت کریں کہ protons، neutrons اور electrons کی arrangement atom کی identity اور chemical properties کیسے determine کرتی ہے۔,Medium,5,PRO,1
sep_10_phy_ch20_002,1,20.2 Charge Number and Mass Number,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_003,1,20.2 Charge Number and Mass Number,Long,state_and_explain,"Define atomic number, mass number, nuclide, and isotope. Explain why isotopes of an element have similar chemical properties but different physical properties.",atomic number، mass number، nuclide اور isotope کی تعریف کریں۔ explain کریں کہ element کے isotopes کی chemical properties similar مگر physical properties different کیوں ہوتی ہیں۔,Medium,5,PRO,1
sep_10_phy_ch20_003,1,20.4 Radioactivity,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_004,1,20.4 Radioactivity,Long,explain,"Explain radioactive decay and describe the nature, charge, mass, ionizing power, penetrating power, and deflection of alpha, beta, and gamma radiations.",radioactive decay کی وضاحت کریں اور alpha، beta اور gamma radiations کی nature، charge، mass، ionizing power، penetrating power اور deflection بیان کریں۔,Hard,5,PRO,1
sep_10_phy_ch20_004,1,20.5 Nuclear Decay Equations,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_005,1,20.5 Nuclear Decay Equations,Long,state_and_explain,"Explain alpha, beta, and gamma decay equations. Discuss how mass number and atomic number change in each type of decay.",alpha، beta اور gamma decay equations explain کریں۔ بحث کریں کہ ہر decay type میں mass number اور atomic number کیسے change ہوتے ہیں۔,Hard,5,ULTRA,1
sep_10_phy_ch20_005,1,20.6 Nuclear Reactions,Topic,topic_separator,,,,,,1
q_10_phy_ch20_lq_006,1,20.6 Nuclear Reactions,Long,compare,"Compare nuclear fission and nuclear fusion in terms of nuclei involved, conditions, chain reaction, energy release, and applications.",involved nuclei، conditions، chain reaction، energy release اور applications کے لحاظ سے nuclear fission اور nuclear fusion کا موازنہ کریں۔,Hard,5,ELITE,1
sep_10_phy_ch20_006,1,20.6 Nuclear Reactor,Topic,topic_separator,,,,,,1
