question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_phy_ch17_001,1,17.1 Magnetic Effect of Current,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_001,1,17.1 Magnetic Effect of Current,Long,explain,Explain how a magnetic field is produced around a current-carrying straight conductor. Discuss the factors affecting its strength.,وضاحت کریں کہ current-carrying straight conductor کے گرد magnetic field کیسے پیدا ہوتا ہے۔ اس کی strength کو affect کرنے والے factors پر بحث کریں۔,Medium,5,PRO,1
sep_10_phy_ch17_002,1,17.1 Right-Hand Grip Rule,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_002,1,17.1 Right-Hand Grip Rule,Long,state_and_explain,Explain the right-hand grip rule and show how it determines the direction of the magnetic field around a current-carrying conductor.,right-hand grip rule کی وضاحت کریں اور دکھائیں کہ یہ current-carrying conductor کے گرد magnetic field کی direction کیسے determine کرتا ہے۔,Medium,5,PRO,1
sep_10_phy_ch17_003,1,17.1 Magnetic Field Experiment,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_003,1,17.1 Magnetic Field Experiment,Long,experiment,Describe an experiment using a compass or iron filings to demonstrate the magnetic field around a straight current-carrying conductor.,compass یا iron filings استعمال کرکے straight current-carrying conductor کے گرد magnetic field demonstrate کرنے والا experiment بیان کریں۔,Medium,5,PRO,1
sep_10_phy_ch17_004,1,17.1 Solenoid and Electromagnet,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_004,1,17.1 Solenoid and Electromagnet,Long,compare,Explain the magnetic field of a solenoid and compare it with the field of a bar magnet. Describe how a strong electromagnet is produced.,solenoid کے magnetic field کی وضاحت کریں اور اس کا bar magnet کے field سے موازنہ کریں۔ بیان کریں کہ strong electromagnet کیسے بنایا جاتا ہے۔,Medium,5,ULTRA,1
sep_10_phy_ch17_005,1,17.2 Parallel Current-Carrying Conductors,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_005,1,17.2 Parallel Current-Carrying Conductors,Long,cause_effect,Explain attraction and repulsion between two parallel current-carrying conductors for currents in the same and opposite directions.,same اور opposite directions میں currents کے لیے two parallel current-carrying conductors کے درمیان attraction اور repulsion کی وضاحت کریں۔,Hard,5,ELITE,1
sep_10_phy_ch17_006,1,17.3 Force on a Current-Carrying Conductor,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_006,1,17.3 Force on a Current-Carrying Conductor,Long,state_and_explain,Explain the force on a current-carrying conductor in a magnetic field. State Fleming's left-hand rule and discuss the factors affecting the force.,magnetic field میں current-carrying conductor پر force کی وضاحت کریں۔ Fleming's left-hand rule بیان کریں اور force کو affect کرنے والے factors پر بحث کریں۔,Medium,5,ULTRA,1
q_10_phy_ch17_lq_007,1,17.3 Force on a Current-Carrying Conductor,Long,experiment,Describe an experiment showing that a current-carrying conductor experiences a force in a magnetic field. Explain the effects of reversing current or field direction.,وہ experiment بیان کریں جو ظاہر کرتا ہے کہ current-carrying conductor magnetic field میں force experience کرتا ہے۔ current یا field direction reverse کرنے کے effects explain کریں۔,Hard,5,PRO,1
sep_10_phy_ch17_007,1,17.4 Turning Effect on a Coil,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_008,1,17.4 Turning Effect on a Coil,Long,explain,Explain how opposite forces on the sides of a current-carrying coil produce a turning effect. Discuss the factors affecting the torque.,وضاحت کریں کہ current-carrying coil کی sides پر opposite forces turning effect کیسے produce کرتی ہیں۔ torque کو affect کرنے والے factors پر بحث کریں۔,Hard,5,ULTRA,1
sep_10_phy_ch17_008,1,17.5 DC Motor,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_009,1,17.5 DC Motor,Long,diagram_based,"Describe the construction and working of a simple DC motor with a labelled diagram. Explain the functions of the armature, split-ring commutator, brushes, and magnetic field.",لیبل شدہ diagram کے ساتھ simple DC motor کی construction اور working بیان کریں۔ armature، split-ring commutator، brushes اور magnetic field کے functions explain کریں۔,Hard,5,PRO,1
q_10_phy_ch17_lq_010,1,17.5 DC Motor,Long,cause_effect,"Explain why a DC motor coil may stop after turning through 90° if the current is not reversed, and how the commutator prevents this problem.",وضاحت کریں کہ current reverse نہ ہونے پر DC motor coil 90° turn کے بعد کیوں stop ہو سکتی ہے اور commutator یہ problem کیسے prevent کرتا ہے۔,Hard,5,PRO,1
sep_10_phy_ch17_009,1,17.6 Electromagnetic Relay and Loudspeaker,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_011,1,17.6 Electromagnetic Relay and Loudspeaker,Long,compare,"Compare the construction, working, and applications of an electromagnetic relay and a loudspeaker.",electromagnetic relay اور loudspeaker کی construction، working اور applications کا موازنہ کریں۔,Hard,5,ELITE,1
sep_10_phy_ch17_010,1,17.6 Earth's Magnetic Field,Topic,topic_separator,,,,,,1
q_10_phy_ch17_lq_012,1,17.6 Earth's Magnetic Field,Long,discuss,Discuss the theory of Earth's magnetic field and the role of the molten outer core and Earth's rotation in generating it. Explain the importance of the magnetosphere.,Earth's magnetic field کی theory اور اسے generate کرنے میں molten outer core اور Earth rotation کے role پر بحث کریں۔ magnetosphere کی importance explain کریں۔,Hard,5,PRO,1
