question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,19.1 Semiconductors,Topic,,,,,,,,,,,1
q_10_phy_ch19_001,1,19.1 Semiconductors,Remember,What is a semiconductor?,semiconductor کیا ہے؟,Perfect conductor at all temperatures / تمام temperatures پر perfect conductor,Material with conductivity between conductors and insulators / material جس کی conductivity conductors اور insulators کے between ہو,Perfect insulator with no electrons / no electrons والا perfect insulator,Magnetic material only / صرف magnetic material,B | Material with conductivity between conductors and insulators / material جس کی conductivity conductors اور insulators کے between ہو,Easy,1,PRO,1
q_10_phy_ch19_002,1,19.1 Semiconductors,Remember,Which elements are commonly used as intrinsic semiconductors?,intrinsic semiconductors کے طور پر commonly کون سے elements use ہوتے ہیں؟,Copper and aluminium / copper اور aluminium,Hydrogen and oxygen / hydrogen اور oxygen,Iron and nickel / iron اور nickel,Silicon and germanium / silicon اور germanium,D | Silicon and germanium / silicon اور germanium,Easy,1,ULTRA,1
q_10_phy_ch19_003,1,19.1 Semiconductors,Understand,How does semiconductor conductivity generally change with temperature?,semiconductor conductivity temperature کے ساتھ generally کیسے change ہوتی ہے؟,It always decreases / یہ ہمیشہ decrease ہوتی ہے,It increases as temperature rises / temperature rise کے ساتھ increase ہوتی ہے,It remains zero / یہ zero رہتی ہے,It is unrelated to temperature / temperature سے unrelated ہے,B | It increases as temperature rises / temperature rise کے ساتھ increase ہوتی ہے,Medium,1,PRO,1
TOPIC_SEP,1,19.1 Doping,Topic,,,,,,,,,,,1
q_10_phy_ch19_004,1,19.1 Doping,Remember,What is doping?,doping کیا ہے؟,Removing all atoms / تمام atoms remove کرنا,Adding a small amount of impurity to a pure semiconductor / pure semiconductor میں small impurity add کرنا,Heating a conductor to melting / conductor کو melting تک heat کرنا,Charging by friction / friction سے charging,B | Adding a small amount of impurity to a pure semiconductor / pure semiconductor میں small impurity add کرنا,Easy,1,PRO,1
TOPIC_SEP,1,19.1 N-Type Semiconductor,Topic,,,,,,,,,,,1
q_10_phy_ch19_005,1,19.1 N-Type Semiconductor,Remember,Which charge carriers are majority in an N-type semiconductor?,N-type semiconductor میں majority charge carriers کون سے ہیں؟,Holes / holes,Protons / protons,Neutrons / neutrons,Electrons / electrons,D | Electrons / electrons,Easy,1,PRO,1
TOPIC_SEP,1,19.1 P-Type Semiconductor,Topic,,,,,,,,,,,1
q_10_phy_ch19_006,1,19.1 P-Type Semiconductor,Remember,Which charge carriers are majority in a P-type semiconductor?,P-type semiconductor میں majority charge carriers کون سے ہیں؟,Electrons / electrons,Neutrons / neutrons,Photons / photons,Holes / holes,D | Holes / holes,Easy,1,PRO,1
TOPIC_SEP,1,19.1 N-Type Doping,Topic,,,,,,,,,,,1
q_10_phy_ch19_007,1,19.1 N-Type Doping,Understand,Which type of impurity produces an N-type semiconductor?,کون سی impurity N-type semiconductor produce کرتی ہے؟,Trivalent impurity / trivalent impurity,Noble gas only / صرف noble gas,No impurity / no impurity,Pentavalent impurity / pentavalent impurity,D | Pentavalent impurity / pentavalent impurity,Medium,1,PRO,1
TOPIC_SEP,1,19.1 P-Type Doping,Topic,,,,,,,,,,,1
q_10_phy_ch19_008,1,19.1 P-Type Doping,Understand,Which type of impurity produces a P-type semiconductor?,کون سی impurity P-type semiconductor produce کرتی ہے؟,Trivalent impurity / trivalent impurity,Pentavalent impurity / pentavalent impurity,Divalent metal only / صرف divalent metal,No impurity / no impurity,A | Trivalent impurity / trivalent impurity,Medium,1,PRO,1
TOPIC_SEP,1,19.2 PN Junction,Topic,,,,,,,,,,,1
q_10_phy_ch19_009,1,19.2 PN Junction,Remember,What is formed when P-type and N-type materials are joined?,P-type اور N-type materials join کرنے پر کیا form ہوتا ہے؟,Transformer core / transformer core,Electromagnet / electromagnet,PN junction / PN junction,Capacitor plate only / صرف capacitor plate,C | PN junction / PN junction,Easy,1,PRO,1
TOPIC_SEP,1,19.2 Depletion Region,Topic,,,,,,,,,,,1
q_10_phy_ch19_010,1,19.2 Depletion Region,Remember,What is the depletion region?,depletion region کیا ہے؟,Region near the junction depleted of mobile charge carriers / junction کے near mobile charge carriers سے depleted region,Region full of free carriers only / صرف free carriers سے full region,Metal contact outside the diode / diode کے outside metal contact,Region of sound waves / sound waves region,A | Region near the junction depleted of mobile charge carriers / junction کے near mobile charge carriers سے depleted region,Easy,1,PRO,1
TOPIC_SEP,1,19.2 Barrier Potential,Topic,,,,,,,,,,,1
q_10_phy_ch19_011,1,19.2 Barrier Potential,Understand,What is the role of the barrier potential at a PN junction?,PN junction پر barrier potential کا role کیا ہے؟,It creates unlimited current / یہ unlimited current create کرتا ہے,It opposes further diffusion of majority carriers / یہ majority carriers کی further diffusion oppose کرتا ہے,It removes the junction / یہ junction remove کرتا ہے,It converts DC into sound / یہ DC کو sound میں convert کرتا ہے,B | It opposes further diffusion of majority carriers / یہ majority carriers کی further diffusion oppose کرتا ہے,Medium,1,PRO,1
TOPIC_SEP,1,19.2 Forward Bias,Topic,,,,,,,,,,,1
q_10_phy_ch19_012,1,19.2 Forward Bias,Remember,How is a diode forward biased?,diode کو forward bias کیسے کیا جاتا ہے؟,P-side to positive and N-side to negative / P-side positive اور N-side negative سے,P-side to negative and N-side to positive / P-side negative اور N-side positive سے,Both sides to positive / دونوں sides positive سے,Both sides disconnected / دونوں sides disconnected,A | P-side to positive and N-side to negative / P-side positive اور N-side negative سے,Easy,1,PRO,1
q_10_phy_ch19_013,1,19.2 Forward Bias,Understand,What happens to the depletion layer in forward bias?,forward bias میں depletion layer کے ساتھ کیا ہوتا ہے؟,It becomes narrower / یہ narrower ہوتی ہے,It becomes wider / یہ wider ہوتی ہے,It becomes an insulator of infinite width / infinite width insulator بن جاتی ہے,It turns into a magnet / یہ magnet بن جاتی ہے,A | It becomes narrower / یہ narrower ہوتی ہے,Medium,1,PRO,1
TOPIC_SEP,1,19.2 Reverse Bias,Topic,,,,,,,,,,,1
q_10_phy_ch19_014,1,19.2 Reverse Bias,Remember,How is a diode reverse biased?,diode کو reverse bias کیسے کیا جاتا ہے؟,P-side to positive and N-side to negative / P-side positive اور N-side negative سے,Both sides earthed only / صرف دونوں sides earthed,No voltage applied with high current / no voltage with high current,P-side to negative and N-side to positive / P-side negative اور N-side positive سے,D | P-side to negative and N-side to positive / P-side negative اور N-side positive سے,Easy,1,PRO,1
q_10_phy_ch19_015,1,19.2 Reverse Bias,Understand,What happens to the depletion layer in reverse bias?,reverse bias میں depletion layer کے ساتھ کیا ہوتا ہے؟,It becomes wider / یہ wider ہوتی ہے,It becomes narrower / یہ narrower ہوتی ہے,It disappears completely / یہ completely disappear ہوتی ہے,It emits sound / یہ sound emit کرتی ہے,A | It becomes wider / یہ wider ہوتی ہے,Medium,1,PRO,1
TOPIC_SEP,1,19.2 Diode Function,Topic,,,,,,,,,,,1
q_10_phy_ch19_016,1,19.2 Diode Function,Remember,A semiconductor diode mainly allows current:,semiconductor diode current کو mainly کیسے allow کرتی ہے؟,Equally in both directions / دونوں directions میں equally,Only through vacuum / صرف vacuum through,In one direction / one direction میں,Only when no voltage is applied / صرف no voltage پر,C | In one direction / one direction میں,Easy,1,PRO,1
TOPIC_SEP,1,19.2 V-I Characteristic,Topic,,,,,,,,,,,1
q_10_phy_ch19_017,1,19.2 V-I Characteristic,Analyze,Which statement describes the diode V-I characteristic?,diode V-I characteristic کو کون سا statement describe کرتا ہے؟,Perfectly linear in both directions / دونوں directions میں perfectly linear,No current in forward bias at any voltage / any voltage پر forward bias میں no current,"Small forward current below threshold, then rapid increase; tiny reverse current / threshold سے below small forward current، پھر rapid increase؛ tiny reverse current",Large reverse current at all voltages / تمام voltages پر large reverse current,"C | Small forward current below threshold, then rapid increase; tiny reverse current / threshold سے below small forward current، پھر rapid increase؛ tiny reverse current",Hard,1,ELITE,1
TOPIC_SEP,1,19.3 Rectification,Topic,,,,,,,,,,,1
q_10_phy_ch19_018,1,19.3 Rectification,Remember,What is rectification?,rectification کیا ہے؟,Conversion of DC into AC only / صرف DC کو AC میں conversion,Conversion of light into sound / light کو sound میں conversion,Heating a resistor / resistor heating,Conversion of AC into DC / AC کو DC میں conversion,D | Conversion of AC into DC / AC کو DC میں conversion,Easy,1,PRO,1
q_10_phy_ch19_019,1,19.3 Rectification,Understand,Why is a diode useful in a rectifier circuit?,rectifier circuit میں diode useful کیوں ہے؟,It conducts during one half-cycle and blocks the opposite half-cycle / یہ one half-cycle میں conduct اور opposite half-cycle block کرتی ہے,It conducts equally in both directions / یہ دونوں directions میں equally conduct کرتی ہے,It stores all AC charge permanently / یہ تمام AC charge permanently store کرتی ہے,It produces a magnetic field without current / یہ current کے بغیر magnetic field produce کرتی ہے,A | It conducts during one half-cycle and blocks the opposite half-cycle / یہ one half-cycle میں conduct اور opposite half-cycle block کرتی ہے,Medium,1,PRO,1
TOPIC_SEP,1,19.3 LED,Topic,,,,,,,,,,,1
q_10_phy_ch19_020,1,19.3 LED,Remember,What does LED stand for?,LED کا full form کیا ہے؟,Low-energy detector / low-energy detector,Linear electric device / linear electric device,Light-emitting diode / light-emitting diode,Light electron divider / light electron divider,C | Light-emitting diode / light-emitting diode,Easy,1,ULTRA,1
q_10_phy_ch19_021,1,19.3 LED,Understand,When does an LED emit light?,LED light کب emit کرتی ہے؟,Only when reverse biased strongly / صرف strong reverse bias پر,When forward biased and current flows / forward biased ہونے اور current flow پر,When disconnected / disconnected ہونے پر,When placed in vacuum without voltage / vacuum میں without voltage,B | When forward biased and current flows / forward biased ہونے اور current flow پر,Medium,1,PRO,1
q_10_phy_ch19_022,1,19.3 LED,Understand,Why is a series resistor often used with an LED?,LED کے ساتھ series resistor often کیوں use ہوتا ہے؟,To increase current without limit / current unlimited increase کرنے کے لیے,To reverse the junction permanently / junction permanently reverse کرنے کے لیے,To limit current and protect the LED / current limit اور LED protect کرنے کے لیے,To make the LED an AC generator / LED کو AC generator بنانے کے لیے,C | To limit current and protect the LED / current limit اور LED protect کرنے کے لیے,Medium,1,PRO,1
TOPIC_SEP,1,19.4 Analogue and Digital Signals,Topic,,,,,,,,,,,1
q_10_phy_ch19_023,1,19.4 Analogue and Digital Signals,Remember,What is an analogue signal?,analogue signal کیا ہے؟,A signal with only two discrete levels / صرف two discrete levels والا signal,A signal with no variation / no variation signal,A continuously varying signal / continuously varying signal,A magnetic pole / magnetic pole,C | A continuously varying signal / continuously varying signal,Easy,1,PRO,1
q_10_phy_ch19_024,1,19.4 Analogue and Digital Signals,Remember,What is a digital signal?,digital signal کیا ہے؟,A continuously varying signal only / صرف continuously varying signal,A signal without information / information کے بغیر signal,A signal represented by discrete levels such as 0 and 1 / discrete levels جیسے 0 اور 1 سے represented signal,A sound wave only / صرف sound wave,C | A signal represented by discrete levels such as 0 and 1 / discrete levels جیسے 0 اور 1 سے represented signal,Easy,1,PRO,1
TOPIC_SEP,1,19.4 ADC,Topic,,,,,,,,,,,1
q_10_phy_ch19_025,1,19.4 ADC,Remember,What does an analogue-to-digital converter do?,analogue-to-digital converter کیا کرتا ہے؟,Converts an analogue signal into digital data / analogue signal کو digital data میں convert کرتا ہے,Converts digital data into heat / digital data کو heat میں convert کرتا ہے,Produces static charge / static charge produce کرتا ہے,Measures magnetic field only / صرف magnetic field measure کرتا ہے,A | Converts an analogue signal into digital data / analogue signal کو digital data میں convert کرتا ہے,Easy,1,PRO,1
TOPIC_SEP,1,19.4 Sampling,Topic,,,,,,,,,,,1
q_10_phy_ch19_026,1,19.4 Sampling,Remember,What is sampling in analogue-to-digital conversion?,analogue-to-digital conversion میں sampling کیا ہے؟,Increasing signal continuously / signal continuously increase کرنا,Removing all data / تمام data remove کرنا,Measuring the signal at regular time intervals / regular time intervals پر signal measure کرنا,Reflecting the signal / signal reflect کرنا,C | Measuring the signal at regular time intervals / regular time intervals پر signal measure کرنا,Easy,1,PRO,1
TOPIC_SEP,1,19.4 Quantization,Topic,,,,,,,,,,,1
q_10_phy_ch19_027,1,19.4 Quantization,Remember,What is quantization?,quantization کیا ہے؟,Taking samples at random only / صرف random samples لینا,Assigning sampled values to discrete levels / sampled values کو discrete levels assign کرنا,Changing binary into sound / binary کو sound میں change کرنا,Removing the clock signal / clock signal remove کرنا,B | Assigning sampled values to discrete levels / sampled values کو discrete levels assign کرنا,Easy,1,PRO,1
TOPIC_SEP,1,19.4 Encoding,Topic,,,,,,,,,,,1
q_10_phy_ch19_028,1,19.4 Encoding,Understand,What is encoding in an ADC?,ADC میں encoding کیا ہے؟,Converting binary to analogue before sampling / sampling سے پہلے binary کو analogue میں convert کرنا,Adding noise deliberately / deliberately noise add کرنا,Representing each quantized level as a binary number / each quantized level کو binary number سے represent کرنا,Generating magnetic flux / magnetic flux generate کرنا,C | Representing each quantized level as a binary number / each quantized level کو binary number سے represent کرنا,Medium,1,PRO,1
TOPIC_SEP,1,19.4 Digital Advantages,Topic,,,,,,,,,,,1
