question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,15.1 Electric Charge,topic_separator,,,,,,1
q_10_phy_ch15_sq_001,1,15.1 Electric Charge,definition_unit,Define electric charge and state its SI unit.,electric charge کی تعریف کریں اور اس کی SI unit بیان کریں۔,Easy,2,PRO,1
q_10_phy_ch15_sq_002,1,15.1 Electric Charge,list_state,State the two types of electric charge and describe the interaction between like and unlike charges.,electric charge کی two types بیان کریں اور like و unlike charges کے interaction کی وضاحت کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,15.1 Charging by Friction,topic_separator,,,,,,1
q_10_phy_ch15_sq_003,1,15.1 Charging by Friction,concept_explanation,Explain how rubbing two different materials can charge them by transfer of electrons.,وضاحت کریں کہ two different materials کو rub کرنے سے electrons transfer ہو کر وہ charge کیسے ہوتے ہیں۔,Easy,2,PRO,1
TOPIC_SEP,1,15.1 Conservation of Charge,topic_separator,,,,,,1
q_10_phy_ch15_sq_004,1,15.1 Conservation of Charge,law_principle,State the law of conservation of electric charge.,law of conservation of electric charge بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,15.2 Electrostatic Induction,topic_separator,,,,,,1
q_10_phy_ch15_sq_005,1,15.2 Electrostatic Induction,definition_function,Define electrostatic induction and state how it differs from charging by contact.,electrostatic induction کی تعریف کریں اور charging by contact سے اس کا فرق بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,15.2 Earthing,topic_separator,,,,,,1
q_10_phy_ch15_sq_006,1,15.2 Earthing,definition_function,Define earthing and state its purpose during electrostatic induction.,earthing کی تعریف کریں اور electrostatic induction کے دوران اس کا purpose بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,15.2 Gold-Leaf Electroscope,topic_separator,,,,,,1
q_10_phy_ch15_sq_007,1,15.2 Gold-Leaf Electroscope,function_purpose,State the function of a gold-leaf electroscope and name its main parts.,gold-leaf electroscope کا function اور اس کے main parts کے names بیان کریں۔,Easy,2,PRO,1
q_10_phy_ch15_sq_008,1,15.2 Gold-Leaf Electroscope,concept_explanation,Explain why the leaves of a charged electroscope diverge.,وضاحت کریں کہ charged electroscope کی leaves diverge کیوں کرتی ہیں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,15.3 Applications of Electrostatics,topic_separator,,,,,,1
