question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,13.1 Production of Sound,topic_separator,,,,,,1
q_10_phy_ch13_sq_001,1,13.1 Production of Sound,definition_example,State how sound is produced and give two examples of vibrating sound sources.,بیان کریں کہ sound کیسے produce ہوتی ہے اور vibrating sound sources کی دو examples دیں۔,Easy,2,PRO,1
q_10_phy_ch13_sq_002,1,13.1 Production of Sound,application_scenario,Explain how a tuning fork demonstrates that vibration produces sound.,وضاحت کریں کہ tuning fork یہ کیسے demonstrate کرتی ہے کہ vibration sound produce کرتی ہے۔,Easy,2,ELITE,1
TOPIC_SEP,1,13.1 Propagation of Sound,topic_separator,,,,,,1
q_10_phy_ch13_sq_003,1,13.1 Propagation of Sound,definition_function,Define a sound wave and state why it is classified as a mechanical wave.,sound wave کی تعریف کریں اور بیان کریں کہ اسے mechanical wave کیوں classify کیا جاتا ہے۔,Easy,2,PRO,1
q_10_phy_ch13_sq_004,1,13.1 Propagation of Sound,list_state,State the meanings of compression and rarefaction in a sound wave.,sound wave میں compression اور rarefaction کے meanings بیان کریں۔,Easy,2,ULTRA,1
q_10_phy_ch13_sq_005,1,13.1 Propagation of Sound,definition_formula,Define the wavelength of a sound wave in terms of successive compressions or rarefactions.,successive compressions یا rarefactions کے لحاظ سے sound wave کی wavelength کی تعریف کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,13.2 Speed of Sound,topic_separator,,,,,,1
q_10_phy_ch13_sq_006,1,13.2 Speed of Sound,formula_relationship,State the equation used to calculate the speed of sound and identify its symbols.,speed of sound calculate کرنے والی equation بیان کریں اور اس کے symbols کی نشاندہی کریں۔,Easy,2,PRO,1
q_10_phy_ch13_sq_007,1,13.2 Speed of Sound,list_state,State the approximate speed of sound in air and the factors that affect it.,air میں sound کی approximate speed اور اسے affect کرنے والے factors بیان کریں۔,Easy,2,PRO,1
q_10_phy_ch13_sq_008,1,13.2 Speed of Sound,classification,"Arrange solids, liquids, and gases in decreasing order of the speed of sound.",solids، liquids اور gases کو speed of sound کی decreasing order میں arrange کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,13.3 Characteristics of Sound,topic_separator,,,,,,1
q_10_phy_ch13_sq_009,1,13.3 Characteristics of Sound,definition_function,Define loudness and state the wave property on which it mainly depends.,loudness کی تعریف کریں اور وہ wave property بیان کریں جس پر یہ mainly depend کرتی ہے۔,Easy,2,PRO,1
q_10_phy_ch13_sq_010,1,13.3 Characteristics of Sound,definition_function,Define pitch and state the wave property on which it depends.,pitch کی تعریف کریں اور وہ wave property بیان کریں جس پر یہ depend کرتی ہے۔,Easy,2,PRO,1
q_10_phy_ch13_sq_011,1,13.3 Characteristics of Sound,definition_function,Define quality of sound and state what it enables a listener to distinguish.,quality of sound کی تعریف کریں اور بیان کریں کہ یہ listener کو کیا distinguish کرنے دیتی ہے۔,Easy,2,ULTRA,1
TOPIC_SEP,1,13.4 Echo and Reflection of Sound,topic_separator,,,,,,1
q_10_phy_ch13_sq_012,1,13.4 Echo and Reflection of Sound,definition_example,Define an echo and give one everyday example.,echo کی تعریف کریں اور روزمرہ زندگی سے ایک example دیں۔,Easy,2,PRO,1
q_10_phy_ch13_sq_013,1,13.4 Echo and Reflection of Sound,list_state,State the minimum time interval and minimum wall distance required for a distinct echo in air.,air میں distinct echo کے لیے required minimum time interval اور minimum wall distance بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,13.5 Refraction and Diffraction of Sound,topic_separator,,,,,,1
q_10_phy_ch13_sq_014,1,13.5 Refraction and Diffraction of Sound,difference,Differentiate between refraction and diffraction of sound.,refraction اور diffraction of sound میں فرق بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,13.6 Audible Frequency,topic_separator,,,,,,1
q_10_phy_ch13_sq_015,1,13.6 Audible Frequency,classification,State the human audible frequency range and classify sounds below and above this range.,human audible frequency range بیان کریں اور اس range سے below اور above sounds کو classify کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,13.7 Acoustic Protection of Buildings,topic_separator,,,,,,1
q_10_phy_ch13_sq_016,1,13.7 Acoustic Protection of Buildings,list_state,Name two soft materials used for acoustic protection and state their purpose.,acoustic protection کے لیے used دو soft materials کے names اور ان کا purpose بیان کریں۔,Easy,2,ELITE,1
TOPIC_SEP,1,13.1 Bell-Jar Experiment,topic_separator,,,,,,1
q_10_phy_ch13_sq_017,1,13.1 Bell-Jar Experiment,process_steps,Describe the bell-jar experiment that shows sound requires a material medium.,وہ bell-jar experiment بیان کریں جو ظاہر کرتا ہے کہ sound کو material medium درکار ہوتا ہے۔,Medium,2,PRO,1
q_10_phy_ch13_sq_018,1,13.1 Bell-Jar Experiment,explain_reason,Explain why the sound of an electric bell becomes weak as air is removed from a bell jar.,وضاحت کریں کہ bell jar سے air remove کرنے پر electric bell کی sound weak کیوں ہو جاتی ہے۔,Medium,2,PRO,1
TOPIC_SEP,1,13.1 Longitudinal Nature of Sound,topic_separator,,,,,,1
q_10_phy_ch13_sq_019,1,13.1 Longitudinal Nature of Sound,concept_explanation,Explain the longitudinal nature of sound waves using particle motion and energy transfer.,particle motion اور energy transfer کی مدد سے sound waves کی longitudinal nature explain کریں۔,Medium,2,PRO,1
q_10_phy_ch13_sq_020,1,13.2 Speed of Sound,cause_effect,Explain how temperature and humidity affect the speed of sound in air.,وضاحت کریں کہ temperature اور humidity air میں speed of sound کو کیسے affect کرتے ہیں۔,Medium,2,ELITE,1
q_10_phy_ch13_sq_021,1,13.2 Speed of Sound,explain_reason,Explain why sound travels faster in solids than in gases.,وضاحت کریں کہ sound gases کے مقابلے میں solids میں faster کیوں travel کرتی ہے۔,Medium,2,PRO,1
q_10_phy_ch13_sq_022,1,13.2 Speed of Sound,numerical_short,"Calculate the frequency of a sound wave using the given data: v = 340 m/s, λ = 2.0 m.","دیے گئے data سے sound wave کی frequency معلوم کریں: v = 340 m/s, λ = 2.0 m",Medium,2,PRO,1
TOPIC_SEP,1,13.3 Loudness and Pitch,topic_separator,,,,,,1
