question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch11_001,1,11.1 Construction of Cumulative Frequencies,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_001,1,11.1 Construction of Cumulative Frequencies,Long,explain,Define cumulative frequency and explain how a cumulative frequency distribution is constructed from a grouped frequency table.,cumulative frequency کی تعریف کریں اور explain کریں کہ grouped frequency table سے cumulative frequency distribution کیسے construct کی جاتی ہے۔,Medium,5,PRO,1
sep_10_math_ch11_002,1,11.1.1 Cumulative Frequency Polygon or Ogive,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_002,1,11.1.1 Cumulative Frequency Polygon or Ogive,Long,compare,Define an ogive and compare the less-than and more-than methods of constructing cumulative frequency polygons.,ogive کی تعریف کریں اور cumulative frequency polygons construct کرنے کے less-than اور more-than methods کا تقابل کریں۔,Medium,5,PRO,1
sep_10_math_ch11_003,1,11.1.2 Construction of an Ogive,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_003,1,11.1.2 Construction of an Ogive,Long,process_procedure,"Describe the complete steps for constructing a cumulative frequency polygon or ogive, including class boundaries, axes, plotted points, and the curve.",class boundaries، axes، plotted points اور curve سمیت cumulative frequency polygon یا ogive construct کرنے کے complete steps بیان کریں۔,Medium,5,PRO,1
sep_10_math_ch11_004,1,"11.1.3 Median, Quartiles, Deciles, and Percentiles",Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_004,1,"11.1.3 Median, Quartiles, Deciles, and Percentiles",Long,classification,"Define median, quartiles, deciles, and percentiles. Explain their positions in an ordered data set and the relationships P₂₅ = Q₁, P₅₀ = Q₂, and P₇₅ = Q₃.",median، quartiles، deciles اور percentiles کی تعریف کریں۔ ordered data set میں ان کی positions اور relationships P₂₅ = Q₁، P₅₀ = Q₂، اور P₇₅ = Q₃ explain کریں۔,Medium,5,PRO,1
sep_10_math_ch11_005,1,Interquartile Range,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_005,1,Interquartile Range,Long,explain,"Define the interquartile range and explain how median, quartiles, deciles, percentiles, and IQR are estimated graphically from an ogive.",interquartile range کی تعریف کریں اور explain کریں کہ median، quartiles، deciles، percentiles اور IQR کو ogive سے graphically کیسے estimate کیا جاتا ہے۔,Hard,5,PRO,1
sep_10_math_ch11_006,1,11.2 Box-and-Whisker Plot,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_006,1,11.2 Box-and-Whisker Plot,Long,diagram_based,"Explain the five-number summary and the construction and interpretation of a box-and-whisker plot, including the box, median line, whiskers, spread, and clustering.",five-number summary اور box-and-whisker plot کی construction و interpretation explain کریں، including box، median line، whiskers، spread اور clustering۔,Medium,5,PRO,1
sep_10_math_ch11_007,1,11.3 Scatter Diagram and Line of Best Fit,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_007,1,11.3 Scatter Diagram and Line of Best Fit,Long,process_procedure,"Define a scatter diagram and a line of best fit. Describe how paired data are plotted, how a trend line is drawn, and how it is used for estimation.",scatter diagram اور line of best fit کی تعریف کریں۔ paired data plot کرنے، trend line draw کرنے، اور estimation کے لیے اسے use کرنے کا طریقہ بیان کریں۔,Medium,5,PRO,1
sep_10_math_ch11_008,1,11.3 Types and Strength of Correlation,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_008,1,11.3 Types and Strength of Correlation,Long,classification,"Classify correlation as positive, negative, zero, strong, or weak, and explain how each pattern appears on a scatter diagram.",correlation کو positive، negative، zero، strong یا weak کے طور پر classify کریں، اور explain کریں کہ ہر pattern scatter diagram پر کیسے ظاہر ہوتا ہے۔,Medium,5,PRO,1
sep_10_math_ch11_009,1,11.4 Measures of Dispersion,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_009,1,11.4 Measures of Dispersion,Long,discuss,"Explain why measures of dispersion are needed even when two data sets have the same mean. Discuss range, variance, standard deviation, interquartile range, mean deviation, and coefficient of variation as measures of spread.",explain کریں کہ two data sets کا mean same ہونے کے باوجود measures of dispersion کیوں needed ہیں۔ range، variance، standard deviation، interquartile range، mean deviation اور coefficient of variation کو measures of spread کے طور پر discuss کریں۔,Medium,5,ULTRA,1
sep_10_math_ch11_010,1,11.4.2 Variance,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_010,1,11.4.2 Variance,Long,derive,"Derive and explain the variance formulas for ungrouped and grouped data, including the deviation form and computational form.",ungrouped اور grouped data کے variance formulas derive اور explain کریں، including deviation form اور computational form۔,Hard,5,PRO,1
sep_10_math_ch11_011,1,11.4.3 Standard Deviation,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_011,1,11.4.3 Standard Deviation,Long,derive,"Derive the standard deviation formulas for ungrouped and grouped data and explain the relationship between variance, standard deviation, spread, and consistency.",ungrouped اور grouped data کے standard deviation formulas derive کریں اور variance، standard deviation، spread اور consistency کے relationship کی وضاحت کریں۔,Hard,5,PRO,1
sep_10_math_ch11_012,1,Comparison of Two Data Sets,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_012,1,Comparison of Two Data Sets,Long,application_case,Explain how mean and standard deviation are used together to compare average performance and consistency of two data sets.,explain کریں کہ two data sets کی average performance اور consistency compare کرنے کے لیے mean اور standard deviation کو together کیسے use کیا جاتا ہے۔,Medium,5,PRO,1
sep_10_math_ch11_013,1,Applications of Information Handling,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_013,1,Applications of Information Handling,Long,application_case,"Discuss applications of ogives, box plots, scatter diagrams, variance, and standard deviation in forecasting, manufacturing, finance, economics, education, and quality control.",forecasting، manufacturing، finance، economics، education اور quality control میں ogives، box plots، scatter diagrams، variance اور standard deviation کی applications پر بحث کریں۔,Medium,5,ELITE,1
sep_10_math_ch11_014,1,11.1 Cumulative Frequency Table — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_014,1,11.1 Cumulative Frequency Table — Solved Example,Numerical,complete_table,Construct the cumulative frequency table for the marks of 50 college students shown in the worked example.,worked example میں shown 50 college students کے marks کے لیے cumulative frequency table construct کریں۔,Medium,4,ULTRA,1
sep_10_math_ch11_015,1,11.1 Less-Than Ogive — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_015,1,11.1 Less-Than Ogive — Solved Example,Numerical,evaluate,"For the speed distribution of 90 vehicles, construct the less-than ogive and locate the median, Q₁, Q₃, D₄, P₉₅, and IQR.",90 vehicles کی speed distribution کے لیے less-than ogive construct کریں اور median، Q₁، Q₃، D₄، P₉₅ اور IQR locate کریں۔,Hard,4,PRO,1
sep_10_math_ch11_016,1,11.1 More-Than Ogive — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_016,1,11.1 More-Than Ogive — Solved Example,Numerical,evaluate,Construct the more-than cumulative frequency polygon for weekly wages of 200 workers and locate Q₂.,200 workers کی weekly wages کے لیے more-than cumulative frequency polygon construct کریں اور Q₂ locate کریں۔,Hard,4,PRO,1
sep_10_math_ch11_017,1,11.2 Box Plot from Raw Data — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_017,1,11.2 Box Plot from Raw Data — Solved Example,Numerical,evaluate,"For the given set of 13 values, calculate the median, lower quartile, upper quartile, minimum, and maximum, and draw a box-and-whisker plot.",given 13 values کے لیے median، lower quartile، upper quartile، minimum اور maximum calculate کریں اور box-and-whisker plot draw کریں۔,Medium,4,PRO,1
sep_10_math_ch11_018,1,11.2 Interpreting a Box Plot — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_018,1,11.2 Interpreting a Box Plot — Solved Example,Numerical,determine,"Interpret the worked monthly rain-or-snow box plot to determine extremes, median, quartiles, and the region containing most data.",worked monthly rain-or-snow box plot interpret کرکے extremes، median، quartiles اور most data والے region determine کریں۔,Medium,4,ULTRA,1
sep_10_math_ch11_019,1,11.3 Scatter Diagram — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_019,1,11.3 Scatter Diagram — Solved Example,Numerical,evaluate,"Construct a scatter diagram for revision time and test scores, draw a line of best fit, describe the correlation, and estimate the score at 5.5 hours.",revision time اور test scores کے لیے scatter diagram construct کریں، line of best fit draw کریں، correlation describe کریں، اور 5.5 hours پر score estimate کریں۔,Hard,4,PRO,1
sep_10_math_ch11_020,1,11.4 Range — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_020,1,11.4 Range — Solved Examples,Numerical,calculate,"Calculate the range of the ungrouped data 15, 22, 18, 30, 17, 25 and the grouped weekly-income distribution in the worked examples.",worked examples میں ungrouped data 15، 22، 18، 30، 17، 25 اور grouped weekly-income distribution کا range calculate کریں۔,Easy,4,ULTRA,1
sep_10_math_ch11_021,1,11.4 Variance and Standard Deviation — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch11_lq_021,1,11.4 Variance and Standard Deviation — Solved Examples,Numerical,calculate,Calculate the standard deviation of the five rod lengths and the variance of the seven daily carpet sales in the worked examples.,worked examples میں five rod lengths کا standard deviation اور seven daily carpet sales کا variance calculate کریں۔,Medium,4,PRO,1
