question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,10.1 Construction of a Circle,Topic,,,,,,,,,,,1
q_10_math_ch10_001,1,10.1 Construction of a Circle,Remember,Which instrument is primarily used to draw a circle when its centre and radius are known?,centre اور radius معلوم ہوں تو circle draw کرنے کے لیے بنیادی instrument کون سا ہے؟,Protractor / زاویہ پیما,Set square / گونیا,Divider only / صرف divider,Compass / پرکار,D | Compass / پرکار,Easy,1,ELITE,1
q_10_math_ch10_002,1,10.1 Construction of a Circle,Understand,"To verify the centre of a circle constructed with a given radius, the distances from the centre to points on the circle should be:",given radius سے constructed circle کے centre کو verify کرنے کے لیے centre سے circle کے points کے distances کیسے ہونے چاہییں؟,Equal to the diameter / diameter کے برابر,Equal to the radius / radius کے برابر,Different from one another / ایک دوسرے سے مختلف,Equal to the circumference / circumference کے برابر,B | Equal to the radius / radius کے برابر,Medium,1,PRO,1
TOPIC_SEP,1,10.1.1 Locate the Centre of a Given Circle,Topic,,,,,,,,,,,1
q_10_math_ch10_003,1,10.1.1 Locate the Centre of a Given Circle,Remember,What is the first geometric object selected when locating the centre of a given circle?,given circle کا centre locate کرتے وقت پہلے کیا select کیا جاتا ہے؟,Two tangents / دو tangents,One radius / ایک radius,One arc only / صرف ایک arc,Two chords / دو chords,D | Two chords / دو chords,Easy,1,PRO,1
q_10_math_ch10_004,1,10.1.1 Locate the Centre of a Given Circle,Understand,Which lines are drawn for the two selected chords to locate the centre?,centre locate کرنے کے لیے selected two chords کی کون سی lines draw کی جاتی ہیں؟,Parallel lines / parallel lines,Tangents / tangents,Perpendicular bisectors / عمودی منصفات,Angle bisectors at one endpoint / ایک endpoint پر angle bisectors,C | Perpendicular bisectors / عمودی منصفات,Easy,1,PRO,1
q_10_math_ch10_005,1,10.1.1 Locate the Centre of a Given Circle,Remember,The intersection point of the perpendicular bisectors of two chords is the:,two chords کے perpendicular bisectors کا intersection point کیا ہوتا ہے؟,Point of contact / point of contact,Centre of the circle / circle کا centre,Midpoint of an arc / arc کا midpoint,External point / external point,B | Centre of the circle / circle کا centre,Easy,1,ULTRA,1
q_10_math_ch10_006,1,10.1.1 Locate the Centre of a Given Circle,Analyze,Why are two chords sufficient to locate the centre of a circle?,circle کا centre locate کرنے کے لیے two chords کافی کیوں ہیں؟,Their endpoints form a tangent / ان کے endpoints tangent بناتے ہیں,Both chords must be diameters / دونوں chords diameters ہوتے ہیں,Their perpendicular bisectors meet at the centre / ان کے perpendicular bisectors centre پر ملتے ہیں,Their lengths equal the circumference / ان کی lengths circumference کے برابر ہوتی ہیں,C | Their perpendicular bisectors meet at the centre / ان کے perpendicular bisectors centre پر ملتے ہیں,Hard,1,PRO,1
q_10_math_ch10_007,1,10.1.1 Locate the Centre of a Given Circle,Remember,Points lying on the same straight line are called:,same straight line پر موجود points کیا کہلاتے ہیں؟,Non-collinear points / غیر ہم خط نقاط,Concentric points / ہم مرکز نقاط,Congruent points / ہم نہایت نقاط,Collinear points / ہم خط نقاط,D | Collinear points / ہم خط نقاط,Easy,1,ELITE,1
q_10_math_ch10_008,1,10.1.1 Locate the Centre of a Given Circle,Remember,Points that do not lie on the same straight line are called:,جو points same straight line پر نہ ہوں وہ کیا کہلاتے ہیں؟,Collinear points / ہم خط نقاط,Non-collinear points / غیر ہم خط نقاط,Tangent points / مماسی نقاط,Central points / مرکزی نقاط,B | Non-collinear points / غیر ہم خط نقاط,Easy,1,ELITE,1
