question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_math_ch12_001,1,12.1 Probability,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_001,1,12.1 Probability,Long,explain,Define probability and explain how it is used to describe uncertainty and likelihood in random situations.,probability کی تعریف کریں اور explain کریں کہ random situations میں uncertainty اور likelihood کو describe کرنے کے لیے اسے کیسے use کیا جاتا ہے۔,Easy,5,ULTRA,1
sep_10_math_ch12_002,1,"12.1.1–12.1.3 Random Experiment, Outcome, Sample Space, and Event",Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_002,1,"12.1.1–12.1.3 Random Experiment, Outcome, Sample Space, and Event",Long,classification,"Define a random experiment, outcome, sample space, sample point, trial, and event. Explain the set relationship between an event and its sample space.",random experiment، outcome، sample space، sample point، trial اور event کی تعریف کریں۔ event اور sample space کے set relationship کی وضاحت کریں۔,Medium,5,PRO,1
sep_10_math_ch12_003,1,Types of Events,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_003,1,Types of Events,Long,classification,"Classify and explain equally likely, certain, impossible, mutually exclusive, exhaustive, complementary, and elementary events with suitable examples.",equally likely، certain، impossible، mutually exclusive، exhaustive، complementary اور elementary events کو suitable examples کے ساتھ classify اور explain کریں۔,Medium,5,PRO,1
sep_10_math_ch12_004,1,12.1.4–12.1.5 Combined Events,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_004,1,12.1.4–12.1.5 Combined Events,Long,compare,"Define a combined event and compare independent, dependent, mutually exclusive, and non-mutually exclusive events.",combined event کی تعریف کریں اور independent، dependent، mutually exclusive اور non-mutually exclusive events کا تقابل کریں۔,Medium,5,PRO,1
sep_10_math_ch12_005,1,12.1.6 Tree Diagram,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_005,1,12.1.6 Tree Diagram,Long,diagram_based,Explain the construction and interpretation of a tree diagram for one or more random events. State how branches generate the complete sample space.,one یا more random events کے لیے tree diagram کی construction اور interpretation explain کریں۔ بیان کریں کہ branches complete sample space کیسے generate کرتی ہیں۔,Medium,5,PRO,1
sep_10_math_ch12_006,1,12.1.7–12.1.8 Sample Space and Possibility Diagrams,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_006,1,12.1.7–12.1.8 Sample Space and Possibility Diagrams,Long,compare,"Compare a sample space diagram and a possibility diagram. Explain when a list, table, grid, or tree is most suitable for displaying outcomes.",sample space diagram اور possibility diagram کا تقابل کریں۔ explain کریں کہ outcomes display کرنے کے لیے list، table، grid یا tree کب most suitable ہوتا ہے۔,Medium,5,PRO,1
sep_10_math_ch12_007,1,12.1.9 Probability of an Event,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_007,1,12.1.9 Probability of an Event,Long,derive,"Derive the classical formula P(E) = n(E)/n(S) for a finite sample space and explain the bounds 0 ≤ P(E) ≤ 1, certain events, impossible events, and complements.",finite sample space کے لیے classical formula P(E) = n(E)/n(S) derive کریں اور bounds 0 ≤ P(E) ≤ 1، certain events، impossible events اور complements explain کریں۔,Hard,5,PRO,1
sep_10_math_ch12_008,1,12.2 Addition Law of Probability,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_008,1,12.2 Addition Law of Probability,Long,derive,Derive the addition law for non-mutually exclusive events and its simplified form for mutually exclusive events.,non-mutually exclusive events کے لیے addition law derive کریں اور mutually exclusive events کے لیے اس کی simplified form بیان کریں۔,Hard,5,PRO,1
sep_10_math_ch12_009,1,12.2.1 Venn Diagrams in Probability,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_009,1,12.2.1 Venn Diagrams in Probability,Long,diagram_based,"Explain the Venn-diagram representations of intersection, union, and complement and relate each shaded region to probability notation.",intersection، union اور complement کی Venn-diagram representations explain کریں اور ہر shaded region کو probability notation سے relate کریں۔,Medium,5,PRO,1
sep_10_math_ch12_010,1,12.3 Multiplication Law for Independent Events,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_010,1,12.3 Multiplication Law for Independent Events,Long,derive,Derive the multiplication law P(A ∩ B) = P(A)P(B) for independent events and explain why replacement preserves independence in repeated selections.,independent events کے لیے multiplication law P(A ∩ B) = P(A)P(B) derive کریں اور explain کریں کہ repeated selections میں replacement independence کو کیوں preserve کرتی ہے۔,Hard,5,PRO,1
sep_10_math_ch12_011,1,12.3 Conditional Probability for Dependent Events,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_011,1,12.3 Conditional Probability for Dependent Events,Long,derive,Explain conditional probability and derive P(A ∩ B) = P(A)P(B|A) for dependent events. Discuss how removal without replacement changes the sample space.,conditional probability explain کریں اور dependent events کے لیے P(A ∩ B) = P(A)P(B|A) derive کریں۔ discuss کریں کہ without replacement removal sample space کو کیسے change کرتا ہے۔,Hard,5,PRO,1
sep_10_math_ch12_012,1,Applications of Probability Laws,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_012,1,Applications of Probability Laws,Long,application_case,"Discuss applications of sample-space methods, addition law, multiplication law, and conditional probability in games, cards, coins, dice, traffic turns, selections, and trading decisions.",games، cards، coins، dice، traffic turns، selections اور trading decisions میں sample-space methods، addition law، multiplication law اور conditional probability کی applications پر بحث کریں۔,Medium,5,ELITE,1
sep_10_math_ch12_013,1,12.1 Tree Diagram — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_013,1,12.1 Tree Diagram — Solved Example,Numerical,determine,Use a tree diagram to express the complete sample space for rolling two dice.,two dice roll کرنے کے complete sample space کو tree diagram سے express کریں۔,Medium,4,ULTRA,1
sep_10_math_ch12_014,1,12.1 Possibility Diagram — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_014,1,12.1 Possibility Diagram — Solved Example,Numerical,complete_table,Draw a possibility diagram for rolling a die and tossing a coin simultaneously.,die roll اور coin toss simultaneously کرنے کے لیے possibility diagram draw کریں۔,Medium,4,ULTRA,1
sep_10_math_ch12_015,1,12.1 Basic Probability and Complement — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_015,1,12.1 Basic Probability and Complement — Solved Example,Numerical,calculate,A bag contains 5 blue and 4 green balls. Calculate the probability of drawing a blue ball and of drawing a ball that is not blue.,ایک bag میں 5 blue اور 4 green balls ہیں۔ blue ball draw ہونے اور not blue ball draw ہونے کی probabilities calculate کریں۔,Easy,4,ULTRA,1
sep_10_math_ch12_016,1,12.1 Dice and Coin Sample Spaces — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_016,1,12.1 Dice and Coin Sample Spaces — Solved Examples,Numerical,calculate,"Solve the worked probability problems involving sums from two dice, different faces on two coins, and an odd die result together with a head.",two dice کے sums، two coins پر different faces، اور odd die result کے ساتھ head سے متعلق worked probability problems solve کریں۔,Medium,4,PRO,1
sep_10_math_ch12_017,1,12.1 Spinner — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_017,1,12.1 Spinner — Solved Example,Numerical,calculate,"For a spinner numbered 1 to 12, calculate the probabilities of landing on 7, a prime number, and a composite number.",1 سے 12 numbered spinner کے لیے 7، prime number اور composite number پر land کرنے کی probabilities calculate کریں۔,Medium,4,ULTRA,1
sep_10_math_ch12_018,1,12.2 Addition Law — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_018,1,12.2 Addition Law — Solved Examples,Numerical,calculate,"Solve the worked addition-law problems using given probabilities, mutually exclusive flower colours, and overlapping events from two dice.",given probabilities، mutually exclusive flower colours، اور two dice کے overlapping events والے worked addition-law problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch12_019,1,12.3 Independent Events — Solved Example,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_019,1,12.3 Independent Events — Solved Example,Numerical,calculate,A bag contains 4 red and 3 green balls. Two balls are drawn with replacement. Calculate the probability that both are red.,ایک bag میں 4 red اور 3 green balls ہیں۔ two balls replacement کے ساتھ draw کی جاتی ہیں۔ دونوں red ہونے کی probability calculate کریں۔,Medium,4,PRO,1
sep_10_math_ch12_020,1,12.3 Dependent Events — Solved Examples,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_020,1,12.3 Dependent Events — Solved Examples,Numerical,calculate,Solve the worked without-replacement problems involving two white marbles and a king followed by a queen from a deck of cards.,without replacement two white marbles اور deck of cards سے king followed by queen والے worked problems solve کریں۔,Hard,4,PRO,1
sep_10_math_ch12_021,1,Exercise 12.1 — Tree and Sample-Space Diagrams,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_021,1,Exercise 12.1 — Tree and Sample-Space Diagrams,Numerical,determine,"Construct the sample spaces for tossing three coins, selecting one boy and one girl, a coin with a die, and two dice by using tree or possibility diagrams as requested.",three coins toss، one boy and one girl selection، coin with die، اور two dice کے sample spaces requested tree یا possibility diagrams سے construct کریں۔,Hard,4,PRO,1
sep_10_math_ch12_022,1,Exercise 12.1 — Complements and Event Counts,Topic,topic_separator,,,,,,1
q_10_math_ch12_lq_022,1,Exercise 12.1 — Complements and Event Counts,Numerical,calculate,"Given P(A):P(not A) = 17:15 and n(S) = 640, calculate P(not A) and n(A).",P(A):P(not A) = 17:15 اور n(S) = 640 given ہوں تو P(not A) اور n(A) calculate کریں۔,Medium,4,PRO,1
sep_10_math_ch12_023,1,Exercise 12.1 — Coin and Dice Probabilities,Topic,topic_separator,,,,,,1
