question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,8.0 Circle and its Components,topic_separator,,,,,,1
q_10_math_ch8_sq_001,1,8.0 Circle and its Components,definition_example,Define a circle and identify the fixed point used in its definition.,circle کی تعریف کریں اور اس کی تعریف میں استعمال ہونے والے fixed point کی نشاندہی کریں۔,Easy,2,PRO,1
q_10_math_ch8_sq_002,1,8.0 Circle and its Components,definition_formula,Define a radial segment and state what its measure is called.,radial segment کی تعریف کریں اور بیان کریں کہ اس کی measure کو کیا کہا جاتا ہے۔,Easy,2,PRO,1
q_10_math_ch8_sq_003,1,8.0 Circle and its Components,definition_formula,Define the circumference of a circle and write its standard formula.,circle کے circumference کی تعریف کریں اور اس کا standard formula لکھیں۔,Easy,2,ULTRA,1
q_10_math_ch8_sq_004,1,8.0 Circle and its Components,difference,Differentiate between a chord and a diameter using two points.,chord اور diameter کے درمیان دو points کی مدد سے فرق بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch8_sq_005,1,8.0 Circle and its Components,compare_contrast,Differentiate between a minor arc and a major arc in terms of a semicircle.,minor arc اور major arc کے درمیان semicircle کے لحاظ سے فرق بیان کریں۔,Easy,2,PRO,1
q_10_math_ch8_sq_006,1,8.0 Circle and its Components,difference,Differentiate between a segment and a sector of a circle.,circle کے segment اور sector کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_math_ch8_sq_007,1,8.0 Circle and its Components,definition_example,Define an angle in a segment and state its alternative name.,angle in a segment کی تعریف کریں اور اس کا alternative name بیان کریں۔,Medium,2,ELITE,1
q_10_math_ch8_sq_008,1,8.0 Circle and its Components,difference,Differentiate between a chord and a secant of a circle.,circle کے chord اور secant کے درمیان فرق بیان کریں۔,Easy,2,PRO,1
q_10_math_ch8_sq_009,1,8.0 Circle and its Components,definition_formula,Define a central angle and state the sum of central angles having no common interior points.,central angle کی تعریف کریں اور ایسے central angles کا مجموعہ بیان کریں جن کے interior points مشترک نہ ہوں۔,Medium,2,ULTRA,1
q_10_math_ch8_sq_010,1,8.0 Circle and its Components,classification,"Classify an arc as minor, major, or semicircular by using the measure of its central angle.",central angle کی measure استعمال کرتے ہوئے arc کو minor، major یا semicircular classify کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,topic_separator,,,,,,1
q_10_math_ch8_sq_011,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,law_principle,State the theorem about the number of circles that can pass through three non-collinear points.,تین non-collinear points سے گزرنے والے circles کی تعداد سے متعلق theorem بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch8_sq_012,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,explain_reason,Explain why a circle cannot pass through three points lying on one straight line.,وضاحت کریں کہ ایک circle ایک ہی straight line پر موجود تین points سے کیوں نہیں گزر سکتا۔,Medium,2,PRO,1
q_10_math_ch8_sq_013,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,numerical_short,"Use slopes to determine whether a unique circle can pass through the points A(1, 1), B(4, 2), and C(3, 5).","slopes استعمال کرتے ہوئے معلوم کریں کہ آیا درج ذیل points سے unique circle گزر سکتا ہے: A(1, 1), B(4, 2), C(3, 5)",Hard,2,PRO,1
q_10_math_ch8_sq_014,1,8.1.1 One and Only One Circle Through Three Non-Collinear Points,application_scenario,Three steel rods are fixed at three non-collinear points. State how many circular hoops can pass through all three points and give the governing property.,تین steel rods تین non-collinear points پر fixed ہیں۔ بیان کریں کہ تمام points سے کتنے circular hoops گزر سکتے ہیں اور متعلقہ property لکھیں۔,Medium,2,PRO,1
TOPIC_SEP,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,topic_separator,,,,,,1
q_10_math_ch8_sq_015,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,law_principle,State the relation between a line drawn from the centre to bisect a chord and the chord.,centre سے chord کو bisect کرنے کے لیے کھینچی گئی line اور chord کے درمیان relation بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch8_sq_016,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,law_principle,State the effect of a perpendicular drawn from the centre of a circle to a chord.,circle کے centre سے chord پر کھینچے گئے perpendicular کا اثر بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch8_sq_017,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,numerical_short,A chord is 8 cm long and the radius is 5 cm. Calculate the perpendicular distance from the centre to the chord.,chord کی length 8 cm اور radius 5 cm ہے۔ centre سے chord تک perpendicular distance معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch8_sq_018,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,numerical_short,A circular fountain has radius 8 m and a chord of length 12 m. Calculate the distance from the centre to the chord.,circular fountain کا radius 8 m اور chord کی length 12 m ہے۔ centre سے chord تک distance معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch8_sq_019,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,numerical_short,A chord of length 24 m lies in a circle of radius 13 m. Calculate its perpendicular distance from the centre.,24 m length کا chord، 13 m radius کے circle میں ہے۔ centre سے اس کا perpendicular distance معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch8_sq_020,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,numerical_short,A chord of length 8 cm is 3 cm from the centre. Calculate the radius of the circle.,8 cm length کا chord centre سے 3 cm دور ہے۔ circle کا radius معلوم کریں۔,Medium,2,PRO,1
q_10_math_ch8_sq_021,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,numerical_short,A perpendicular from the centre bisects a 12 cm chord. Calculate the length of each segment.,centre سے کھینچا گیا perpendicular، 12 cm chord کو bisect کرتا ہے۔ ہر segment کی length معلوم کریں۔,Easy,2,PRO,1
q_10_math_ch8_sq_022,1,8.1.2–8.1.3 Perpendicular from the Centre and Bisection of a Chord,numerical_short,A circular clock has radius 6 cm and a chord of length 10 cm. Find the perpendicular distance from the centre to the chord.,circular clock کا radius 6 cm اور chord کی length 10 cm ہے۔ centre سے chord تک perpendicular distance معلوم کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,8.1.4–8.1.5 Congruent Chords and Distance from the Centre,topic_separator,,,,,,1
q_10_math_ch8_sq_023,1,8.1.4–8.1.5 Congruent Chords and Distance from the Centre,law_principle,State the relationship between congruent chords of a circle and their perpendicular distances from the centre.,circle کے congruent chords اور centre سے ان کے perpendicular distances کے درمیان relationship بیان کریں۔,Easy,2,ULTRA,1
