question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,5.1 Algebraic Fraction,topic_separator,,,,,,1
q_10_math_ch5_sq_001,1,5.1 Algebraic Fraction,definition_example,Define an algebraic fraction and give two examples.,algebraic fraction کی تعریف کریں اور دو examples دیں۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_002,1,5.1 Algebraic Fraction,explain_reason,Explain why the denominator of an algebraic fraction must not be zero.,وضاحت کریں کہ algebraic fraction کا denominator zero کیوں نہیں ہونا چاہیے۔,Easy,2,ULTRA,1
TOPIC_SEP,1,5.1.1 Rational Expression,topic_separator,,,,,,1
q_10_math_ch5_sq_003,1,5.1.1 Rational Expression,definition_formula,Define a rational expression in terms of two polynomials and state the restriction on its denominator.,two polynomials کے لحاظ سے rational expression کی تعریف کریں اور denominator پر restriction بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_004,1,5.1.1 Rational Expression,classification,Differentiate between a polynomial and a rational expression.,polynomial اور rational expression میں فرق بیان کریں۔,Easy,2,ELITE,1
TOPIC_SEP,1,5.1.2 Simplification of Rational Expressions,topic_separator,,,,,,1
q_10_math_ch5_sq_005,1,5.1.2 Simplification of Rational Expressions,definition_function,Explain what is meant by reducing a rational expression to its lowest form.,وضاحت کریں کہ rational expression کو lowest form تک reduce کرنے سے کیا مراد ہے۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_006,1,5.1.2 Simplification of Rational Expressions,process_steps,Enlist the steps used to simplify a rational expression by factorization and cancellation.,factorization اور cancellation سے rational expression simplify کرنے کے steps enlist کریں۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_007,1,5.1.2 Simplification of Rational Expressions,numerical_short,Reduce the rational expression to its lowest form: (18ab³c²)/(12ac³).,درج ذیل rational expression کو lowest form تک reduce کریں: (18ab³c²)/(12ac³),Easy,2,PRO,1
q_10_math_ch5_sq_008,1,5.1.2 Simplification of Rational Expressions,numerical_short,Reduce the rational expression to its lowest form: (6x² − 8xy)/(9xy − 12y²).,درج ذیل rational expression کو lowest form تک reduce کریں: (6x² − 8xy)/(9xy − 12y²),Medium,2,PRO,1
q_10_math_ch5_sq_009,1,5.1.2 Simplification of Rational Expressions,numerical_short,Simplify the expression and state excluded values where necessary: (x² + xy − 2y²)/(x³ − y³).,درج ذیل expression کو simplify کریں اور جہاں ضروری ہو excluded values بیان کریں: (x² + xy − 2y²)/(x³ − y³),Medium,2,PRO,1
TOPIC_SEP,1,5.2 Manipulation of Rational Expressions,topic_separator,,,,,,1
q_10_math_ch5_sq_010,1,5.2 Manipulation of Rational Expressions,definition_function,Define manipulation of rational expressions and enlist the operations included in it.,rational expressions کی manipulation کی تعریف کریں اور اس میں شامل operations enlist کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,5.2.1 Addition and Subtraction of Rational Expressions with Unlike Denominators,topic_separator,,,,,,1
q_10_math_ch5_sq_011,1,5.2.1 Addition and Subtraction of Rational Expressions with Unlike Denominators,process_steps,Enlist the steps for adding or subtracting rational expressions with unlike denominators.,unlike denominators والی rational expressions کو add یا subtract کرنے کے steps enlist کریں۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_012,1,5.2.1 Addition and Subtraction of Rational Expressions with Unlike Denominators,numerical_short,Simplify the sum: 3/(x − y) + 1/(y − x).,درج ذیل sum کو simplify کریں: 3/(x − y) + 1/(y − x),Easy,2,PRO,1
q_10_math_ch5_sq_013,1,5.2.1 Addition and Subtraction of Rational Expressions with Unlike Denominators,numerical_short,Simplify the expression: 4x/(x² − 3x + 2) − 4/(1 − x) − 5/(x − 2).,درج ذیل expression کو simplify کریں: 4x/(x² − 3x + 2) − 4/(1 − x) − 5/(x − 2),Medium,2,PRO,1
q_10_math_ch5_sq_014,1,5.2.1 Addition and Subtraction of Rational Expressions with Unlike Denominators,numerical_short,Simplify the sum: (x + 2)/(x² − x − 12) + x/(x² + 6x + 9).,درج ذیل sum کو simplify کریں: (x + 2)/(x² − x − 12) + x/(x² + 6x + 9),Medium,2,PRO,1
q_10_math_ch5_sq_015,1,5.2.1 Addition and Subtraction of Rational Expressions with Unlike Denominators,explain_reason,Explain why the least common multiple of denominators is used in adding unlike rational expressions.,وضاحت کریں کہ unlike rational expressions کو add کرنے میں denominators کا least common multiple کیوں استعمال کیا جاتا ہے۔,Easy,2,ELITE,1
TOPIC_SEP,1,5.2.2 Multiplication and Division of Rational Expressions,topic_separator,,,,,,1
q_10_math_ch5_sq_016,1,5.2.2 Multiplication and Division of Rational Expressions,process_steps,State the method for multiplying two rational expressions.,two rational expressions کو multiply کرنے کا method بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_017,1,5.2.2 Multiplication and Division of Rational Expressions,process_steps,Explain how division by a rational expression is converted into multiplication.,وضاحت کریں کہ rational expression سے division کو multiplication میں کیسے convert کیا جاتا ہے۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_018,1,5.2.2 Multiplication and Division of Rational Expressions,numerical_short,Simplify the product: [(x² − 5x + 6)/(x² − 25)] × [(x² + 5x)/(2x − 6)].,درج ذیل product کو simplify کریں: [(x² − 5x + 6)/(x² − 25)] × [(x² + 5x)/(2x − 6)],Medium,2,PRO,1
q_10_math_ch5_sq_019,1,5.2.2 Multiplication and Division of Rational Expressions,numerical_short,Simplify the division: (2a² − 3a)/(15a²c²) ÷ (3a + 3c)/(5ac).,درج ذیل division کو simplify کریں: (2a² − 3a)/(15a²c²) ÷ (3a + 3c)/(5ac),Medium,2,PRO,1
q_10_math_ch5_sq_020,1,5.2.2 Multiplication and Division of Rational Expressions,numerical_short,Simplify the expression: [(a² − 4b²)/(6ab)] × [(2a² + 10ab)/(4ab − 8b²)].,درج ذیل expression کو simplify کریں: [(a² − 4b²)/(6ab)] × [(2a² + 10ab)/(4ab − 8b²)],Medium,2,PRO,1
TOPIC_SEP,1,5.3 Solution of Equations Reducible to Quadratic Equations,topic_separator,,,,,,1
q_10_math_ch5_sq_021,1,5.3 Solution of Equations Reducible to Quadratic Equations,definition_function,Define an equation reducible to a quadratic equation and state the purpose of substitution.,quadratic equation میں reducible equation کی تعریف کریں اور substitution کا purpose بیان کریں۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_022,1,5.3 Solution of Equations Reducible to Quadratic Equations,classification,Classify the four types of equations reducible to quadratic equations discussed in the chapter.,chapter میں discussed quadratic equations میں reducible equations کی چار types classify کریں۔,Easy,2,ULTRA,1
q_10_math_ch5_sq_023,1,5.3 Solution of Equations Reducible to Quadratic Equations,process_steps,Explain the substitution used to reduce an equation of the form ax²ⁿ + bxⁿ + c = 0 to a quadratic equation.,وضاحت کریں کہ درج ذیل form کی equation کو quadratic equation میں reduce کرنے کے لیے کون سی substitution استعمال ہوتی ہے: ax²ⁿ + bxⁿ + c = 0,Medium,2,ULTRA,1
q_10_math_ch5_sq_024,1,5.3 Solution of Equations Reducible to Quadratic Equations,numerical_short,Solve the equation by substitution: 2x⁴ − 11x² + 12 = 0.,درج ذیل equation کو substitution سے solve کریں: 2x⁴ − 11x² + 12 = 0,Hard,2,PRO,1
q_10_math_ch5_sq_025,1,5.3 Solution of Equations Reducible to Quadratic Equations,definition_example,Define an exponential equation and state the substitution used when powers of 2 appear as 2²ˣ and 2ˣ.,"exponential equation کی تعریف کریں اور وہ substitution بیان کریں جب powers of 2 اس form میں ہوں: 2²ˣ, 2ˣ",Easy,2,ULTRA,1
q_10_math_ch5_sq_026,1,5.3 Solution of Equations Reducible to Quadratic Equations,numerical_short,Solve the exponential equation: 4ˣ − 3·2ˣ⁺³ + 128 = 0.,درج ذیل exponential equation solve کریں: 4ˣ − 3·2ˣ⁺³ + 128 = 0,Hard,2,PRO,1
q_10_math_ch5_sq_027,1,5.3 Solution of Equations Reducible to Quadratic Equations,definition_example,Define a reciprocal equation and state the substitution used for x + 1/x.,reciprocal equation کی تعریف کریں اور درج ذیل expression کے لیے substitution بیان کریں: x + 1/x,Medium,2,ULTRA,1
q_10_math_ch5_sq_028,1,5.3 Solution of Equations Reducible to Quadratic Equations,numerical_short,Solve the reciprocal equation: 3(x² + 1/x²) + 4(x + 1/x) − 14 = 0.,درج ذیل reciprocal equation solve کریں: 3(x² + 1/x²) + 4(x + 1/x) − 14 = 0,Hard,2,PRO,1
q_10_math_ch5_sq_029,1,5.3 Solution of Equations Reducible to Quadratic Equations,formula_relationship,Explain how the factors are rearranged in an equation of the form (x + a)(x + b)(x + c)(x + d) = k when a + b = c + d.,وضاحت کریں کہ درج ذیل form کی equation میں factors کو کیسے rearrange کیا جاتا ہے جب a + b = c + d ہو: (x + a)(x + b)(x + c)(x + d) = k,Hard,2,ULTRA,1
q_10_math_ch5_sq_030,1,5.3 Solution of Equations Reducible to Quadratic Equations,numerical_short,Solve the equation: (x + 2)(x + 3)(x − 5)(x − 6) = −12.,درج ذیل equation solve کریں: (x + 2)(x + 3)(x − 5)(x − 6) = −12,Hard,2,PRO,1
TOPIC_SEP,1,5.4 Real World Problems,topic_separator,,,,,,1
q_10_math_ch5_sq_031,1,5.4 Real World Problems,application_scenario,"Explain why transit, work-rate, and shared-task problems can lead to rational equations.",وضاحت کریں کہ transit، work-rate اور shared-task problems rational equations تک کیوں لے جاتے ہیں۔,Medium,2,ELITE,1
q_10_math_ch5_sq_032,1,5.4 Real World Problems,process_steps,Enlist the main steps for translating a real-world word problem into a rational equation.,real-world word problem کو rational equation میں translate کرنے کے main steps enlist کریں۔,Medium,2,ULTRA,1
q_10_math_ch5_sq_033,1,5.4 Real World Problems,numerical_short,A train covers 120 km and would take 20 minutes less if its speed were increased by 5 km/h. Form and solve the equation for the scheduled speed.,ایک train 120 km cover کرتی ہے اور speed میں 5 km/h اضافہ کرنے پر 20 minutes کم لیتی ہے۔ scheduled speed کے لیے equation form کرکے solve کریں۔,Hard,2,PRO,1
q_10_math_ch5_sq_034,1,5.4 Real World Problems,numerical_short,Two workers complete a job together in 4 hours. One worker alone takes 6 hours. Determine the time taken by the other worker.,two workers ایک job کو مل کر 4 hours میں complete کرتے ہیں۔ ایک worker alone 6 hours لیتا ہے۔ دوسرے worker کا time determine کریں۔,Medium,2,PRO,1
q_10_math_ch5_sq_035,1,5.4 Real World Problems,numerical_short,"One pipe fills a tank in 5 hours and another in 8 hours. If the second pipe is closed after 2 hours, determine the total filling time.",ایک pipe tank کو 5 hours میں اور دوسری 8 hours میں fill کرتی ہے۔ اگر second pipe 2 hours بعد close کر دی جائے تو total filling time determine کریں۔,Hard,2,PRO,1
q_10_math_ch5_sq_036,1,5.4 Real World Problems,numerical_short,Two cars start from opposite towns 240 km apart with speeds x km/h and (x + 10) km/h and meet after 2 hours. Determine both speeds.,two cars opposite towns سے start کرتی ہیں جو 240 km apart ہیں۔ speeds x km/h اور (x + 10) km/h ہیں اور وہ 2 hours بعد ملتی ہیں۔ دونوں speeds determine کریں۔,Medium,2,PRO,1
q_10_math_ch5_sq_037,1,5.4 Real World Problems,numerical_short,"A painter completes a house in 6 days, while a helper can complete it in 4 days. Determine the time required when both work together.",ایک painter house کو 6 days میں اور helper 4 days میں complete کرتا ہے۔ دونوں کے together work کرنے کا required time determine کریں۔,Medium,2,PRO,1
q_10_math_ch5_sq_038,1,5.1.2 Simplification of Rational Expressions,numerical_short,Reduce the rational expression to lowest form: (x² − 7x + 12)/(x² − 6x + 9).,درج ذیل rational expression کو lowest form تک reduce کریں: (x² − 7x + 12)/(x² − 6x + 9),Medium,2,PRO,1
q_10_math_ch5_sq_039,1,5.2.1 Addition and Subtraction of Rational Expressions with Unlike Denominators,numerical_short,Simplify the expression: 5/(x² + x − 6) − 1/(2x² − 7x + 6).,درج ذیل expression کو simplify کریں: 5/(x² + x − 6) − 1/(2x² − 7x + 6),Hard,2,PRO,1
