question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,1.1.1 Operating System (OS) as the Central System Controller,topic_separator,,,,,,1
q_10_cs_ch1_sq_001,1,1.1.1 Operating System (OS) as the Central System Controller,definition_function,Define an operating system and state its central role in a computer system.,Operating System کی تعریف کریں اور کمپیوٹر سسٹم میں اس کا مرکزی کردار بیان کریں۔,Easy,2,PRO,1
TOPIC_SEP,1,1.1.2 Role in User-Hardware Interaction,topic_separator,,,,,,1
q_10_cs_ch1_sq_002,1,1.1.2 Role in User-Hardware Interaction,definition_example,"Explain how an operating system acts as a translator between the user and computer hardware, and give one relevant example.",وضاحت کریں کہ Operating System صارف اور کمپیوٹر ہارڈویئر کے درمیان مترجم کے طور پر کیسے کام کرتا ہے، اور ایک متعلقہ مثال دیں۔,Medium,2,PRO,1
TOPIC_SEP,1,1.1.3 Responsibilities in Multi-User Environments Tasks,topic_separator,,,,,,1
q_10_cs_ch1_sq_003,1,1.1.3 Responsibilities in Multi-User Environments Tasks,features_characteristics,State any three responsibilities of an operating system in a multi-user environment.,Multi-user environment میں Operating System کی کوئی تین ذمہ داریاں بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,1.1.4 Creating and Managing User Accounts,topic_separator,,,,,,1
q_10_cs_ch1_sq_004,1,1.1.4 Creating and Managing User Accounts,process_steps,Explain how a new user account can be created in Windows and state one benefit of separate user accounts.,Windows میں نیا user account بنانے کا طریقہ بیان کریں اور الگ user accounts کا ایک فائدہ لکھیں۔,Medium,2,PRO,1
TOPIC_SEP,1,1.2.1 Kernel vs Shell,topic_separator,,,,,,1
q_10_cs_ch1_sq_005,1,1.2.1 Kernel vs Shell,difference,Differentiate between the kernel and the shell using any two points.,Kernel اور Shell کے درمیان کوئی دو فرق بیان کریں۔,Medium,2,PRO,1
q_10_cs_ch1_sq_006,1,1.2.1 Kernel vs Shell,definition_function,Define the kernel and explain its role when a user opens a file.,Kernel کی تعریف کریں اور صارف کے فائل کھولنے کے وقت اس کا کردار بیان کریں۔,Easy,2,ULTRA,1
q_10_cs_ch1_sq_007,1,1.2.1 Kernel vs Shell,difference,"Distinguish between a graphical shell and a command-line shell, and give one example of each.",Graphical shell اور command-line shell میں فرق کریں، اور ہر ایک کی ایک مثال دیں۔,Medium,2,ULTRA,1
q_10_cs_ch1_sq_008,1,1.2.1 Kernel vs Shell,diagram_based,"Explain the relationship among user applications, the shell, the kernel, and hardware in an operating system.",Operating System میں user applications، Shell، Kernel اور hardware کے باہمی تعلق کی وضاحت کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,1.2.2 OS Layers and Modular Design,topic_separator,,,,,,1
q_10_cs_ch1_sq_009,1,1.2.2 OS Layers and Modular Design,diagram_based,"State the functions of the lower, middle, and upper layers in a layered operating system.",Layered Operating System میں lower، middle اور upper layers کے افعال بیان کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,1.2.3 System Libraries and Device Drivers,topic_separator,,,,,,1
q_10_cs_ch1_sq_010,1,1.2.3 System Libraries and Device Drivers,difference,"Differentiate between a system library and a device driver in terms of function, and give one example of each.",System library اور device driver میں فعل کے لحاظ سے فرق کریں، اور ہر ایک کی ایک مثال دیں۔,Medium,2,PRO,1
TOPIC_SEP,1,1.3 Process Management in Operating System (OS),topic_separator,,,,,,1
q_10_cs_ch1_sq_011,1,1.3 Process Management in Operating System (OS),definition_function,Define a process and explain why process management is important in an operating system.,Process کی تعریف کریں اور وضاحت کریں کہ Operating System میں process management کیوں اہم ہے۔,Easy,2,ULTRA,1
TOPIC_SEP,1,1.3.1 Process Life Cycle,topic_separator,,,,,,1
q_10_cs_ch1_sq_012,1,1.3.1 Process Life Cycle,process_steps,Explain the three stages of the process life cycle and relate them to opening a web browser.,Process life cycle کے تین مراحل بیان کریں اور انہیں web browser کھولنے کی مثال سے واضح کریں۔,Medium,2,PRO,1
TOPIC_SEP,1,1.3.2 Multitasking and Concurrency,topic_separator,,,,,,1
q_10_cs_ch1_sq_013,1,1.3.2 Multitasking and Concurrency,difference,"Differentiate between multitasking and concurrency, and give one example of each.",Multitasking اور concurrency میں فرق کریں، اور ہر ایک کی ایک مثال دیں۔,Medium,2,PRO,1
TOPIC_SEP,1,1.3.3 Process Scheduling Concepts,topic_separator,,,,,,1
q_10_cs_ch1_sq_014,1,1.3.3 Process Scheduling Concepts,definition_function,Define process scheduling and state the two main decisions an operating system makes while scheduling processes.,Process scheduling کی تعریف کریں اور processes کو schedule کرتے وقت Operating System کے دو بنیادی فیصلے بیان کریں۔,Easy,2,ULTRA,1
q_10_cs_ch1_sq_015,1,1.3.3 Process Scheduling Concepts,law_principle,"Explain the First Come, First Served (FCFS) scheduling method and state its basic execution rule.","First Come, First Served (FCFS) scheduling method کی وضاحت کریں اور اس کا بنیادی execution rule بیان کریں۔",Easy,2,PRO,1
q_10_cs_ch1_sq_016,1,1.3.3 Process Scheduling Concepts,advantages_disadvantages,Write one advantage and one disadvantage of the FCFS scheduling method.,FCFS scheduling method کا ایک فائدہ اور ایک نقصان لکھیں۔,Easy,2,PRO,1
q_10_cs_ch1_sq_017,1,1.3.3 Process Scheduling Concepts,numerical_short,"Arrange the processes in FCFS execution order and draw their execution timeline using the given data: P1 (arrival 0 s, burst 4 s), P2 (arrival 1 s, burst 3 s), P3 (arrival 2 s, burst 1 s).","دیے گئے ڈیٹا کی بنیاد پر processes کو FCFS execution order میں ترتیب دیں اور ان کی execution timeline بنائیں: P1 (arrival 0 s, burst 4 s), P2 (arrival 1 s, burst 3 s), P3 (arrival 2 s, burst 1 s)",Hard,2,PRO,1
q_10_cs_ch1_sq_018,1,1.3.3 Process Scheduling Concepts,numerical_short,"Calculate the waiting time of each process and the average waiting time under FCFS using the given data: P1 (arrival 0 s, burst 4 s), P2 (arrival 1 s, burst 3 s), P3 (arrival 2 s, burst 1 s).","FCFS کے تحت ہر process کا waiting time اور average waiting time معلوم کریں: P1 (arrival 0 s, burst 4 s), P2 (arrival 1 s, burst 3 s), P3 (arrival 2 s, burst 1 s)",Hard,2,PRO,1
q_10_cs_ch1_sq_019,1,1.3.3 Process Scheduling Concepts,explain_reason,Explain why a short process may still wait for a long time in FCFS scheduling.,وضاحت کریں کہ FCFS scheduling میں کم burst time والا process بھی زیادہ دیر کیوں انتظار کر سکتا ہے۔,Medium,2,ELITE,1
TOPIC_SEP,1,1.4.1 Primary Memory (RAM),topic_separator,,,,,,1
q_10_cs_ch1_sq_020,1,1.4.1 Primary Memory (RAM),definition_function,Define primary memory (RAM) and state its role during program execution.,Primary memory (RAM) کی تعریف کریں اور program execution کے دوران اس کا کردار بیان کریں۔,Easy,2,ULTRA,1
