question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,1.1 Introduction to Operating System (OS),Topic,,,,,,,,,,,1
q_10_cs_ch1_001,1,1.1 Introduction to Operating System (OS),Remember,Which is NOT an example of an operating system?,مندرجہ ذیل میں سے کون سا آپریٹنگ سسٹم کی مثال نہیں ہے؟,Linux / لینکس,Windows / ونڈوز,Photoshop / فوٹوشاپ,macOS / میک او ایس,C | Photoshop / فوٹوشاپ,Easy,1,PRO,1
q_10_cs_ch1_002,1,1.1 Introduction to Operating System (OS),Remember,An operating system is classified as which type of software?,آپریٹنگ سسٹم کو کس قسم کے سافٹ ویئر میں شمار کیا جاتا ہے؟,Application software / ایپلی کیشن سافٹ ویئر,System software / سسٹم سافٹ ویئر,Programming language / پروگرامنگ زبان,User document / صارف دستاویز,B | System software / سسٹم سافٹ ویئر,Easy,1,ULTRA,1
TOPIC_SEP,1,1.1.1 Operating System (OS) as the Central System Controller,Topic,,,,,,,,,,,1
q_10_cs_ch1_003,1,1.1.1 Operating System (OS) as the Central System Controller,Remember,"As the central controller, which decision is made by the operating system?",مرکزی کنٹرولر کے طور پر آپریٹنگ سسٹم کون سا فیصلہ کرتا ہے؟,Which document the user should write / صارف کو کون سی دستاویز لکھنی چاہیے,Which website should be created / کون سی ویب سائٹ بنانی چاہیے,Which hardware should be manufactured / کون سا ہارڈویئر تیار ہونا چاہیے,Which task should run first / کون سا کام پہلے چلنا چاہیے,D | Which task should run first / کون سا کام پہلے چلنا چاہیے,Easy,1,PRO,1
TOPIC_SEP,1,1.1.2 Role in User-Hardware Interaction,Topic,,,,,,,,,,,1
q_10_cs_ch1_004,1,1.1.2 Role in User-Hardware Interaction,Understand,"When a user presses a key, what is the operating system's main role before the result appears on the screen?",صارف کے کلید دبانے کے بعد نتیجہ اسکرین پر ظاہر ہونے سے پہلے آپریٹنگ سسٹم کا بنیادی کردار کیا ہے؟,Store the key permanently in virtual memory / کلید کو مستقل طور پر ورچوئل میموری میں محفوظ کرنا,Replace the keyboard device driver / کی بورڈ کا ڈیوائس ڈرائیور تبدیل کرنا,Create a separate user account / علیحدہ صارف اکاؤنٹ بنانا,Translate the action into instructions understood by the hardware / عمل کو ایسی ہدایات میں تبدیل کرنا جنہیں ہارڈویئر سمجھ سکے,D | Translate the action into instructions understood by the hardware / عمل کو ایسی ہدایات میں تبدیل کرنا جنہیں ہارڈویئر سمجھ سکے,Medium,1,ULTRA,1
TOPIC_SEP,1,1.1.3 Responsibilities in Multi-User Environments Tasks,Topic,,,,,,,,,,,1
q_10_cs_ch1_005,1,1.1.3 Responsibilities in Multi-User Environments Tasks,Understand,"In a multi-user environment, the operating system ensures:",ملٹی یوزر ماحول میں آپریٹنگ سسٹم کیا یقینی بناتا ہے؟,All users share the same private files / تمام صارفین ایک ہی نجی فائلیں استعمال کریں,Equal access and data privacy / وسائل تک منصفانہ رسائی اور ڈیٹا کی رازداری,Hardware is never shared / ہارڈویئر کبھی مشترکہ استعمال نہ ہو,Internet speed is increased for every account / ہر اکاؤنٹ کے لیے انٹرنیٹ کی رفتار بڑھ جائے,B | Equal access and data privacy / وسائل تک منصفانہ رسائی اور ڈیٹا کی رازداری,Medium,1,PRO,1
q_10_cs_ch1_006,1,1.1.3 Responsibilities in Multi-User Environments Tasks,Analyze,A school computer is shared by several students. Which arrangement best fulfills the operating system's multi-user responsibilities?,اسکول کا ایک کمپیوٹر کئی طلبہ استعمال کرتے ہیں۔ کون سا انتظام آپریٹنگ سسٹم کی ملٹی یوزر ذمہ داریوں کو بہترین طور پر پورا کرتا ہے؟,One common account with unrestricted access to every file / ایک مشترکہ اکاؤنٹ جس سے ہر فائل تک بلا روک ٹوک رسائی ہو,Separate accounts but no protection for shared resources / علیحدہ اکاؤنٹس مگر مشترکہ وسائل کا کوئی تحفظ نہ ہو,Private files with all CPU resources assigned to one user / نجی فائلیں مگر تمام CPU وسائل ایک صارف کے لیے مختص ہوں,"Separate accounts, private files, fair resource sharing, and access protection / علیحدہ اکاؤنٹس، نجی فائلیں، وسائل کی منصفانہ تقسیم اور رسائی کا تحفظ","D | Separate accounts, private files, fair resource sharing, and access protection / علیحدہ اکاؤنٹس، نجی فائلیں، وسائل کی منصفانہ تقسیم اور رسائی کا تحفظ",Hard,1,PRO,1
