question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_math_ch6_001,1,6.1 Angles in Standard Position,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_001,1,6.1 Angles in Standard Position,Long,classification,"Explain angles in standard position, positive and negative rotations, quadrants, and co-terminal angles.",standard position میں angles، positive اور negative rotations، quadrants اور co-terminal angles کی وضاحت کریں۔,Medium,5,ULTRA,1
sep_9_math_ch6_002,1,6.1 Degree and Radian Measures,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_002,1,6.1 Degree and Radian Measures,Long,derive,Define degree and radian measures and derive the relationship between them. Explain conversion in both directions.,degree اور radian measures کی تعریف کریں، ان کے درمیان relationship اخذ کریں اور دونوں directions میں conversion کی وضاحت کریں۔,Medium,5,PRO,1
sep_9_math_ch6_003,1,6.1 Arc Length and Area of Sector,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_003,1,6.1 Arc Length and Area of Sector,Long,derive,Derive the relationships for arc length and area of a circular sector when the central angle is measured in radians.,central angle radians میں ہونے کی صورت میں arc length اور circular sector کے area کے relationships اخذ کریں۔,Hard,5,PRO,1
sep_9_math_ch6_004,1,6.2 Trigonometric Ratios,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_004,1,6.2 Trigonometric Ratios,Long,state_and_explain,Define the six trigonometric ratios in a right-angled triangle and explain their reciprocal and complementary-angle relationships.,right-angled triangle میں six trigonometric ratios کی تعریف کریں اور ان کے reciprocal و complementary-angle relationships واضح کریں۔,Medium,5,PRO,1
sep_9_math_ch6_005,1,6.3 Fundamental Trigonometric Identities,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_005,1,6.3 Fundamental Trigonometric Identities,Long,derive,Derive the three fundamental Pythagorean trigonometric identities from a right-angled triangle.,right-angled triangle سے three fundamental Pythagorean trigonometric identities اخذ کریں۔,Hard,5,PRO,1
sep_9_math_ch6_006,1,6.4 Trigonometric Ratios of Special Angles,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_006,1,6.4 Trigonometric Ratios of Special Angles,Long,derive,"Derive the exact trigonometric ratios of 30°, 45°, and 60° using suitable right triangles, and include the limiting values at 0° and 90° where defined.",مناسب right triangles کی مدد سے 30°، 45° اور 60° کے exact trigonometric ratios اخذ کریں اور جہاں defined ہوں 0° اور 90° کی limiting values بھی شامل کریں۔,Hard,5,PRO,1
sep_9_math_ch6_007,1,6.5 Solution of a Right Triangle,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_007,1,6.5 Solution of a Right Triangle,Long,process_procedure,Explain what is meant by solving a right triangle and describe the procedure for finding its unknown sides and acute angles from sufficient data.,right triangle solve کرنے کا مطلب واضح کریں اور sufficient data سے unknown sides اور acute angles معلوم کرنے کی procedure بیان کریں۔,Medium,5,ULTRA,1
sep_9_math_ch6_008,1,6.6 Angles of Elevation and Depression,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_008,1,6.6 Angles of Elevation and Depression,Long,compare,Differentiate between angles of elevation and depression and explain how right-triangle trigonometry is applied to related height and distance problems.,angles of elevation اور depression میں فرق بیان کریں اور related height و distance problems میں right-triangle trigonometry کے استعمال کی وضاحت کریں۔,Medium,5,PRO,1
sep_9_math_ch6_009,1,6.1 Degree-Minute-Second Conversion — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_009,1,6.1 Degree-Minute-Second Conversion — Solved Examples,Numerical,evaluate,"Convert as directed: (a) 73.12° to degrees, minutes, and seconds | (b) 45°45′45″ to decimal degrees.",ہدایت کے مطابق convert کریں: (a) 73.12° کو degrees، minutes اور seconds میں | (b) 45°45′45″ کو decimal degrees میں,Medium,4,ULTRA,1
sep_9_math_ch6_010,1,Exercise 6.1 Quadrants and Co-Terminal Angles,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_010,1,Exercise 6.1 Quadrants and Co-Terminal Angles,Numerical,determine,"For each angle, identify the quadrant of its terminal side and find one positive and one negative co-terminal angle: 65°, −135°, −40°, 210°, and −150°.","ہر angle کی terminal side کا quadrant identify کریں اور one positive اور one negative co-terminal angle معلوم کریں: 65°, −135°, −40°, 210°, −150°",Hard,4,PRO,1
sep_9_math_ch6_011,1,Exercise 6.1 Decimal Degrees and DMS,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_011,1,Exercise 6.1 Decimal Degrees and DMS,Numerical,evaluate,"Convert as directed: (a) 123.456°, 58.7891°, and −90.5678° to degrees, minutes, and seconds | (b) 65°32′15″, 42°18′45″, and 78°45′36″ to decimal degrees.","ہدایت کے مطابق convert کریں: (a) 123.456°, 58.7891°, −90.5678° کو degrees، minutes اور seconds میں | (b) 65°32′15″, 42°18′45″, 78°45′36″ کو decimal degrees میں",Hard,4,PRO,1
sep_9_math_ch6_012,1,Exercise 6.1 Degree-Radian Conversion,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_012,1,Exercise 6.1 Degree-Radian Conversion,Numerical,evaluate,"Convert to radians: 36°, 22.5°, and 67.5°. Convert to degrees: π/16, 11π/5, and 7π/6.","radians میں convert کریں: 36°, 22.5°, 67.5°. degrees میں convert کریں: π/16, 11π/5, 7π/6",Medium,4,PRO,1
sep_9_math_ch6_013,1,Exercise 6.1 Arc and Sector,Topic,topic_separator,,,,,,1
q_9_math_ch6_lq_013,1,Exercise 6.1 Arc and Sector,Numerical,calculate,Solve the following: (a) Find the arc length when r=6 cm and θ=π/3 rad. | (b) Find the area of a sector when r=8 cm and θ=π/4 rad. | (c) Find the area and percentage of the circle represented by a 60° sector of radius 12 cm.,"درج ذیل حل کریں: (a) arc length معلوم کریں: r=6 cm, θ=π/3 rad | (b) sector کا area معلوم کریں: r=8 cm, θ=π/4 rad | (c) radius 12 cm اور angle 60° والے sector کا area اور circle کا represented percentage معلوم کریں۔",Hard,4,PRO,1
