question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,3.1 Mathematical Patterns,topic_separator,,,,,,1
q_9_math_ch3_sq_001,1,3.1 Mathematical Patterns,definition_example,Define a mathematical pattern and give one example of a numerical sequence.,mathematical pattern کی تعریف کریں اور numerical sequence کی ایک example دیں۔,Easy,2,IMPORTANT,1
q_9_math_ch3_sq_002,1,3.1 Mathematical Patterns,sequence,"State the rule used to generate the Fibonacci sequence and write its next three terms after 1, 1, 2, 3, 5.","Fibonacci sequence generate کرنے کا rule بیان کریں اور 1, 1, 2, 3, 5 کے بعد next three terms لکھیں۔",Easy,2,ELITE,1
TOPIC_SEP,1,3.2 Sets,topic_separator,,,,,,1
q_9_math_ch3_sq_003,1,3.2 Sets,definition_example,Define a set and give one example written in roster form.,set کی تعریف کریں اور roster form میں ایک example دیں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.2 Representation of Sets,topic_separator,,,,,,1
q_9_math_ch3_sq_004,1,3.2 Representation of Sets,difference,Differentiate between roster form and set-builder form using one example of each.,roster form اور set-builder form میں فرق بیان کریں اور ہر ایک کی one example دیں۔,Easy,2,ULTRA,1
q_9_math_ch3_sq_005,1,3.2 Representation of Sets,numerical_short,"Write the set in tabular form: {x | x = 2n, n ∈ N}","درج ذیل set کو tabular form میں لکھیں: {x | x = 2n, n ∈ N}",Easy,2,PRO,1
TOPIC_SEP,1,3.2 Types of Sets,topic_separator,,,,,,1
q_9_math_ch3_sq_006,1,3.2 Types of Sets,classification,"Classify sets as empty, singleton, finite, and infinite, giving one example of each.",sets کو empty، singleton، finite اور infinite میں classify کریں اور ہر ایک کی one example دیں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.2 Subsets,topic_separator,,,,,,1
q_9_math_ch3_sq_007,1,3.2 Subsets,definition_example,Define a subset and proper subset and give one symbolic example of each.,subset اور proper subset کی تعریف کریں اور ہر ایک کی one symbolic example دیں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.2 Power Set,topic_separator,,,,,,1
q_9_math_ch3_sq_008,1,3.2 Power Set,definition_formula,Define the power set of A and state the number of its elements when n(A) = m.,A کے power set کی تعریف کریں اور n(A) = m ہونے پر اس کے elements کی number بیان کریں۔,Easy,2,ULTRA,1
q_9_math_ch3_sq_009,1,3.2 Power Set,numerical_short,"Write the power set of A: A = {1, 2}","درج ذیل set کا power set لکھیں: A = {1, 2}",Easy,2,PRO,1
TOPIC_SEP,1,3.3 Set Operations,topic_separator,,,,,,1
q_9_math_ch3_sq_010,1,3.3 Set Operations,definition_function,Define union and intersection of two sets and state the symbols used for them.,two sets کے union اور intersection کی تعریف کریں اور ان کے symbols بیان کریں۔,Easy,2,ULTRA,1
q_9_math_ch3_sq_011,1,3.3 Set Operations,definition_example,Define the complement of a set with respect to a universal set and give one example.,universal set کے respect میں set کے complement کی تعریف کریں اور one example دیں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.3 Set Difference,topic_separator,,,,,,1
q_9_math_ch3_sq_012,1,3.3 Set Difference,definition_example,Define the difference A − B and illustrate it with one finite-set example.,difference A − B کی تعریف کریں اور one finite-set example سے illustrate کریں۔,Easy,2,ELITE,1
q_9_math_ch3_sq_013,1,3.3 Set Operations,numerical_short,"List the members of A ∪ B for the given sets: A = {2,4,6,8,10}, B = {1,2,3,4,5}","given sets کے لیے A ∪ B کے members لکھیں: A = {2,4,6,8,10}, B = {1,2,3,4,5}",Easy,2,PRO,1
q_9_math_ch3_sq_014,1,3.3 Set Operations,numerical_short,"List the members of A ∩ C for the given sets: A = {2,4,6,8,10}, C = {1,3,5,7,9}","given sets کے لیے A ∩ C کے members لکھیں: A = {2,4,6,8,10}, C = {1,3,5,7,9}",Easy,2,PRO,1
TOPIC_SEP,1,3.3 Cartesian Product,topic_separator,,,,,,1
q_9_math_ch3_sq_015,1,3.3 Cartesian Product,definition_formula,Define the Cartesian product A × B and state the relationship for n(A × B).,Cartesian product A × B کی تعریف کریں اور n(A × B) کا relationship بیان کریں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.3 Relations,topic_separator,,,,,,1
q_9_math_ch3_sq_016,1,3.3 Relations,definition_function,Define a relation from A to B and state how its domain and range are obtained.,A سے B تک relation کی تعریف کریں اور بیان کریں کہ اس کا domain اور range کیسے حاصل ہوتے ہیں۔,Easy,2,ULTRA,1
TOPIC_SEP,1,3.2 Equality and Equivalent Sets,topic_separator,,,,,,1
q_9_math_ch3_sq_017,1,3.2 Equality and Equivalent Sets,difference,Differentiate between equal and equivalent sets using two points.,equal اور equivalent sets میں two points کی بنیاد پر فرق بیان کریں۔,Medium,2,ELITE,1
TOPIC_SEP,1,3.3 Set Identities,topic_separator,,,,,,1
q_9_math_ch3_sq_018,1,3.3 Set Identities,law_principle,State the identity and domination laws for union and intersection of sets.,sets کے union اور intersection کے identity اور domination laws بیان کریں۔,Medium,2,ULTRA,1
TOPIC_SEP,1,3.3 Set Properties,topic_separator,,,,,,1
