question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_math_ch1_001,1,1.1 Introduction to Real Numbers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_001,1,1.1 Introduction to Real Numbers,Long,elaborate,"Write a detailed account of the historical development of number systems from the Sumerian and Egyptian systems to the Roman, Indian, Arabic, and modern number systems.",عددی نظاموں کی تاریخی ترقی کا تفصیلی بیان لکھیں، جس میں Sumerian اور Egyptian نظاموں سے لے کر Roman، Indian، Arabic اور modern number systems تک کا احاطہ کیا جائے۔,Medium,5,PRO,1
sep_9_math_ch1_002,1,1.1.1 Combination of Rational and Irrational Numbers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_002,1,1.1.1 Combination of Rational and Irrational Numbers,Long,classification,"Explain how the set of real numbers is formed from rational and irrational numbers. Classify their terminating, recurring, and non-terminating non-recurring decimal representations.",وضاحت کریں کہ rational اور irrational numbers سے real numbers کا set کیسے بنتا ہے۔ ان کی terminating، recurring اور non-terminating non-recurring decimal representations کی classification کریں۔,Medium,5,PRO,1
sep_9_math_ch1_003,1,1.1.5 Properties of Real Numbers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_003,1,1.1.5 Properties of Real Numbers,Long,state_and_explain,"State and explain the additive, multiplicative, distributive, equality, and order properties of real numbers with suitable symbolic illustrations.",real numbers کی additive، multiplicative، distributive، equality اور order properties کو مناسب symbolic illustrations کے ساتھ بیان اور واضح کریں۔,Hard,5,PRO,1
sep_9_math_ch1_004,1,1.2.1 Laws of Radicals and Indices,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_004,1,1.2.1 Laws of Radicals and Indices,Long,state_and_explain,State and explain the laws of radicals and indices used to simplify radical and exponential expressions.,radical اور exponential expressions کو simplify کرنے کے لیے استعمال ہونے والے radicals اور indices کے laws بیان کریں اور ان کی وضاحت کریں۔,Medium,5,ULTRA,1
sep_9_math_ch1_005,1,1.2.2 Surds and their Applications,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_005,1,1.2.2 Surds and their Applications,Long,classification,"What is a surd? Explain monomial, binomial, and conjugate surds, and discuss the role of conjugates in rationalizing a denominator.",surd کیا ہے؟ monomial، binomial اور conjugate surds کی وضاحت کریں اور denominator کو rationalize کرنے میں conjugates کے کردار پر بحث کریں۔,Medium,5,PRO,1
sep_9_math_ch1_006,1,1.3 Applications of Real Numbers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_006,1,1.3 Applications of Real Numbers,Long,discuss,"Discuss the application of real numbers in temperature conversion, profit and loss, percentage profit or loss, and simple profit calculations. State the relationships used.",temperature conversion، profit and loss، percentage profit or loss اور simple profit calculations میں real numbers کے استعمال پر بحث کریں اور استعمال ہونے والے relationships بیان کریں۔,Medium,5,ULTRA,1
sep_9_math_ch1_007,1,1.1.3 Decimal Representation of Irrational Numbers — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_007,1,1.1.3 Decimal Representation of Irrational Numbers — Solved Examples,Numerical,determine,Identify each decimal as rational or irrational and justify the classification: (a) 0.35 | (b) 0.444... | (c) 3.555... | (d) 3.36788542... | (e) 1.709975947...,ہر decimal کو rational یا irrational identify کریں اور classification کی وجہ بیان کریں: (a) 0.35 | (b) 0.444... | (c) 3.555... | (d) 3.36788542... | (e) 1.709975947...,Medium,4,ULTRA,1
sep_9_math_ch1_008,1,1.1.4 Representation on Number Line — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_008,1,1.1.4 Representation on Number Line — Solved Examples,Long,diagram_based,Represent √5 on the real-number line by geometric construction and justify the construction using the Pythagoras theorem.,geometric construction کے ذریعے √5 کو real-number line پر represent کریں اور Pythagoras theorem کی مدد سے construction کی justification دیں۔,Medium,5,ULTRA,1
sep_9_math_ch1_009,1,1.1.4 Recurring Decimals — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_009,1,1.1.4 Recurring Decimals — Solved Examples,Numerical,solve,"Express the recurring decimals as rational numbers of the form p/q: (a) 0.5, where 5 repeats | (b) 0.93, where 93 repeats.",recurring decimals کو p/q کی form میں rational numbers کے طور پر express کریں: (a) 0.5، جہاں 5 repeat ہوتا ہے | (b) 0.93، جہاں 93 repeat ہوتا ہے۔,Medium,4,ULTRA,1
sep_9_math_ch1_010,1,1.1.4 Rational Numbers Between Two Numbers — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_010,1,1.1.4 Rational Numbers Between Two Numbers — Solved Examples,Numerical,find,Insert two rational numbers between 2 and 3 by using the averaging method.,averaging method استعمال کرتے ہوئے 2 اور 3 کے درمیان دو rational numbers معلوم کریں۔,Easy,4,ULTRA,1
sep_9_math_ch1_011,1,Exercise 1.1 Rational and Irrational Numbers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_011,1,Exercise 1.1 Rational and Irrational Numbers,Numerical,determine,Identify each number as rational or irrational: (a) 2.353535 | (b) 2.236067... | (c) √7 | (d) π | (e) 5 + √11 | (f) √3 + √13 | (g) (2 − √2)(2 + √2).,ہر number کو rational یا irrational identify کریں: (a) 2.353535 | (b) 2.236067... | (c) √7 | (d) π | (e) 5 + √11 | (f) √3 + √13 | (g) (2 − √2)(2 + √2),Medium,4,PRO,1
sep_9_math_ch1_012,1,Exercise 1.1 Recurring Decimals,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_012,1,Exercise 1.1 Recurring Decimals,Numerical,solve,"Express the following recurring decimals as rational numbers p/q: (a) 0.4, where 4 repeats | (b) 0.37, where 37 repeats | (c) 0.21, where 21 repeats.",درج ذیل recurring decimals کو rational numbers p/q کے طور پر express کریں: (a) 0.4، جہاں 4 repeat ہوتا ہے | (b) 0.37، جہاں 37 repeat ہوتا ہے | (c) 0.21، جہاں 21 repeat ہوتا ہے۔,Hard,4,PRO,1
sep_9_math_ch1_013,1,Exercise 1.1 Properties of Real Numbers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_013,1,Exercise 1.1 Properties of Real Numbers,Long,state_and_explain,Name and explain the real-number property used in each of the following statements: (a) √2 + √3 = √3 + √2 | (b) x + (−x) = 0 | (c) a(b + c) = ab + ac | (d) 16 + 0 = 16 | (e) 4 × (5 × 8) = (4 × 5) × 8 | (f) ab = ba.,درج ذیل statements میں استعمال ہونے والی real-number property کا نام لکھیں اور وضاحت کریں: (a) √2 + √3 = √3 + √2 | (b) x + (−x) = 0 | (c) a(b + c) = ab + ac | (d) 16 + 0 = 16 | (e) 4 × (5 × 8) = (4 × 5) × 8 | (f) ab = ba,Medium,5,PRO,1
sep_9_math_ch1_014,1,Exercise 1.1 Order Properties,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_014,1,Exercise 1.1 Order Properties,Long,state_and_explain,"Identify and explain the order property illustrated in each statement: (a) If a < b, then a + c < b + c | (b) If ac < bc and c > 0, then a < b | (c) If ac < bc and c < 0, then a > b | (d) exactly one of a > b, a = b, or a < b holds.","درج ذیل statements میں ظاہر ہونے والی order property identify کریں اور وضاحت کریں: (a) If a < b, then a + c < b + c | (b) If ac < bc and c > 0, then a < b | (c) If ac < bc and c < 0, then a > b | (d) exactly one of a > b, a = b, or a < b holds",Hard,5,PRO,1
sep_9_math_ch1_015,1,Exercise 1.1 Rational Numbers Between Two Numbers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_015,1,Exercise 1.1 Rational Numbers Between Two Numbers,Numerical,find,Insert two rational numbers between 3 and 4 by a valid averaging procedure.,valid averaging procedure کے ذریعے 3 اور 4 کے درمیان دو rational numbers معلوم کریں۔,Easy,4,PRO,1
sep_9_math_ch1_016,1,1.2.3 Rationalization of Denominator — Solved Examples,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_016,1,1.2.3 Rationalization of Denominator — Solved Examples,Numerical,solve,Rationalize and simplify: (a) 3/(√5 + √2) | (b) 3/(√5 − √3).,درج ذیل expressions کو rationalize اور simplify کریں: (a) 3/(√5 + √2) | (b) 3/(√5 − √3),Medium,4,ULTRA,1
sep_9_math_ch1_017,1,Exercise 1.2 Radical Expressions,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_017,1,Exercise 1.2 Radical Expressions,Numerical,evaluate,Simplify the radical expression: ⁵√(x¹⁵y³⁵/z²⁰).,درج ذیل radical expression simplify کریں: ⁵√(x¹⁵y³⁵/z²⁰),Hard,4,PRO,1
sep_9_math_ch1_018,1,Exercise 1.3 Consecutive Integers,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_018,1,Exercise 1.3 Consecutive Integers,Numerical,solve,Find three consecutive integers whose sum is 42.,وہ three consecutive integers معلوم کریں جن کا sum 42 ہے۔,Easy,4,PRO,1
sep_9_math_ch1_019,1,Exercise 1.3 Radical Application in Geometry,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_019,1,Exercise 1.3 Radical Application in Geometry,Numerical,determine,"In a right-angled triangle, AC = (√3 + √5) cm and the area is (1 + √15) cm². Find AB and express it in the form a√3 + b√5.","right-angled triangle میں AB معلوم کریں اور اسے a√3 + b√5 کی form میں express کریں: AC = (√3 + √5) cm, area = (1 + √15) cm²",Hard,4,PRO,1
sep_9_math_ch1_020,1,Exercise 1.3 Surd Application in Area,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_020,1,Exercise 1.3 Surd Application in Area,Numerical,calculate,Find the area of a rectangle and express it in the form a + b√2 when its sides are (2 + √18) m and (5 − 4/√2) m.,rectangle کا area معلوم کریں اور اسے a + b√2 کی form میں express کریں، جب sides ہوں: (2 + √18) m and (5 − 4/√2) m,Hard,4,PRO,1
sep_9_math_ch1_021,1,Exercise 1.3 Simultaneous Number Conditions,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_021,1,Exercise 1.3 Simultaneous Number Conditions,Numerical,solve,Find two numbers whose sum is 68 and whose difference is 22.,وہ two numbers معلوم کریں جن کا sum 68 اور difference 22 ہے۔,Easy,4,PRO,1
sep_9_math_ch1_022,1,Exercise 1.3 Temperature Conversion,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_022,1,Exercise 1.3 Temperature Conversion,Numerical,calculate,Convert 48°C into Fahrenheit.,درج ذیل temperature کو Fahrenheit میں convert کریں: 48°C,Easy,4,PRO,1
sep_9_math_ch1_023,1,Exercise 1.3 Age Application,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_023,1,Exercise 1.3 Age Application,Numerical,solve,"The total present ages of a father and his son are 72 years. Six years ago, the father was twice the age of his son. Find the age of the son six years ago.",father اور son کی present ages کا total 72 years ہے۔ 6 years ago father کی age son کی age سے twice تھی۔ 6 years ago son کی age معلوم کریں۔,Medium,4,PRO,1
sep_9_math_ch1_024,1,Exercise 1.3 Profit and Tax Applications,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_024,1,Exercise 1.3 Profit and Tax Applications,Numerical,calculate,"Solve the following applications: (a) Find the selling price required for a 15% profit when the cost price of a toy is Rs 1520. | (b) Calculate the tax on an annual income of Rs 960,000 when Rs 130,000 is exempt and the tax rate on the taxable amount is 0.75%.","درج ذیل applications حل کریں: (a) toy کی cost price Rs 1520 ہو تو 15% profit کے لیے required selling price معلوم کریں۔ | (b) annual income Rs 960,000 میں Rs 130,000 exempt ہو اور taxable amount پر tax rate 0.75% ہو تو tax calculate کریں۔",Medium,4,PRO,1
sep_9_math_ch1_025,1,Exercise 1.3 Compound Markup,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_025,1,Exercise 1.3 Compound Markup,Numerical,calculate,"Calculate the amount after one year on Rs 375,000 at an annual compound markup rate of 14%.","one year کے بعد amount calculate کریں: principal = Rs 375,000, annual compound markup rate = 14%",Medium,4,PRO,1
sep_9_math_ch1_026,1,Review Exercise 1 Integer Applications,Topic,topic_separator,,,,,,1
q_9_math_ch1_lq_026,1,Review Exercise 1 Integer Applications,Numerical,solve,"Solve the following: (a) Find three consecutive odd integers whose sum is 51. | (b) A total of 96 balls is divided into two buckets, and one bucket contains 28 more balls than the other. Find the number of balls in each bucket.",درج ذیل مسائل حل کریں: (a) وہ three consecutive odd integers معلوم کریں جن کا sum 51 ہے۔ | (b) 96 balls کو two buckets میں divide کیا گیا ہے اور one bucket میں دوسرے سے 28 balls زیادہ ہیں۔ ہر bucket میں balls کی number معلوم کریں۔,Medium,4,PRO,1
