question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,9.1 Nutrition in Plants,Topic,,,,,,,,,,,1
q_9_bio_ch9_001,1,9.1 Nutrition in Plants,Remember,Which term or option matches this textbook description: the processes by which nutrients are obtained or prepared and converted into body substances for growth and energy?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وہ عمل جن میں nutrients حاصل یا تیار ہو کر growth اور energy کے لیے body substances میں بدلتے ہیں,Nutrition / غذائیت,Magnesium / میگنیشیم,Micronutrients / قلیل مقداری غذائی اجزا,Nitrogen / نائٹروجن,A | Nutrition / غذائیت,Easy,1,PRO,1
q_9_bio_ch9_002,1,9.1 Nutrition in Plants,Remember,Identify the correct answer for the following description: plant nutrients required in relatively large amounts.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: وہ نباتاتی nutrients جو نسبتاً بڑی مقدار میں درکار ہوتے ہیں,Potassium (K⁺) / پوٹاشیم (K⁺),Macronutrients / کثیر مقداری غذائی اجزا,Nitrogen / نائٹروجن,Phosphorus / فاسفورس,B | Macronutrients / کثیر مقداری غذائی اجزا,Easy,1,PRO,1
q_9_bio_ch9_003,1,9.1 Nutrition in Plants,Remember,The textbook description “plant nutrients required in very small amounts” refers to which option?,کتابی وضاحت ”وہ نباتاتی nutrients جو بہت کم مقدار میں درکار ہوتے ہیں“ کس جواب کی طرف اشارہ کرتی ہے؟,Potassium / پوٹاشیم,Nitrogen / نائٹروجن,Micronutrients / قلیل مقداری غذائی اجزا,Nutrition / غذائیت,C | Micronutrients / قلیل مقداری غذائی اجزا,Easy,1,ULTRA,1
q_9_bio_ch9_004,1,9.1 Nutrition in Plants,Remember,Which option is correctly identified by this description: the mineral nutrient needed mainly for protein synthesis in plants?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: نباتات میں بنیادی طور پر protein synthesis کے لیے درکار mineral nutrient,Nutrition / غذائیت,Magnesium / میگنیشیم,Potassium / پوٹاشیم,Nitrogen / نائٹروجن,D | Nitrogen / نائٹروجن,Easy,1,ULTRA,1
q_9_bio_ch9_005,1,9.1 Nutrition in Plants,Remember,Which term or option matches this textbook description: the mineral element required for chlorophyll formation?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: chlorophyll formation کے لیے درکار mineral element,Magnesium / میگنیشیم,Phosphorus / فاسفورس,Micronutrients / قلیل مقداری غذائی اجزا,Nitrogen / نائٹروجن,A | Magnesium / میگنیشیم,Easy,1,ULTRA,1
q_9_bio_ch9_006,1,9.1 Nutrition in Plants,Remember,Identify the correct answer for the following description: a macronutrient involved in ATP and nucleic acids.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: macronutrient جو ATP اور nucleic acids میں شامل ہے,Potassium / پوٹاشیم,Phosphorus / فاسفورس,Nutrition / غذائیت,Potassium (K⁺) / پوٹاشیم (K⁺),B | Phosphorus / فاسفورس,Easy,1,ELITE,1
q_9_bio_ch9_007,1,9.1 Nutrition in Plants,Remember,The textbook description “the mineral ion that plays a major role in stomatal opening” refers to which option?,کتابی وضاحت ”mineral ion جو stomatal opening میں بڑا کردار ادا کرتا ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Micronutrients / قلیل مقداری غذائی اجزا,Phosphorus / فاسفورس,Potassium (K⁺) / پوٹاشیم (K⁺),Magnesium / میگنیشیم,C | Potassium (K⁺) / پوٹاشیم (K⁺),Easy,1,ELITE,1
q_9_bio_ch9_008,1,9.1 Nutrition in Plants,Remember,"Which option is correctly identified by this description: the mineral nutrient required in large amount among iron, zinc, potassium, and copper?",درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: iron، zinc، potassium اور copper میں بڑی مقدار میں درکار mineral nutrient,Nitrogen / نائٹروجن,Phosphorus / فاسفورس,Nutrition / غذائیت,Potassium / پوٹاشیم,D | Potassium / پوٹاشیم,Easy,1,ELITE,1
TOPIC_SEP,1,9.2 Transport in Plants,Topic,,,,,,,,,,,1
q_9_bio_ch9_009,1,9.2 Transport in Plants,Remember,Which term or option matches this textbook description: the vascular tissue that transports water and mineral salts upward?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: vascular tissue جو water اور mineral salts اوپر منتقل کرتی ہے,Xylem / زائلم,Osmosis / اسموسس,Adhesion / غیر ہم جنس چپکاؤ,Active transport / فعال نقل و حمل,A | Xylem / زائلم,Easy,1,IMPORTANT,1
q_9_bio_ch9_010,1,9.2 Transport in Plants,Remember,Identify the correct answer for the following description: the vascular tissue that translocates food from source to sink.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: vascular tissue جو source سے sink تک food منتقل کرتی ہے,Cohesion / باہمی چپکاؤ,Phloem / فلوئم,Xylem / زائلم,Transpirational pull / transpirational pull,B | Phloem / فلوئم,Easy,1,IMPORTANT,1
q_9_bio_ch9_011,1,9.2 Transport in Plants,Remember,The textbook description “extensions of root epidermal cells that increase absorption surface area” refers to which option?,کتابی وضاحت ”root epidermal cells کی extensions جو absorption surface area بڑھاتی ہیں“ کس جواب کی طرف اشارہ کرتی ہے؟,Adhesion / غیر ہم جنس چپکاؤ,Transpirational pull / transpirational pull,Root hairs / جڑ کے بال,Cohesion / باہمی چپکاؤ,C | Root hairs / جڑ کے بال,Easy,1,PRO,1
q_9_bio_ch9_012,1,9.2 Transport in Plants,Remember,Which option is correctly identified by this description: the process by which root hairs absorb mineral salts against a concentration gradient?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: عمل جس سے root hairs concentration gradient کے خلاف mineral salts جذب کرتے ہیں,Adhesion / غیر ہم جنس چپکاؤ,Root hairs / جڑ کے بال,Phloem / فلوئم,Active transport / فعال نقل و حمل,D | Active transport / فعال نقل و حمل,Easy,1,PRO,1
q_9_bio_ch9_013,1,9.2 Transport in Plants,Remember,Which term or option matches this textbook description: the process by which water enters root hairs from soil?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: عمل جس سے water soil سے root hairs میں داخل ہوتا ہے,Osmosis / اسموسس,Adhesion / غیر ہم جنس چپکاؤ,Transpirational pull / transpirational pull,Phloem / فلوئم,A | Osmosis / اسموسس,Easy,1,ULTRA,1
q_9_bio_ch9_014,1,9.2 Transport in Plants,Remember,Identify the correct answer for the following description: the tendency of water molecules to stick to one another.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: water molecules کا ایک دوسرے سے چپکنے کا رجحان,Phloem / فلوئم,Cohesion / باہمی چپکاؤ,Xylem / زائلم,Active transport / فعال نقل و حمل,B | Cohesion / باہمی چپکاؤ,Easy,1,ULTRA,1
q_9_bio_ch9_015,1,9.2 Transport in Plants,Remember,The textbook description “the tendency of water molecules to stick to xylem walls” refers to which option?,کتابی وضاحت ”water molecules کا xylem walls سے چپکنے کا رجحان“ کس جواب کی طرف اشارہ کرتی ہے؟,Cohesion / باہمی چپکاؤ,Osmosis / اسموسس,Adhesion / غیر ہم جنس چپکاؤ,Phloem / فلوئم,C | Adhesion / غیر ہم جنس چپکاؤ,Easy,1,ULTRA,1
q_9_bio_ch9_016,1,9.2 Transport in Plants,Remember,Which option is correctly identified by this description: the upward force generated by evaporation of water from leaves?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: پتوں سے water evaporation کے نتیجے میں پیدا ہونے والی اوپر کھینچنے کی قوت,Root hairs / جڑ کے بال,Xylem / زائلم,Phloem / فلوئم,Transpirational pull / transpirational pull,D | Transpirational pull / transpirational pull,Easy,1,ELITE,1
TOPIC_SEP,1,9.3 Transpiration,Topic,,,,,,,,,,,1
q_9_bio_ch9_017,1,9.3 Transpiration,Remember,Which term or option matches this textbook description: the loss of water vapour from aerial parts of a plant?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: پودے کے فضائی حصوں سے water vapour کا اخراج,Transpiration / نتح,Turgid guard cells / turgid guard cells,Lenticular transpiration / لینٹی کیولر نتح,Cuticular transpiration / کیوٹیکولر نتح,A | Transpiration / نتح,Easy,1,ELITE,1
q_9_bio_ch9_018,1,9.3 Transpiration,Understand,Identify the correct answer for the following description: water loss mainly through stomata.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: water loss جو بنیادی طور پر stomata کے ذریعے ہو,Transpiration / نتح,Stomatal transpiration / اسٹومیٹل نتح,A necessary evil / ایک ضروری برائی,Wind / ہوا,B | Stomatal transpiration / اسٹومیٹل نتح,Easy,1,ELITE,1
q_9_bio_ch9_019,1,9.3 Transpiration,Understand,The textbook description “water loss through the cuticle” refers to which option?,کتابی وضاحت ”cuticle کے ذریعے water loss“ کس جواب کی طرف اشارہ کرتی ہے؟,Lenticular transpiration / لینٹی کیولر نتح,Transpiration / نتح,Cuticular transpiration / کیوٹیکولر نتح,Wind / ہوا,C | Cuticular transpiration / کیوٹیکولر نتح,Medium,1,IMPORTANT,1
q_9_bio_ch9_020,1,9.3 Transpiration,Understand,Which option is correctly identified by this description: water loss through lenticels of woody stems?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: wooden stems کے lenticels کے ذریعے water loss,Stomatal transpiration / اسٹومیٹل نتح,K⁺ enters guard cells / K⁺ guard cells میں داخل ہوتا ہے,Transpiration / نتح,Lenticular transpiration / لینٹی کیولر نتح,D | Lenticular transpiration / لینٹی کیولر نتح,Medium,1,IMPORTANT,1
q_9_bio_ch9_021,1,9.3 Transpiration,Understand,Which term or option matches this textbook description: the guard-cell condition that opens a stoma?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: guard cells کی وہ حالت جو stoma کھولتی ہے,Turgid guard cells / turgid guard cells,A necessary evil / ایک ضروری برائی,High humidity / زیادہ نمی,Lenticular transpiration / لینٹی کیولر نتح,A | Turgid guard cells / turgid guard cells,Medium,1,PRO,1
q_9_bio_ch9_022,1,9.3 Transpiration,Understand,Identify the correct answer for the following description: the guard-cell condition that closes a stoma.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: guard cells کی وہ حالت جو stoma بند کرتی ہے,Transpiration / نتح,Flaccid guard cells / flaccid guard cells,Turgid guard cells / turgid guard cells,Wind / ہوا,B | Flaccid guard cells / flaccid guard cells,Medium,1,PRO,1
q_9_bio_ch9_023,1,9.3 Transpiration,Understand,The textbook description “the movement that increases guard-cell solute concentration during stomatal opening” refers to which option?,کتابی وضاحت ”stomatal opening کے دوران guard-cell solute concentration بڑھانے والی حرکت“ کس جواب کی طرف اشارہ کرتی ہے؟,Lenticular transpiration / لینٹی کیولر نتح,Flaccid guard cells / flaccid guard cells,K⁺ enters guard cells / K⁺ guard cells میں داخل ہوتا ہے,Transpiration / نتح,C | K⁺ enters guard cells / K⁺ guard cells میں داخل ہوتا ہے,Medium,1,ULTRA,1
q_9_bio_ch9_024,1,9.3 Transpiration,Understand,Which option is correctly identified by this description: the environmental factor that usually increases transpiration by removing moist air?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: environmental factor جو مرطوب ہوا ہٹا کر عموماً transpiration بڑھاتا ہے,Cuticular transpiration / کیوٹیکولر نتح,Lenticular transpiration / لینٹی کیولر نتح,Stomatal transpiration / اسٹومیٹل نتح,Wind / ہوا,D | Wind / ہوا,Medium,1,ULTRA,1
q_9_bio_ch9_025,1,9.3 Transpiration,Understand,Which term or option matches this textbook description: the environmental condition that lowers transpiration by reducing the water-vapour gradient?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: environmental condition جو water-vapour gradient کم کر کے transpiration گھٹاتی ہے,High humidity / زیادہ نمی,Cuticular transpiration / کیوٹیکولر نتح,A necessary evil / ایک ضروری برائی,Flaccid guard cells / flaccid guard cells,A | High humidity / زیادہ نمی,Medium,1,ULTRA,1
q_9_bio_ch9_026,1,9.3 Transpiration,Understand,Identify the correct answer for the following description: the phrase used because transpiration causes water loss but also supports transport and cooling.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: وہ فقرہ جو اس لیے استعمال ہوتا ہے کہ transpiration water loss بھی کرتی اور transport و cooling میں مدد بھی دیتی ہے,Wind / ہوا,A necessary evil / ایک ضروری برائی,Turgid guard cells / turgid guard cells,Flaccid guard cells / flaccid guard cells,B | A necessary evil / ایک ضروری برائی,Medium,1,ELITE,1
TOPIC_SEP,1,9.4 Transport of Water and Salts in Plants,Topic,,,,,,,,,,,1
