question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,1.1 Biology and its Branches,Topic,,,,,,,,,,,1
q_9_bio_ch1_001,1,1.1 Biology and its Branches,Remember,"Which term or option matches this textbook description: the study of animals, including their structure, function, behaviour, and diversity?",درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: جانوروں کی ساخت، افعال، رویّے اور تنوع کا مطالعہ,Zoology / حیوانیات,Genetics / وراثیات,Physiology / فعلیات,Morphology / شکلیات,A | Zoology / حیوانیات,Easy,1,PRO,1
q_9_bio_ch1_002,1,1.1 Biology and its Branches,Remember,"Identify the correct answer for the following description: the study of plants, including their structure, growth, reproduction, and environmental interactions.",درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: پودوں کی ساخت، نشوونما، تولید اور ماحول سے تعلقات کا مطالعہ,Genetics / وراثیات,Botany / نباتیات,Embryology / جنینیات,Anatomy / تشریح الاعضاء,B | Botany / نباتیات,Easy,1,PRO,1
q_9_bio_ch1_003,1,1.1 Biology and its Branches,Remember,The textbook description “the study of microorganisms such as bacteria and microscopic fungi” refers to which option?,کتابی وضاحت ”بیکٹیریا اور خردبینی فنجائی جیسے خردنامیوں کا مطالعہ“ کس جواب کی طرف اشارہ کرتی ہے؟,Cytology / خلیاتیات,Genetics / وراثیات,Microbiology / خرد حیاتیات,Embryology / جنینیات,C | Microbiology / خرد حیاتیات,Easy,1,ULTRA,1
q_9_bio_ch1_004,1,1.1 Biology and its Branches,Remember,Which option is correctly identified by this description: the study of the form and structure of organisms?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: جانداروں کی شکل اور ساخت کا مطالعہ,Embryology / جنینیات,Physiology / فعلیات,Zoology / حیوانیات,Morphology / شکلیات,D | Morphology / شکلیات,Easy,1,ULTRA,1
q_9_bio_ch1_005,1,1.1 Biology and its Branches,Remember,Which term or option matches this textbook description: the study of the internal physical structure of organisms?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: جانداروں کی اندرونی جسمانی ساخت کا مطالعہ,Anatomy / تشریح الاعضاء,Histology / بافتیات,Microbiology / خرد حیاتیات,Embryology / جنینیات,A | Anatomy / تشریح الاعضاء,Easy,1,ULTRA,1
q_9_bio_ch1_006,1,1.1 Biology and its Branches,Remember,Identify the correct answer for the following description: the study of the functioning of body parts.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: جسمانی حصوں کے افعال کا مطالعہ,Botany / نباتیات,Physiology / فعلیات,Embryology / جنینیات,Genetics / وراثیات,B | Physiology / فعلیات,Easy,1,ELITE,1
q_9_bio_ch1_007,1,1.1 Biology and its Branches,Remember,The textbook description “the microscopic study of tissues” refers to which option?,کتابی وضاحت ”بافتوں کا خردبینی مطالعہ“ کس جواب کی طرف اشارہ کرتی ہے؟,Zoology / حیوانیات,Cytology / خلیاتیات,Histology / بافتیات,Botany / نباتیات,C | Histology / بافتیات,Easy,1,ELITE,1
q_9_bio_ch1_008,1,1.1 Biology and its Branches,Remember,Which option is correctly identified by this description: the study of cells and their organelles?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: خلیات اور ان کے عضیات کا مطالعہ,Anatomy / تشریح الاعضاء,Zoology / حیوانیات,Genetics / وراثیات,Cytology / خلیاتیات,D | Cytology / خلیاتیات,Easy,1,ELITE,1
q_9_bio_ch1_009,1,1.1 Biology and its Branches,Remember,Which term or option matches this textbook description: the study of development of an organism from a fertilized egg?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: بارآور بیضے سے جاندار کی نشوونما کا مطالعہ,Embryology / جنینیات,Botany / نباتیات,Physiology / فعلیات,Histology / بافتیات,A | Embryology / جنینیات,Easy,1,IMPORTANT,1
q_9_bio_ch1_010,1,1.1 Biology and its Branches,Remember,Identify the correct answer for the following description: the study of transfer of characteristics from parents to offspring.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: والدین سے اولاد میں خصوصیات کی منتقلی کا مطالعہ,Morphology / شکلیات,Genetics / وراثیات,Physiology / فعلیات,Cytology / خلیاتیات,B | Genetics / وراثیات,Easy,1,IMPORTANT,1
q_9_bio_ch1_011,1,1.1 Biology and its Branches,Remember,The textbook description “the study of fossils and the evolutionary history revealed by them” refers to which option?,کتابی وضاحت ”فوسلز اور ان سے ظاہر ہونے والی ارتقائی تاریخ کا مطالعہ“ کس جواب کی طرف اشارہ کرتی ہے؟,Immunology / مدافعتیات,Biochemistry / حیاتی کیمیا,Palaeontology / قدیم حیاتیات,Marine Biology / سمندری حیاتیات,C | Palaeontology / قدیم حیاتیات,Easy,1,PRO,1
