question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,9.1 Nutrition in Plants,topic_separator,,,,,,1
q_9_bio_ch9_sq_001,1,9.1 Nutrition in Plants,definition_function,Define Nutrition and explain why it is associated with the processes by which nutrients are obtained or prepared and converted into body substances for growth and energy.,غذائیت کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ عمل جن میں nutrients حاصل یا تیار ہو کر growth اور energy کے لیے body substances میں بدلتے ہیں,Easy,2,PRO,1
q_9_bio_ch9_sq_002,1,9.1 Nutrition in Plants,definition_function,Define Macronutrients and explain why it is associated with plant nutrients required in relatively large amounts.,کثیر مقداری غذائی اجزا کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ نباتاتی nutrients جو نسبتاً بڑی مقدار میں درکار ہوتے ہیں,Easy,2,PRO,1
q_9_bio_ch9_sq_003,1,9.1 Nutrition in Plants,definition_function,Define Micronutrients and explain why it is associated with plant nutrients required in very small amounts.,قلیل مقداری غذائی اجزا کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ نباتاتی nutrients جو بہت کم مقدار میں درکار ہوتے ہیں,Easy,2,ULTRA,1
q_9_bio_ch9_sq_004,1,9.1 Nutrition in Plants,definition_function,Define Magnesium and explain why it is associated with the mineral element required for chlorophyll formation.,میگنیشیم کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: chlorophyll formation کے لیے درکار mineral element,Easy,2,ULTRA,1
q_9_bio_ch9_sq_005,1,9.1 Nutrition in Plants,definition_function,Define Phosphorus and explain why it is associated with a macronutrient involved in ATP and nucleic acids.,فاسفورس کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: macronutrient جو ATP اور nucleic acids میں شامل ہے,Easy,2,ELITE,1
q_9_bio_ch9_sq_006,1,9.1 Nutrition in Plants,definition_function,Define Potassium (K⁺) and explain why it is associated with the mineral ion that plays a major role in stomatal opening.,پوٹاشیم (K⁺) کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: mineral ion جو stomatal opening میں بڑا کردار ادا کرتا ہے,Easy,2,ELITE,1
q_9_bio_ch9_sq_007,1,9.1 Nutrition in Plants,definition_function,"Define Potassium and explain why it is associated with the mineral nutrient required in large amount among iron, zinc, potassium, and copper.",پوٹاشیم کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: iron، zinc، potassium اور copper میں بڑی مقدار میں درکار mineral nutrient,Easy,2,ELITE,1
TOPIC_SEP,1,9.2 Transport in Plants,topic_separator,,,,,,1
q_9_bio_ch9_sq_008,1,9.2 Transport in Plants,definition_function,Define Xylem and explain why it is associated with the vascular tissue that transports water and mineral salts upward.,زائلم کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: vascular tissue جو water اور mineral salts اوپر منتقل کرتی ہے,Easy,2,IMPORTANT,1
q_9_bio_ch9_sq_009,1,9.2 Transport in Plants,concept_explanation,Identify the vascular tissue that translocates food from source to sink and briefly explain its importance.,درج ذیل کی شناخت کریں اور مختصر اہمیت بیان کریں: vascular tissue جو source سے sink تک food منتقل کرتی ہے,Easy,2,IMPORTANT,1
q_9_bio_ch9_sq_010,1,9.2 Transport in Plants,definition_function,Define Root hairs and explain why it is associated with extensions of root epidermal cells that increase absorption surface area.,جڑ کے بال کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: root epidermal cells کی extensions جو absorption surface area بڑھاتی ہیں,Easy,2,PRO,1
