question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,2.1 Biodiversity,topic_separator,,,,,,1
q_9_bio_ch2_sq_001,1,2.1 Biodiversity,definition_function,Define Biodiversity and explain why it is associated with the variety of organisms in an area or ecosystem.,حیاتی تنوع کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: کسی علاقے یا ماحولیاتی نظام میں جانداروں کا تنوع,Easy,2,PRO,1
q_9_bio_ch2_sq_002,1,2.1 Biodiversity,features_characteristics,Explain Ecosystem stability and relate it to the biodiversity benefit that helps maintain the balance of ecosystems.,ماحولیاتی نظام کا استحکام کی وضاحت کریں اور اسے درج ذیل پہلو سے متعلق کریں: حیاتی تنوع کا وہ فائدہ جو ماحولیاتی نظام کا توازن برقرار رکھتا ہے,Easy,2,PRO,1
q_9_bio_ch2_sq_003,1,2.1 Biodiversity,features_characteristics,"Explain Natural resources and relate it to the biodiversity benefit that supplies food, timber, fibres, and other useful materials.",قدرتی وسائل کی وضاحت کریں اور اسے درج ذیل پہلو سے متعلق کریں: حیاتی تنوع کا وہ فائدہ جو خوراک، لکڑی، ریشے اور دیگر مفید مواد فراہم کرتا ہے,Easy,2,ULTRA,1
q_9_bio_ch2_sq_004,1,2.1 Biodiversity,features_characteristics,Explain Medicinal resources and relate it to the biodiversity benefit that provides sources for many medicines.,ادویاتی وسائل کی وضاحت کریں اور اسے درج ذیل پہلو سے متعلق کریں: حیاتی تنوع کا وہ فائدہ جو بہت سی ادویات کے ذرائع فراہم کرتا ہے,Easy,2,ULTRA,1
TOPIC_SEP,1,2.2 Classification,topic_separator,,,,,,1
q_9_bio_ch2_sq_005,1,2.2 Classification,classification,Define Classification and relate it to the arrangement of organisms into groups and subgroups based on similarities and differences.,درجہ بندی کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: مماثلتوں اور اختلافات کی بنیاد پر جانداروں کو گروہوں اور ذیلی گروہوں میں ترتیب دینا,Easy,2,ULTRA,1
q_9_bio_ch2_sq_006,1,2.2 Classification,concept_explanation,Identify the modern source of evidence used with physical characteristics to classify organisms and briefly explain its importance.,درج ذیل کی شناخت کریں اور مختصر اہمیت بیان کریں: وہ جدید شواہد جو جسمانی خصوصیات کے ساتھ جانداروں کی درجہ بندی میں استعمال ہوتے ہیں,Easy,2,ELITE,1
q_9_bio_ch2_sq_007,1,2.2 Classification,classification,Define Taxon and relate it to a group at any level of biological classification.,ٹیکسن کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: حیاتیاتی درجہ بندی کی کسی بھی سطح کا گروہ,Easy,2,ELITE,1
q_9_bio_ch2_sq_008,1,2.2 Classification,definition_function,Define Taxonomy and state the area or subject it studies.,علم درجہ بندی کی تعریف کریں اور اس کے مطالعے کا دائرہ بیان کریں۔,Easy,2,ELITE,1
TOPIC_SEP,1,2.3 Taxonomic Ranks,topic_separator,,,,,,1
q_9_bio_ch2_sq_009,1,2.3 Taxonomic Ranks,classification,Define Domain and relate it to the highest taxonomic rank in the three-domain system.,ڈومین کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: تین ڈومین نظام میں سب سے بلند درجہ بندی کی سطح,Easy,2,IMPORTANT,1
q_9_bio_ch2_sq_010,1,2.3 Taxonomic Ranks,classification,Define Kingdom and relate it to the rank immediately below domain.,مملکت کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: ڈومین کے فوراً نیچے درجہ بندی کی سطح,Easy,2,IMPORTANT,1
q_9_bio_ch2_sq_011,1,2.3 Taxonomic Ranks,classification,Define Phylum and relate it to the rank called division in plants and fungi.,شعبہ کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: وہ درجہ جسے پودوں اور فنجائی میں division کہا جاتا ہے,Easy,2,PRO,1
q_9_bio_ch2_sq_012,1,2.3 Taxonomic Ranks,classification,Define Class and relate it to the rank immediately below phylum or division.,جماعت کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: phylum یا division کے فوراً نیچے درجہ,Easy,2,PRO,1
q_9_bio_ch2_sq_013,1,2.3 Taxonomic Ranks,classification,Define Order and relate it to the rank immediately below class.,رتبہ کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: class کے فوراً نیچے درجہ,Easy,2,ULTRA,1
q_9_bio_ch2_sq_014,1,2.3 Taxonomic Ranks,classification,Define Family and relate it to the rank immediately below order.,خاندان کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: order کے فوراً نیچے درجہ,Easy,2,ULTRA,1
q_9_bio_ch2_sq_015,1,2.3 Taxonomic Ranks,definition_function,Define Genus and explain why it is associated with the first word of a scientific name.,جنس کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: سائنسی نام کا پہلا لفظ,Easy,2,ULTRA,1
q_9_bio_ch2_sq_016,1,2.3 Taxonomic Ranks,classification,Define Species and relate it to the most specific taxonomic rank.,نوع کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: سب سے مخصوص درجہ بندی کی سطح,Easy,2,ELITE,1
TOPIC_SEP,1,2.4 History of Classification,topic_separator,,,,,,1
q_9_bio_ch2_sq_017,1,2.4 History of Classification,definition_function,Define Aristotle and explain why it is associated with the Greek philosopher who first classified organisms into plants and animals.,ارسطو کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ یونانی فلسفی جس نے سب سے پہلے جانداروں کو پودوں اور جانوروں میں تقسیم کیا,Medium,2,ELITE,1
q_9_bio_ch2_sq_018,1,2.4 History of Classification,classification,Define Carolus Linnaeus and relate it to the scientist associated with the two-kingdom classification and binomial nomenclature.,کیرولس لینیئس کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: وہ سائنس دان جو دو مملکتی درجہ بندی اور دو لفظی نام گذاری سے وابستہ ہے,Medium,2,ELITE,1
q_9_bio_ch2_sq_019,1,2.4 History of Classification,classification,Define Ernst Haeckel and relate it to the scientist who proposed kingdom Protista in 1866.,ارنسٹ ہیکل کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: وہ سائنس دان جس نے 1866 میں مملکت Protista تجویز کی,Medium,2,IMPORTANT,1
q_9_bio_ch2_sq_020,1,2.4 History of Classification,classification,Define Robert Whittaker and relate it to the scientist who proposed the five-kingdom classification system.,رابرٹ وٹیکر کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: وہ سائنس دان جس نے پانچ مملکتی درجہ بندی کا نظام تجویز کیا,Medium,2,IMPORTANT,1
q_9_bio_ch2_sq_021,1,2.4 History of Classification,classification,Define Carl Woese and relate it to the scientist who proposed the three-domain classification system.,کارل ووز کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: وہ سائنس دان جس نے تین ڈومین درجہ بندی کا نظام تجویز کیا,Medium,2,PRO,1
