question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,5.1 Levels of Organization,Topic,,,,,,,,,,,1
q_9_bio_ch5_001,1,5.1 Levels of Organization,Remember,Which term or option matches this textbook description: the smallest unit of matter that retains the properties of an element?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: مادّے کی سب سے چھوٹی اکائی جو عنصر کی خصوصیات برقرار رکھتی ہے,Atom / ایٹم,Cell / خلیہ,Tissue / بافت,Organ system / نظامِ اعضا,A | Atom / ایٹم,Easy,1,PRO,1
q_9_bio_ch5_002,1,5.1 Levels of Organization,Remember,Identify the correct answer for the following description: a structure formed when atoms combine.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: ایٹموں کے ملنے سے بننے والی ساخت,Tissue / بافت,Molecule / مالیکیول,Cell / خلیہ,Organism / جاندار,B | Molecule / مالیکیول,Easy,1,PRO,1
q_9_bio_ch5_003,1,5.1 Levels of Organization,Remember,The textbook description “a specialized subcellular structure made from molecules” refers to which option?,کتابی وضاحت ”مالیکیولز سے بنی تخصص یافتہ ذیلی خلوی ساخت“ کس جواب کی طرف اشارہ کرتی ہے؟,Atom / ایٹم,Molecule / مالیکیول,Organelle / عضیہ,Tissue / بافت,C | Organelle / عضیہ,Easy,1,ULTRA,1
q_9_bio_ch5_004,1,5.1 Levels of Organization,Remember,Which option is correctly identified by this description: the smallest level that independently shows characteristics of life?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: سب سے چھوٹی سطح جو خود زندگی کی خصوصیات ظاہر کرتی ہے,Organ system / نظامِ اعضا,Organ / عضو,Molecule / مالیکیول,Cell / خلیہ,D | Cell / خلیہ,Easy,1,ULTRA,1
q_9_bio_ch5_005,1,5.1 Levels of Organization,Remember,Which term or option matches this textbook description: a group of similar cells working together for a specific function?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: ایک خاص فعل کے لیے مل کر کام کرنے والے مماثل خلیات کا گروہ,Tissue / بافت,Organelle / عضیہ,Molecule / مالیکیول,Atom / ایٹم,A | Tissue / بافت,Easy,1,ULTRA,1
q_9_bio_ch5_006,1,5.1 Levels of Organization,Remember,Identify the correct answer for the following description: a structure made of more than one tissue type performing related functions.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: ایک سے زیادہ بافتی اقسام سے بنی ساخت جو متعلقہ افعال انجام دیتی ہے,Tissue / بافت,Organ / عضو,Organelle / عضیہ,Molecule / مالیکیول,B | Organ / عضو,Easy,1,ELITE,1
q_9_bio_ch5_007,1,5.1 Levels of Organization,Remember,The textbook description “a group of organs working together to perform related functions” refers to which option?,کتابی وضاحت ”متعلقہ افعال کے لیے مل کر کام کرنے والے اعضا کا مجموعہ“ کس جواب کی طرف اشارہ کرتی ہے؟,Organ / عضو,Organism / جاندار,Organ system / نظامِ اعضا,Cell / خلیہ,C | Organ system / نظامِ اعضا,Easy,1,ELITE,1
q_9_bio_ch5_008,1,5.1 Levels of Organization,Remember,Which option is correctly identified by this description: an independent living entity formed by coordinated organ systems?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: ہم آہنگ organ systems سے بنی آزاد زندہ اکائی,Molecule / مالیکیول,Organelle / عضیہ,Organ / عضو,Organism / جاندار,D | Organism / جاندار,Easy,1,ELITE,1
TOPIC_SEP,1,5.2 Organs and Organ Systems in Plants,Topic,,,,,,,,,,,1
q_9_bio_ch5_009,1,5.2 Organs and Organ Systems in Plants,Remember,Which term or option matches this textbook description: the plant organ that anchors the plant and absorbs water and minerals?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وہ نباتاتی عضو جو پودے کو زمین میں جما کر پانی اور معدنیات جذب کرتا ہے,Root / جڑ,Leaf / پتا,Flower / پھول,Palisade mesophyll / پیلی سیڈ میسوفل,A | Root / جڑ,Easy,1,IMPORTANT,1
q_9_bio_ch5_010,1,5.2 Organs and Organ Systems in Plants,Remember,"Identify the correct answer for the following description: the plant organ that supports leaves, flowers, and fruits and contains vascular tissues.",درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: وہ نباتاتی عضو جو پتے، پھول اور پھل سنبھالتا اور vascular tissues رکھتا ہے,Spongy mesophyll / اسفنجی میسوفل,Stem / تنا,Epidermal tissue / ایپی ڈرمل بافت,Shoot system / نظامِ شاخ و برگ,B | Stem / تنا,Easy,1,IMPORTANT,1
q_9_bio_ch5_011,1,5.2 Organs and Organ Systems in Plants,Remember,The textbook description “the primary plant organ for photosynthesis and transpiration” refers to which option?,کتابی وضاحت ”photosynthesis اور transpiration کا بنیادی نباتاتی عضو“ کس جواب کی طرف اشارہ کرتی ہے؟,Palisade mesophyll / پیلی سیڈ میسوفل,Stem / تنا,Leaf / پتا,Epidermal tissue / ایپی ڈرمل بافت,C | Leaf / پتا,Easy,1,PRO,1
q_9_bio_ch5_012,1,5.2 Organs and Organ Systems in Plants,Remember,Which option is correctly identified by this description: the reproductive organ of flowering plants?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: پھولدار پودوں کا تولیدی عضو,Spongy mesophyll / اسفنجی میسوفل,Leaf / پتا,Palisade mesophyll / پیلی سیڈ میسوفل,Flower / پھول,D | Flower / پھول,Easy,1,PRO,1
q_9_bio_ch5_013,1,5.2 Organs and Organ Systems in Plants,Remember,Which term or option matches this textbook description: the outermost protective tissue of a leaf?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: پتے کی سب سے بیرونی حفاظتی بافت,Epidermal tissue / ایپی ڈرمل بافت,Leaf / پتا,Spongy mesophyll / اسفنجی میسوفل,Root / جڑ,A | Epidermal tissue / ایپی ڈرمل بافت,Easy,1,ULTRA,1
q_9_bio_ch5_014,1,5.2 Organs and Organ Systems in Plants,Remember,Identify the correct answer for the following description: the tightly packed leaf tissue containing many chloroplasts.,درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: پتے کی گنجان بافت جس میں بہت سے chloroplasts ہوتے ہیں,Leaf / پتا,Palisade mesophyll / پیلی سیڈ میسوفل,Root / جڑ,Vascular tissue / وعائی بافت,B | Palisade mesophyll / پیلی سیڈ میسوفل,Easy,1,ULTRA,1
q_9_bio_ch5_015,1,5.2 Organs and Organ Systems in Plants,Remember,The textbook description “the loosely arranged leaf tissue with air spaces for gas exchange” refers to which option?,کتابی وضاحت ”پتے کی ڈھیلی ترتیب والی بافت جس میں gas exchange کے لیے ہوا کی جگہیں ہوتی ہیں“ کس جواب کی طرف اشارہ کرتی ہے؟,Vascular tissue / وعائی بافت,Leaf / پتا,Spongy mesophyll / اسفنجی میسوفل,Root / جڑ,C | Spongy mesophyll / اسفنجی میسوفل,Easy,1,ULTRA,1
q_9_bio_ch5_016,1,5.2 Organs and Organ Systems in Plants,Understand,Which option is correctly identified by this description: the leaf tissue made of xylem and phloem?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: پتے کی وہ بافت جو xylem اور phloem سے بنی ہوتی ہے,Palisade mesophyll / پیلی سیڈ میسوفل,Root / جڑ,Spongy mesophyll / اسفنجی میسوفل,Vascular tissue / وعائی بافت,D | Vascular tissue / وعائی بافت,Easy,1,ELITE,1
q_9_bio_ch5_017,1,5.2 Organs and Organ Systems in Plants,Understand,Which term or option matches this textbook description: the plant organ system that anchors the plant and absorbs water and salts?,درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: وہ نباتاتی organ system جو پودے کو زمین میں جما کر پانی اور نمکیات جذب کرتا ہے,Root system / نظامِ جڑ,Stem / تنا,Root / جڑ,Palisade mesophyll / پیلی سیڈ میسوفل,A | Root system / نظامِ جڑ,Medium,1,ELITE,1
q_9_bio_ch5_018,1,5.2 Organs and Organ Systems in Plants,Understand,"Identify the correct answer for the following description: the plant organ system consisting mainly of stem, leaves, flowers, and fruits.",درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: وہ نباتاتی organ system جس میں بنیادی طور پر تنا، پتے، پھول اور پھل شامل ہوتے ہیں,Palisade mesophyll / پیلی سیڈ میسوفل,Shoot system / نظامِ شاخ و برگ,Root / جڑ,Root system / نظامِ جڑ,B | Shoot system / نظامِ شاخ و برگ,Medium,1,ELITE,1
TOPIC_SEP,1,5.3 Organs and Organ Systems in Humans,Topic,,,,,,,,,,,1
q_9_bio_ch5_019,1,5.3 Organs and Organ Systems in Humans,Understand,The textbook description “the muscular organ that pumps blood throughout the body” refers to which option?,کتابی وضاحت ”عضلاتی عضو جو پورے جسم میں خون پمپ کرتا ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Lungs / پھیپھڑے,Brain / دماغ,Heart / دل,Liver / جگر,C | Heart / دل,Medium,1,IMPORTANT,1
q_9_bio_ch5_020,1,5.3 Organs and Organ Systems in Humans,Understand,Which option is correctly identified by this description: the organs that exchange oxygen and carbon dioxide with the environment?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: وہ اعضا جو ماحول کے ساتھ oxygen اور carbon dioxide کا تبادلہ کرتے ہیں,Heart / دل,Brain / دماغ,Liver / جگر,Lungs / پھیپھڑے,D | Lungs / پھیپھڑے,Medium,1,IMPORTANT,1
q_9_bio_ch5_021,1,5.3 Organs and Organ Systems in Humans,Understand,"Which term or option matches this textbook description: the control centre responsible for coordination, thinking, and decision-making?",درج ذیل کتابی وضاحت کے مطابق درست اصطلاح یا جواب منتخب کریں: ہم آہنگی، سوچ اور فیصلہ سازی کا ذمہ دار کنٹرول مرکز,Brain / دماغ,Heart / دل,Lungs / پھیپھڑے,Liver / جگر,A | Brain / دماغ,Medium,1,PRO,1
q_9_bio_ch5_022,1,5.3 Organs and Organ Systems in Humans,Understand,"Identify the correct answer for the following description: the organ that filters blood, produces bile, and stores glucose.",درج ذیل وضاحت کے لیے درست جواب کی شناخت کریں: وہ عضو جو خون فلٹر کرتا، bile بناتا اور glucose ذخیرہ کرتا ہے,Heart / دل,Liver / جگر,Lungs / پھیپھڑے,Brain / دماغ,B | Liver / جگر,Medium,1,PRO,1
q_9_bio_ch5_023,1,5.3 Organs and Organ Systems in Humans,Understand,"The textbook description “the stomach tissue that secretes mucus, HCl, and pepsinogen” refers to which option?",کتابی وضاحت ”معدے کی بافت جو mucus، HCl اور pepsinogen خارج کرتی ہے“ کس جواب کی طرف اشارہ کرتی ہے؟,Connective tissue / اتصالی بافت,Smooth muscle tissue / ہموار عضلاتی بافت,Epithelial tissue / ایپی تھی لیئل بافت,Outer connective tissue / بیرونی اتصالی بافت,C | Epithelial tissue / ایپی تھی لیئل بافت,Medium,1,ULTRA,1
q_9_bio_ch5_024,1,5.3 Organs and Organ Systems in Humans,Understand,Which option is correctly identified by this description: the tissue beneath epithelium that provides support and contains vessels and nerves?,درج ذیل وضاحت سے درست طور پر کون سا جواب پہچانا جاتا ہے: epithelium کے نیچے بافت جو سہارا دیتی اور vessels و nerves رکھتی ہے,Epithelial tissue / ایپی تھی لیئل بافت,Smooth muscle tissue / ہموار عضلاتی بافت,Outer connective tissue / بیرونی اتصالی بافت,Connective tissue / اتصالی بافت,D | Connective tissue / اتصالی بافت,Medium,1,ULTRA,1
