question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,5.1 Levels of Organization,topic_separator,,,,,,1
q_9_bio_ch5_sq_001,1,5.1 Levels of Organization,definition_function,Define Atom and explain why it is associated with the smallest unit of matter that retains the properties of an element.,ایٹم کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: مادّے کی سب سے چھوٹی اکائی جو عنصر کی خصوصیات برقرار رکھتی ہے,Easy,2,PRO,1
q_9_bio_ch5_sq_002,1,5.1 Levels of Organization,definition_function,Define Molecule and explain why it is associated with a structure formed when atoms combine.,مالیکیول کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: ایٹموں کے ملنے سے بننے والی ساخت,Easy,2,PRO,1
q_9_bio_ch5_sq_003,1,5.1 Levels of Organization,definition_function,Define Organelle and explain why it is associated with a specialized subcellular structure made from molecules.,عضیہ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: مالیکیولز سے بنی تخصص یافتہ ذیلی خلوی ساخت,Easy,2,ULTRA,1
q_9_bio_ch5_sq_004,1,5.1 Levels of Organization,features_characteristics,Explain Cell and relate it to the smallest level that independently shows characteristics of life.,خلیہ کی وضاحت کریں اور اسے درج ذیل پہلو سے متعلق کریں: سب سے چھوٹی سطح جو خود زندگی کی خصوصیات ظاہر کرتی ہے,Easy,2,ULTRA,1
q_9_bio_ch5_sq_005,1,5.1 Levels of Organization,classification,Define Tissue and relate it to a group of similar cells working together for a specific function.,بافت کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: ایک خاص فعل کے لیے مل کر کام کرنے والے مماثل خلیات کا گروہ,Easy,2,ULTRA,1
q_9_bio_ch5_sq_006,1,5.1 Levels of Organization,definition_function,Define Organ and explain why it is associated with a structure made of more than one tissue type performing related functions.,عضو کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: ایک سے زیادہ بافتی اقسام سے بنی ساخت جو متعلقہ افعال انجام دیتی ہے,Easy,2,ELITE,1
q_9_bio_ch5_sq_007,1,5.1 Levels of Organization,classification,Define Organ system and relate it to a group of organs working together to perform related functions.,نظامِ اعضا کی تعریف کریں اور اسے درج ذیل حیاتیاتی تصور سے متعلق کریں: متعلقہ افعال کے لیے مل کر کام کرنے والے اعضا کا مجموعہ,Easy,2,ELITE,1
q_9_bio_ch5_sq_008,1,5.1 Levels of Organization,definition_function,Define Organism and explain why it is associated with an independent living entity formed by coordinated organ systems.,جاندار کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: ہم آہنگ organ systems سے بنی آزاد زندہ اکائی,Easy,2,ELITE,1
TOPIC_SEP,1,5.2 Organs and Organ Systems in Plants,topic_separator,,,,,,1
q_9_bio_ch5_sq_009,1,5.2 Organs and Organ Systems in Plants,definition_function,Define Root and explain why it is associated with the plant organ that anchors the plant and absorbs water and minerals.,جڑ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ نباتاتی عضو جو پودے کو زمین میں جما کر پانی اور معدنیات جذب کرتا ہے,Easy,2,IMPORTANT,1
q_9_bio_ch5_sq_010,1,5.2 Organs and Organ Systems in Plants,definition_function,"Define Stem and explain why it is associated with the plant organ that supports leaves, flowers, and fruits and contains vascular tissues.",تنا کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ نباتاتی عضو جو پتے، پھول اور پھل سنبھالتا اور vascular tissues رکھتا ہے,Easy,2,IMPORTANT,1
q_9_bio_ch5_sq_011,1,5.2 Organs and Organ Systems in Plants,definition_function,Define Leaf and explain why it is associated with the primary plant organ for photosynthesis and transpiration.,پتا کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: photosynthesis اور transpiration کا بنیادی نباتاتی عضو,Easy,2,PRO,1
q_9_bio_ch5_sq_012,1,5.2 Organs and Organ Systems in Plants,definition_function,Define Flower and explain why it is associated with the reproductive organ of flowering plants.,پھول کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پھولدار پودوں کا تولیدی عضو,Easy,2,PRO,1
q_9_bio_ch5_sq_013,1,5.2 Organs and Organ Systems in Plants,definition_function,Define Epidermal tissue and explain why it is associated with the outermost protective tissue of a leaf.,ایپی ڈرمل بافت کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پتے کی سب سے بیرونی حفاظتی بافت,Easy,2,ULTRA,1
q_9_bio_ch5_sq_014,1,5.2 Organs and Organ Systems in Plants,definition_function,Define Palisade mesophyll and explain why it is associated with the tightly packed leaf tissue containing many chloroplasts.,پیلی سیڈ میسوفل کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پتے کی گنجان بافت جس میں بہت سے chloroplasts ہوتے ہیں,Easy,2,ULTRA,1
q_9_bio_ch5_sq_015,1,5.2 Organs and Organ Systems in Plants,definition_function,Define Spongy mesophyll and explain why it is associated with the loosely arranged leaf tissue with air spaces for gas exchange.,اسفنجی میسوفل کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پتے کی ڈھیلی ترتیب والی بافت جس میں gas exchange کے لیے ہوا کی جگہیں ہوتی ہیں,Easy,2,ULTRA,1
q_9_bio_ch5_sq_016,1,5.2 Organs and Organ Systems in Plants,definition_function,Define Vascular tissue and explain why it is associated with the leaf tissue made of xylem and phloem.,وعائی بافت کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: پتے کی وہ بافت جو xylem اور phloem سے بنی ہوتی ہے,Easy,2,ELITE,1
q_9_bio_ch5_sq_017,1,5.2 Organs and Organ Systems in Plants,concept_explanation,Identify the plant organ system that anchors the plant and absorbs water and salts and briefly explain its importance.,درج ذیل کی شناخت کریں اور مختصر اہمیت بیان کریں: وہ نباتاتی organ system جو پودے کو زمین میں جما کر پانی اور نمکیات جذب کرتا ہے,Medium,2,ELITE,1
q_9_bio_ch5_sq_018,1,5.2 Organs and Organ Systems in Plants,definition_function,"Define Shoot system and explain why it is associated with the plant organ system consisting mainly of stem, leaves, flowers, and fruits.",نظامِ شاخ و برگ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ نباتاتی organ system جس میں بنیادی طور پر تنا، پتے، پھول اور پھل شامل ہوتے ہیں,Medium,2,ELITE,1
TOPIC_SEP,1,5.3 Organs and Organ Systems in Humans,topic_separator,,,,,,1
q_9_bio_ch5_sq_019,1,5.3 Organs and Organ Systems in Humans,definition_function,Define Heart and explain why it is associated with the muscular organ that pumps blood throughout the body.,دل کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: عضلاتی عضو جو پورے جسم میں خون پمپ کرتا ہے,Medium,2,IMPORTANT,1
q_9_bio_ch5_sq_020,1,5.3 Organs and Organ Systems in Humans,definition_function,Define Lungs and explain why it is associated with the organs that exchange oxygen and carbon dioxide with the environment.,پھیپھڑے کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ اعضا جو ماحول کے ساتھ oxygen اور carbon dioxide کا تبادلہ کرتے ہیں,Medium,2,IMPORTANT,1
q_9_bio_ch5_sq_021,1,5.3 Organs and Organ Systems in Humans,definition_function,"Define Brain and explain why it is associated with the control centre responsible for coordination, thinking, and decision-making.",دماغ کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: ہم آہنگی، سوچ اور فیصلہ سازی کا ذمہ دار کنٹرول مرکز,Medium,2,PRO,1
q_9_bio_ch5_sq_022,1,5.3 Organs and Organ Systems in Humans,definition_function,"Define Liver and explain why it is associated with the organ that filters blood, produces bile, and stores glucose.",جگر کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: وہ عضو جو خون فلٹر کرتا، bile بناتا اور glucose ذخیرہ کرتا ہے,Medium,2,PRO,1
q_9_bio_ch5_sq_023,1,5.3 Organs and Organ Systems in Humans,definition_function,"Define Epithelial tissue and explain why it is associated with the stomach tissue that secretes mucus, HCl, and pepsinogen.",ایپی تھی لیئل بافت کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: معدے کی بافت جو mucus، HCl اور pepsinogen خارج کرتی ہے,Medium,2,ULTRA,1
q_9_bio_ch5_sq_024,1,5.3 Organs and Organ Systems in Humans,definition_function,Define Connective tissue and explain why it is associated with the tissue beneath epithelium that provides support and contains vessels and nerves.,اتصالی بافت کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: epithelium کے نیچے بافت جو سہارا دیتی اور vessels و nerves رکھتی ہے,Medium,2,ULTRA,1
q_9_bio_ch5_sq_025,1,5.3 Organs and Organ Systems in Humans,definition_function,Define Smooth muscle tissue and explain why it is associated with the stomach tissue whose contractions mix food with gastric juice.,ہموار عضلاتی بافت کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: معدے کی بافت جس کے سکڑاؤ خوراک کو gastric juice سے ملاتے ہیں,Medium,2,ULTRA,1
q_9_bio_ch5_sq_026,1,5.3 Organs and Organ Systems in Humans,definition_function,Define Outer connective tissue and explain why it is associated with the outermost stomach layer that surrounds and supports the organ.,بیرونی اتصالی بافت کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: معدے کی سب سے بیرونی تہہ جو عضو کو گھیر کر سہارا دیتی ہے,Medium,2,ELITE,1
q_9_bio_ch5_sq_027,1,5.3 Organs and Organ Systems in Humans,concept_explanation,Identify the system that breaks down food and absorbs nutrients and briefly explain its importance.,درج ذیل کی شناخت کریں اور مختصر اہمیت بیان کریں: وہ نظام جو خوراک توڑتا اور غذائی اجزا جذب کرتا ہے,Medium,2,ELITE,1
q_9_bio_ch5_sq_028,1,5.3 Organs and Organ Systems in Humans,definition_function,Define Respiratory system and explain why it is associated with the system responsible for breathing and gaseous exchange.,نظامِ تنفس کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: سانس اور gaseous exchange کا ذمہ دار نظام,Medium,2,ELITE,1
q_9_bio_ch5_sq_029,1,5.3 Organs and Organ Systems in Humans,definition_function,"Define Nervous system and explain why it is associated with the system including brain, spinal cord, and nerves that controls body functions.",اعصابی نظام کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: دماغ، حرام مغز اور nerves پر مشتمل نظام جو جسمانی افعال کنٹرول کرتا ہے,Medium,2,IMPORTANT,1
q_9_bio_ch5_sq_030,1,5.3 Organs and Organ Systems in Humans,definition_function,"Define Blood circulatory system and explain why it is associated with the system including heart, blood vessels, and blood that transports materials.",نظامِ دورانِ خون کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: دل، blood vessels اور خون پر مشتمل نظام جو مادّے منتقل کرتا ہے,Medium,2,IMPORTANT,1
TOPIC_SEP,1,5.4 Homeostasis,topic_separator,,,,,,1
q_9_bio_ch5_sq_031,1,5.4 Homeostasis,definition_function,Define Homeostasis and explain why it is associated with the ability of an organism to maintain a stable internal environment despite external changes.,داخلی توازن کی تعریف کریں اور وضاحت کریں کہ یہ درج ذیل تصور سے کس طرح متعلق ہے: بیرونی تبدیلیوں کے باوجود اندرونی ماحول کو مستحکم رکھنے کی جاندار کی صلاحیت,Medium,2,PRO,1
