question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,6.1 Deformation and Elasticity,Topic,,,,,,,,,,,1
q_9_phy_ch6_001,1,6.1 Deformation and Elasticity,Remember,A force that changes the size or shape of an object is called:,object کی size یا shape change کرنے والی force کیا کہلاتی ہے؟,Centripetal force / centripetal force,Magnetic force / magnetic force,Resultant speed / resultant speed,Deforming force / deforming force,D | Deforming force / deforming force,Easy,1,ULTRA,1
q_9_phy_ch6_002,1,6.1 Deformation and Elasticity,Remember,Elasticity is the property by which a material:,elasticity وہ property ہے جس سے material کیا کرتی ہے؟,Always keeps the deformed shape / always deformed shape رکھتی ہے,Loses all mass / تمام mass lose کرتی ہے,Returns to its original shape after the force is removed / force remove ہونے پر original shape میں واپس آتی ہے,Becomes a liquid / liquid بن جاتی ہے,C | Returns to its original shape after the force is removed / force remove ہونے پر original shape میں واپس آتی ہے,Easy,1,PRO,1
q_9_phy_ch6_003,1,6.1 Deformation and Elasticity,Remember,"Beyond the elastic limit, deformation becomes:",elastic limit کے beyond deformation کیسی ہو جاتی ہے؟,Zero / zero,Always temporary / always temporary,Permanent / permanent,Purely magnetic / purely magnetic,C | Permanent / permanent,Easy,1,PRO,1
q_9_phy_ch6_004,1,6.1 Deformation and Elasticity,Apply,Which material behaviour is inelastic?,کون سا material behaviour inelastic ہے؟,A spring returning to original length / spring کا original length پر return کرنا,A rubber band regaining shape / rubber band کا shape regain کرنا,A ball restoring after a small deformation / ball کا small deformation کے بعد restore ہونا,Clay retaining its changed shape / clay کا changed shape retain کرنا,D | Clay retaining its changed shape / clay کا changed shape retain کرنا,Medium,1,ELITE,1
TOPIC_SEP,1,6.2 Hooke's Law,Topic,,,,,,,,,,,1
q_9_phy_ch6_005,1,6.2 Hooke's Law,Remember,"Hooke's law states that within the elastic limit, extension is directly proportional to:",Hooke's law کے مطابق elastic limit کے اندر extension کس کے directly proportional ہے؟,Area of the spring / spring کے area,Applied force / applied force,Density of the spring / spring کی density,Temperature only / صرف temperature,B | Applied force / applied force,Easy,1,PRO,1
q_9_phy_ch6_006,1,6.2 Hooke's Law,Remember,The equation for Hooke's law is:,Hooke's law کی equation کیا ہے؟,F = kx,F = ma,P = F/A,ρ = m/V,A | F = kx,Easy,1,PRO,1
q_9_phy_ch6_007,1,6.2 Hooke's Law,Remember,The spring constant is calculated by:,spring constant کیسے calculate کی جاتی ہے؟,k = F/x,k = Fx,k = x/F,k = F/A,A | k = F/x,Medium,1,PRO,1
q_9_phy_ch6_008,1,6.2 Hooke's Law,Remember,The SI unit of spring constant is:,spring constant کی SI unit کیا ہے؟,N·m,N/m²,kg/m³,N/m,D | N/m,Easy,1,ULTRA,1
