question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_9_phy_ch9_001,1,9.2 Branches of Physics,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_001,1,9.2 Branches of Physics,Long,classification,Describe the main branches of physics and state briefly the subject matter of each branch.,physics کی main branches بیان کریں اور ہر branch کا subject matter briefly state کریں۔,Medium,5,PRO,1
sep_9_phy_ch9_002,1,9.3 Interdisciplinary Fields of Physics,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_002,1,9.3 Interdisciplinary Fields of Physics,Long,classification,Explain the interdisciplinary nature of physics and describe at least three interdisciplinary fields with suitable examples.,physics کی interdisciplinary nature explain کریں اور suitable examples کے ساتھ at least three interdisciplinary fields بیان کریں۔,Medium,5,PRO,1
sep_9_phy_ch9_003,1,9.5 Scientific Method,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_003,1,9.5 Scientific Method,Long,process_procedure,"Define the scientific method and describe its main steps from observation to scientific law, using suitable examples.",scientific method کی تعریف کریں اور observation سے scientific law تک اس کے main steps suitable examples کے ساتھ بیان کریں۔,Hard,5,PRO,1
sep_9_phy_ch9_004,1,"9.6 Science, Technology and Engineering",Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_004,1,"9.6 Science, Technology and Engineering",Long,compare,"Differentiate among science, technology, and engineering with suitable examples of their purposes and applications.",science، technology اور engineering میں ان کے purposes اور applications کی suitable examples کے ساتھ فرق بیان کریں۔,Medium,5,PRO,1
sep_9_phy_ch9_005,1,9.1 Scope of Physics,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_005,1,9.1 Scope of Physics,Long,discuss,Discuss the scope of physics in everyday life and give suitable examples of its applications.,everyday life میں physics کا scope discuss کریں اور اس کی applications کی suitable examples دیں۔,Easy,5,PRO,1
sep_9_phy_ch9_006,1,9.5 Scientific Theory and Law,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_006,1,9.5 Scientific Theory and Law,Long,discuss,Discuss whether a scientific theory represents an ultimate and unchangeable truth. Explain how new evidence may lead to modification or rejection of a theory or law.,discuss کریں کہ scientific theory ultimate اور unchangeable truth represent کرتی ہے یا نہیں۔ explain کریں کہ new evidence theory یا law کی modification یا rejection تک کیسے لے جا سکتی ہے۔,Hard,5,PRO,1
sep_9_phy_ch9_007,1,9.6 Scientific Knowledge in Professions,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_007,1,9.6 Scientific Knowledge in Professions,Long,application_case,Describe three professions that require scientific knowledge and explain how that knowledge is applied in each profession.,three professions بیان کریں جن میں scientific knowledge required ہے، اور explain کریں کہ each profession میں یہ knowledge کیسے apply ہوتی ہے۔,Medium,5,PRO,1
sep_9_phy_ch9_008,1,9.5 Falsifiability,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_008,1,9.5 Falsifiability,Long,explain,Explain the concept of falsifiability. Comment on the statement that a theory capable of being proved right but not capable of being proved wrong is not a scientific theory.,falsifiability کا concept explain کریں۔ statement پر comment کریں کہ وہ theory جسے right prove کیا جا سکے مگر wrong prove نہ کیا جا سکے، scientific theory نہیں ہوتی۔,Hard,5,PRO,1
sep_9_phy_ch9_009,1,9.5 Development of Scientific Ideas,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_009,1,9.5 Development of Scientific Ideas,Long,discuss,Discuss the general reaction to new scientific ideas that challenge established beliefs and explain how evidence changes scientific understanding.,established beliefs کو challenge کرنے والے new scientific ideas پر general reaction discuss کریں اور explain کریں کہ evidence scientific understanding کو کیسے change کرتی ہے۔,Medium,5,ELITE,1
sep_9_phy_ch9_010,1,9.5 Hypothesis and Testability,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_010,1,9.5 Hypothesis and Testability,Long,discuss,Discuss whether a non-testable hypothesis should be regarded as wrong. Explain the role of testability and falsifiability in science.,discuss کریں کہ non-testable hypothesis کو wrong consider کرنا چاہیے یا نہیں۔ science میں testability اور falsifiability کا role explain کریں۔,Hard,5,PRO,1
sep_9_phy_ch9_011,1,9.5 Evidence and Prediction,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_011,1,9.5 Evidence and Prediction,Long,explain,Explain why a small amount of supporting data cannot prove that a prediction is always correct but a conflicting result can show that it is not always correct.,explain کریں کہ small amount of supporting data prediction کو always correct prove کیوں نہیں کر سکتی، مگر conflicting result اسے not always correct show کیسے کر سکتا ہے۔,Hard,5,PRO,1
sep_9_phy_ch9_012,1,9.5 Experiment and Hypothesis,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_012,1,9.5 Experiment and Hypothesis,Long,compare,"Explain the relationship between an experiment and a hypothesis. Describe how experimental results support, modify, or reject a hypothesis.",experiment اور hypothesis کے relationship کو explain کریں۔ بیان کریں کہ experimental results hypothesis کو support، modify یا reject کیسے کرتے ہیں۔,Medium,5,PRO,1
sep_9_phy_ch9_013,1,9.4 Interdisciplinary Research and Collaboration,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_013,1,9.4 Interdisciplinary Research and Collaboration,Long,discuss,"Explain why solving complex problems requires interdisciplinary research and collaboration. Discuss the roles of specialised expertise, innovation, and rapid sharing of scientific information.",explain کریں کہ complex problems solve کرنے کے لیے interdisciplinary research اور collaboration کیوں required ہیں۔ specialised expertise، innovation اور scientific information کی rapid sharing کے roles discuss کریں۔,Hard,5,PRO,1
q_9_phy_ch9_lq_014,1,9.1 Scope of Physics,Long,elaborate,"Explain physics as a physical science concerned with matter, energy, space, time, and their mutual relationships. Discuss how these fundamental entities define the scope of physics.",physics کو physical science کے طور پر explain کریں جو matter، energy، space، time اور ان کے mutual relationships سے concerned ہے۔ discuss کریں کہ یہ fundamental entities physics کا scope کیسے define کرتی ہیں۔,Medium,5,ULTRA,1
sep_9_phy_ch9_014,1,9.2 Classical and Modern Branches of Physics,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_015,1,9.2 Classical and Modern Branches of Physics,Long,compare,"Compare classical mechanics, quantum mechanics, and relativistic mechanics in terms of the physical systems and conditions they describe.",physical systems اور conditions کے لحاظ سے classical mechanics، quantum mechanics اور relativistic mechanics کا موازنہ کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch9_015,1,9.3 Applications of Interdisciplinary Physics,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_016,1,9.3 Applications of Interdisciplinary Physics,Long,classification,"Describe biophysics, medical physics, astrophysics, geophysics, climate physics, and computational physics, and state a major application of each field.",biophysics، medical physics، astrophysics، geophysics، climate physics اور computational physics بیان کریں، اور each field کی ایک major application state کریں۔,Hard,5,ULTRA,1
sep_9_phy_ch9_016,1,9.6 Scientific Base of Technologies and Engineering,Topic,topic_separator,,,,,,1
q_9_phy_ch9_lq_017,1,9.6 Scientific Base of Technologies and Engineering,Long,application_case,"Explain the scientific bases of automobile, radar, and laser technologies. Describe how engineers apply scientific principles in civil, software, and aviation engineering.",automobile، radar اور laser technologies کی scientific bases explain کریں۔ بیان کریں کہ engineers civil، software اور aviation engineering میں scientific principles کیسے apply کرتے ہیں۔,Hard,5,ULTRA,1
