question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,25.1 Nutrition and Healthy Eating,topic_separator,,,,,,1
q_10_chem_ch25_sq_001,1,25.1 Nutrition and Healthy Eating,definition_function,Define biochemistry and state its connection with processes occurring in living organisms.,biochemistry کی تعریف کریں اور living organisms میں occurring processes کے ساتھ اس کا تعلق بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch25_sq_002,1,25.1 Nutrition and Healthy Eating,definition_function,Define nutrition and state the role of nutrients in maintaining health and preventing disease.,nutrition کی تعریف کریں اور health maintain کرنے اور disease prevent کرنے میں nutrients کا role بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch25_sq_003,1,25.1 Nutrition and Healthy Eating,list_state,Name the four main classes of nutrients required by the human body.,human body کو required four main classes of nutrients کے نام لکھیں۔,Easy,2,PRO,1
q_10_chem_ch25_sq_004,1,25.1 Nutrition and Healthy Eating,compare_contrast,"Compare the daily intake requirements of carbohydrates, fats and proteins for a healthy adult.",healthy adult کے لیے carbohydrates، fats اور proteins کی daily intake requirements کا موازنہ کریں۔,Medium,2,PRO,1
q_10_chem_ch25_sq_005,1,25.1 Nutrition and Healthy Eating,list_state,State five basic principles of healthy eating.,healthy eating کے five basic principles بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch25_sq_006,1,25.1 Nutrition and Healthy Eating,function_purpose,"Explain how a balanced diet supports growth, healthy weight, brain function and immunity.",وضاحت کریں کہ balanced diet growth، healthy weight، brain function اور immunity کو کیسے support کرتی ہے۔,Medium,2,ELITE,1
q_10_chem_ch25_sq_007,1,25.1 Nutrition and Healthy Eating,concept_explanation,Explain why an active person may require more carbohydrates than the amount recommended for a standard 2000-calorie diet.,وضاحت کریں کہ active person کو standard 2000-calorie diet کے لیے recommended amount سے زیادہ carbohydrates کیوں require ہو سکتے ہیں۔,Hard,2,ELITE,1
q_10_chem_ch25_sq_008,1,25.1 Nutrition and Healthy Eating,application_scenario,"A diet is rich in processed foods, saturated fats, sugar and sodium but low in fruits and vegetables. Identify two likely nutritional problems and suggest two corrective measures.",ایک diet processed foods، saturated fats، sugar اور sodium میں rich مگر fruits اور vegetables میں low ہے۔ two likely nutritional problems identify کریں اور two corrective measures suggest کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,25.2 Carbohydrates,topic_separator,,,,,,1
q_10_chem_ch25_sq_009,1,25.2 Carbohydrates,definition_function,Define carbohydrates and state the elements and functional groups commonly present in them.,carbohydrates کی تعریف کریں اور ان میں commonly present elements اور functional groups بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch25_sq_010,1,25.2 Carbohydrates,classification,"Classify carbohydrates into monosaccharides, oligosaccharides and polysaccharides.",carbohydrates کو monosaccharides، oligosaccharides اور polysaccharides میں classify کریں۔,Easy,2,PRO,1
q_10_chem_ch25_sq_011,1,25.2 Carbohydrates,difference,Differentiate between glucose and fructose using their functional groups and common names.,functional groups اور common names کی بنیاد پر glucose اور fructose میں فرق بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch25_sq_012,1,25.2 Carbohydrates,list_state,State the natural sources of glucose and fructose.,glucose اور fructose کے natural sources بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch25_sq_013,1,25.2 Carbohydrates,compare_contrast,"Compare sucrose, maltose and lactose in molecular formula and natural source.",molecular formula اور natural source کی بنیاد پر sucrose، maltose اور lactose کا موازنہ کریں۔,Medium,2,ELITE,1
q_10_chem_ch25_sq_014,1,25.2 Carbohydrates,difference,Differentiate between starch and cellulose in source and biological role.,source اور biological role کی بنیاد پر starch اور cellulose میں فرق بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch25_sq_015,1,25.2 Carbohydrates,function_purpose,Explain why carbohydrates are considered the main source of energy and how they help the body use proteins and fats efficiently.,وضاحت کریں کہ carbohydrates کو main source of energy کیوں consider کیا جاتا ہے اور یہ body کو proteins اور fats efficiently use کرنے میں کیسے help کرتے ہیں۔,Medium,2,ELITE,1
q_10_chem_ch25_sq_016,1,25.2 Carbohydrates,diagram_based,Draw the open-chain structures of glucose and fructose and identify the aldehydic or ketonic group in each.,glucose اور fructose کی open-chain structures draw کریں اور each میں aldehydic یا ketonic group identify کریں۔,Hard,2,ELITE,1
q_10_chem_ch25_sq_017,1,25.2 Carbohydrates,concept_explanation,Explain why glucose and fructose have the same molecular formula but different chemical structures.,وضاحت کریں کہ glucose اور fructose same molecular formula مگر different chemical structures کیوں رکھتے ہیں۔,Hard,2,ELITE,1
TOPIC_SEP,1,"25.3 Proteins, Amino Acids and Peptide Linkage",topic_separator,,,,,,1
q_10_chem_ch25_sq_018,1,"25.3 Proteins, Amino Acids and Peptide Linkage",features_characteristics,State the main elements present in proteins and name four body structures containing fibrous proteins.,proteins میں present main elements بیان کریں اور fibrous proteins containing four body structures کے نام لکھیں۔,Easy,2,PRO,1
q_10_chem_ch25_sq_019,1,"25.3 Proteins, Amino Acids and Peptide Linkage",list_state,State three important functions performed by proteins in the human body.,human body میں proteins کے three important functions بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch25_sq_020,1,"25.3 Proteins, Amino Acids and Peptide Linkage",function_purpose,"State the roles of insulin, enzymes and haemoglobin as proteins.",proteins کے طور پر insulin، enzymes اور haemoglobin کے roles بیان کریں۔,Easy,2,PRO,1
