question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,25.1 Importance of Nutrition and Healthy Eating,Topic,,,,,,,,,,,1
q_10_chem_ch25_001,1,25.1 Importance of Nutrition and Healthy Eating,Remember,What is biochemistry?,biochemistry کیا ہے؟,The study of chemical substances that play vital roles in living organisms / living organisms میں vital roles ادا کرنے والے chemical substances کا مطالعہ,The study of metals and their ores only / صرف metals اور ان کے ores کا مطالعہ,The study of gas pressure and volume only / صرف gas pressure اور volume کا مطالعہ,The study of salts formed by neutralization only / صرف neutralization سے بننے والے salts کا مطالعہ,A | The study of chemical substances that play vital roles in living organisms / living organisms میں vital roles ادا کرنے والے chemical substances کا مطالعہ,Easy,1,ULTRA,1
q_10_chem_ch25_002,1,25.1 Importance of Nutrition and Healthy Eating,Remember,Which three food classes provide energy and also contribute to body structure?,کون سی three food classes energy provide کرتی ہیں اور body structure میں بھی contribute کرتی ہیں؟,"Vitamins, minerals and water only / صرف vitamins، minerals اور water","Carbohydrates, lipids and proteins / carbohydrates، lipids اور proteins","DNA, RNA and enzymes / DNA، RNA اور enzymes","Acids, bases and salts / acids، bases اور salts","B | Carbohydrates, lipids and proteins / carbohydrates، lipids اور proteins",Easy,1,PRO,1
q_10_chem_ch25_003,1,25.1 Importance of Nutrition and Healthy Eating,Remember,What daily carbohydrate intake is stated for a healthy adult on a standard 2000-calorie diet?,standard 2000-calorie diet پر healthy adult کے لیے stated daily carbohydrate intake کیا ہے؟,44–78 g / 44–78 g,60 g / 60 g,225–325 g / 225–325 g,10–20 g / 10–20 g,C | 225–325 g / 225–325 g,Easy,1,PRO,1
q_10_chem_ch25_004,1,25.1 Importance of Nutrition and Healthy Eating,Remember,What daily protein intake is stated for an adult?,adult کے لیے stated daily protein intake کیا ہے؟,225–325 g / 225–325 g,44–78 g / 44–78 g,5 g / 5 g,60 g / 60 g,D | 60 g / 60 g,Easy,1,PRO,1
q_10_chem_ch25_005,1,25.1 Importance of Nutrition and Healthy Eating,Understand,How does the average energy supplied by lipids compare with that supplied by carbohydrates or proteins?,lipids کی average energy، carbohydrates یا proteins کی energy کے مقابلے میں کیسی ہے؟,Lipids provide about half as much energy / lipids تقریباً half as much energy provide کرتے ہیں,All three provide no energy / تینوں کوئی energy provide نہیں کرتے,Proteins provide four times as much energy as lipids / proteins lipids سے four times زیادہ energy provide کرتے ہیں,Lipids provide about twice as much energy / lipids تقریباً twice as much energy provide کرتے ہیں,D | Lipids provide about twice as much energy / lipids تقریباً twice as much energy provide کرتے ہیں,Medium,1,ULTRA,1
q_10_chem_ch25_006,1,25.1 Importance of Nutrition and Healthy Eating,Understand,Which statement correctly describes the nutritional role of lipids?,کون سا statement lipids کے nutritional role کو correctly describe کرتا ہے؟,They store genetic information / وہ genetic information store کرتے ہیں,They serve as energy reserves and provide insulation and protection to vital organs / وہ energy reserves کے طور پر کام کرتے اور vital organs کو insulation اور protection دیتے ہیں,They only supply oxygen to blood / وہ صرف blood کو oxygen supply کرتے ہیں,They are used only to form bones / وہ صرف bones بنانے کے لیے use ہوتے ہیں,B | They serve as energy reserves and provide insulation and protection to vital organs / وہ energy reserves کے طور پر کام کرتے اور vital organs کو insulation اور protection دیتے ہیں,Medium,1,PRO,1
q_10_chem_ch25_007,1,25.1 Importance of Nutrition and Healthy Eating,Understand,Which practice is part of healthy eating?,کون سی practice healthy eating کا حصہ ہے؟,Eating only processed foods / صرف processed foods کھانا,Avoiding fruits and vegetables / fruits اور vegetables avoid کرنا,"Reducing saturated fats, sugar and sodium / saturated fats، sugar اور sodium کو reduce کرنا",Replacing water with sugary drinks / water کو sugary drinks سے replace کرنا,"C | Reducing saturated fats, sugar and sodium / saturated fats، sugar اور sodium کو reduce کرنا",Medium,1,PRO,1
q_10_chem_ch25_008,1,25.1 Importance of Nutrition and Healthy Eating,Analyze,"Which diet best supports healthy growth, brain function and a strong immune system?",کون سی diet healthy growth، brain function اور strong immune system کو best support کرتی ہے؟,A diet consisting only of processed foods / diet جو صرف processed foods پر مشتمل ہو,"A diet very high in saturated fats, sugar and sodium / diet جس میں saturated fats، sugar اور sodium بہت زیادہ ہوں",A diet that excludes all nutrients except water / diet جو water کے علاوہ تمام nutrients exclude کرے,"A balanced diet containing fruits, vegetables, whole grains, lean proteins and healthy fats / balanced diet جس میں fruits، vegetables، whole grains، lean proteins اور healthy fats ہوں","D | A balanced diet containing fruits, vegetables, whole grains, lean proteins and healthy fats / balanced diet جس میں fruits، vegetables، whole grains، lean proteins اور healthy fats ہوں",Hard,1,ELITE,1
TOPIC_SEP,1,25.2 Carbohydrates,Topic,,,,,,,,,,,1
q_10_chem_ch25_009,1,25.2 Carbohydrates,Remember,Which elements are present in carbohydrates?,carbohydrates میں کون سے elements موجود ہوتے ہیں؟,"Carbon, nitrogen and sulphur / carbon، nitrogen اور sulphur","Hydrogen, sodium and chlorine / hydrogen، sodium اور chlorine","Calcium, magnesium and oxygen / calcium، magnesium اور oxygen","Carbon, hydrogen and oxygen / carbon، hydrogen اور oxygen","D | Carbon, hydrogen and oxygen / carbon، hydrogen اور oxygen",Easy,1,PRO,1
q_10_chem_ch25_010,1,25.2 Carbohydrates,Remember,Into which three groups are carbohydrates classified?,carbohydrates کو کن three groups میں classify کیا جاتا ہے؟,"Alkanes, alkenes and alkynes / alkanes، alkenes اور alkynes","Acids, bases and salts / acids، bases اور salts","Proteins, lipids and vitamins / proteins، lipids اور vitamins","Monosaccharides, oligosaccharides and polysaccharides / monosaccharides، oligosaccharides اور polysaccharides","D | Monosaccharides, oligosaccharides and polysaccharides / monosaccharides، oligosaccharides اور polysaccharides",Easy,1,ULTRA,1
q_10_chem_ch25_011,1,25.2 Carbohydrates,Remember,What is another name for glucose?,glucose کا another name کیا ہے؟,Milk sugar only / صرف milk sugar,Grape sugar or dextrose / grape sugar یا dextrose,Malt sugar only / صرف malt sugar,Fruit acid / fruit acid,B | Grape sugar or dextrose / grape sugar یا dextrose,Easy,1,PRO,1
q_10_chem_ch25_012,1,25.2 Carbohydrates,Remember,Which functional groups are present in fructose?,fructose میں کون سے functional groups موجود ہوتے ہیں؟,Hydroxyl and ketone groups / hydroxyl اور ketone groups,Hydroxyl and aldehyde groups / hydroxyl اور aldehyde groups,Hydroxyl and ester groups / hydroxyl اور ester groups,Hydroxyl and amide groups / hydroxyl اور amide groups,A | Hydroxyl and ketone groups / hydroxyl اور ketone groups,Easy,1,ULTRA,1
q_10_chem_ch25_013,1,25.2 Carbohydrates,Understand,How do the open-chain structures of glucose and fructose differ?,glucose اور fructose کی open-chain structures کیسے differ کرتی ہیں؟,"Glucose is an aldehydic sugar, whereas fructose is a ketonic sugar / glucose aldehydic sugar جبکہ fructose ketonic sugar ہے",Glucose is ketonic and fructose is aldehydic / glucose ketonic اور fructose aldehydic ہے,Both contain only ester groups / دونوں صرف ester groups رکھتے ہیں,Glucose contains no oxygen / glucose میں oxygen نہیں ہوتی,"A | Glucose is an aldehydic sugar, whereas fructose is a ketonic sugar / glucose aldehydic sugar جبکہ fructose ketonic sugar ہے",Medium,1,PRO,1
q_10_chem_ch25_014,1,25.2 Carbohydrates,Understand,Which statement about glucose and fructose is correct?,glucose اور fructose کے بارے میں کون سا statement درست ہے؟,Both have the molecular formula C₆H₁₂O₆ / دونوں کی molecular formula C₆H₁₂O₆ ہے,Glucose is C₆H₁₂O₆ and fructose is C₁₂H₂₂O₁₁ / glucose C₆H₁₂O₆ اور fructose C₁₂H₂₂O₁₁ ہے,Both have the formula C₆H₁₀O₅ / دونوں کی formula C₆H₁₀O₅ ہے,Fructose contains no hydrogen / fructose میں hydrogen نہیں ہوتی,A | Both have the molecular formula C₆H₁₂O₆ / دونوں کی molecular formula C₆H₁₂O₆ ہے,Medium,1,PRO,1
q_10_chem_ch25_015,1,25.2 Carbohydrates,Understand,Which source is correctly matched with its carbohydrate?,کون سا source اپنے carbohydrate کے ساتھ correctly matched ہے؟,Maltose — fish liver oil / maltose — fish liver oil,Sucrose — animal fats / sucrose — animal fats,Lactose — milk / lactose — milk,Fructose — connective tissue / fructose — connective tissue,C | Lactose — milk / lactose — milk,Medium,1,PRO,1
q_10_chem_ch25_016,1,25.2 Carbohydrates,Understand,Which pair consists of polymeric carbohydrates with the common formula (C₆H₁₀O₅)ₙ?,کون سا pair common formula (C₆H₁₀O₅)ₙ رکھنے والے polymeric carbohydrates پر مشتمل ہے؟,Glucose and fructose / glucose اور fructose,Sucrose and lactose / sucrose اور lactose,Starch and cellulose / starch اور cellulose,Maltose and glucose / maltose اور glucose,C | Starch and cellulose / starch اور cellulose,Medium,1,ULTRA,1
q_10_chem_ch25_017,1,25.2 Carbohydrates,Analyze,Which set correctly matches carbohydrate with its natural source?,کون سا set carbohydrate کو اس کے natural source کے ساتھ correctly match کرتا ہے؟,Sucrose—sugar cane; maltose—bread and cereals; lactose—milk / sucrose—sugar cane؛ maltose—bread and cereals؛ lactose—milk,Sucrose—milk; maltose—grapes; lactose—wood / sucrose—milk؛ maltose—grapes؛ lactose—wood,Sucrose—animal fat; maltose—olive oil; lactose—cotton / sucrose—animal fat؛ maltose—olive oil؛ lactose—cotton,Sucrose—blood; maltose—urine; lactose—fish / sucrose—blood؛ maltose—urine؛ lactose—fish,A | Sucrose—sugar cane; maltose—bread and cereals; lactose—milk / sucrose—sugar cane؛ maltose—bread and cereals؛ lactose—milk,Hard,1,ELITE,1
q_10_chem_ch25_018,1,25.2 Carbohydrates,Analyze,Which statement correctly compares glycogen and starch?,کون سا statement glycogen اور starch کو correctly compare کرتا ہے؟,"Glycogen stores energy in animals, while starch stores energy in plants / glycogen animals میں جبکہ starch plants میں energy store کرتا ہے","Glycogen stores energy in plants, while starch stores it in animals / glycogen plants میں جبکہ starch animals میں energy store کرتا ہے",Both are proteins / دونوں proteins ہیں,Both are simple monosaccharides / دونوں simple monosaccharides ہیں,"A | Glycogen stores energy in animals, while starch stores energy in plants / glycogen animals میں جبکہ starch plants میں energy store کرتا ہے",Hard,1,ELITE,1
TOPIC_SEP,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Topic,,,,,,,,,,,1
q_10_chem_ch25_019,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Remember,Which elements are stated to be present in proteins?,proteins میں کون سے elements stated ہیں؟,"Carbon, hydrogen and oxygen only / صرف carbon، hydrogen اور oxygen","Sodium, chlorine and potassium / sodium، chlorine اور potassium","Calcium, iron and magnesium only / صرف calcium، iron اور magnesium","Carbon, hydrogen, oxygen, nitrogen and sulphur / carbon، hydrogen، oxygen، nitrogen اور sulphur","D | Carbon, hydrogen, oxygen, nitrogen and sulphur / carbon، hydrogen، oxygen، nitrogen اور sulphur",Easy,1,PRO,1
q_10_chem_ch25_020,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Remember,What is the simplest amino acid?,simplest amino acid کون سا ہے؟,Glucose / glucose,Glycerol / glycerol,Glycine / glycine,Glycogen / glycogen,C | Glycine / glycine,Easy,1,PRO,1
q_10_chem_ch25_021,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Remember,Which two functional groups are present in an amino acid?,amino acid میں کون سے two functional groups موجود ہوتے ہیں؟,Hydroxyl group and ketone group / hydroxyl group اور ketone group,Carboxyl group and amino group / carboxyl group اور amino group,Ester group and aldehyde group / ester group اور aldehyde group,Carbonyl group and ether group / carbonyl group اور ether group,B | Carboxyl group and amino group / carboxyl group اور amino group,Easy,1,ULTRA,1
q_10_chem_ch25_022,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Remember,Which function is not performed by proteins in the human body?,human body میں کون سا function proteins perform نہیں کرتے؟,Acting as chemical messengers / chemical messengers کے طور پر act کرنا,Catalysing biochemical reactions / biochemical reactions کو catalyse کرنا,Carrying oxygen in blood / blood میں oxygen carry کرنا,Storage of genetic information / genetic information کی storage,D | Storage of genetic information / genetic information کی storage,Easy,1,ULTRA,1
q_10_chem_ch25_023,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Understand,What is the role of insulin described in the chapter?,باب میں insulin کا role کیا describe کیا گیا ہے؟,It carries oxygen in the blood / یہ blood میں oxygen carry کرتی ہے,It stores genetic information / یہ genetic information store کرتی ہے,It forms cellulose in plants / یہ plants میں cellulose بناتی ہے,It controls the level of sugar in the bloodstream / یہ bloodstream میں sugar level control کرتی ہے,D | It controls the level of sugar in the bloodstream / یہ bloodstream میں sugar level control کرتی ہے,Medium,1,PRO,1
q_10_chem_ch25_024,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Understand,What is the role of enzymes in the body?,body میں enzymes کا role کیا ہے؟,They store energy as fats / وہ fats کی صورت میں energy store کرتے ہیں,They act as catalysts and speed up biochemical reactions / وہ catalysts کے طور پر act کر کے biochemical reactions speed up کرتے ہیں,They carry genetic information to offspring / وہ genetic information offspring تک carry کرتے ہیں,They form mineral salts in bones only / وہ صرف bones میں mineral salts بناتے ہیں,B | They act as catalysts and speed up biochemical reactions / وہ catalysts کے طور پر act کر کے biochemical reactions speed up کرتے ہیں,Medium,1,PRO,1
q_10_chem_ch25_025,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Understand,What is the function of haemoglobin?,haemoglobin کا function کیا ہے؟,It converts glucose into starch / یہ glucose کو starch میں convert کرتا ہے,It carries oxygen in the bloodstream to different parts of the body / یہ bloodstream میں oxygen کو body کے different parts تک carry کرتا ہے,It produces vitamin D in sunlight / یہ sunlight میں vitamin D produce کرتا ہے,It forms triglycerides / یہ triglycerides بناتا ہے,B | It carries oxygen in the bloodstream to different parts of the body / یہ bloodstream میں oxygen کو body کے different parts تک carry کرتا ہے,Medium,1,PRO,1
q_10_chem_ch25_026,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Understand,How is a peptide linkage formed between two amino acids?,two amino acids کے درمیان peptide linkage کیسے form ہوتی ہے؟,By reaction of two hydroxyl groups without water loss / two hydroxyl groups کے reaction سے without water loss,By addition of hydrogen to a double bond / double bond پر hydrogen addition سے,By reaction of a carboxyl group with an amino group and elimination of water / carboxyl group اور amino group کے reaction اور water elimination سے,By reaction of two ester groups / two ester groups کے reaction سے,C | By reaction of a carboxyl group with an amino group and elimination of water / carboxyl group اور amino group کے reaction اور water elimination سے,Medium,1,ULTRA,1
q_10_chem_ch25_027,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Analyze,How can thousands of different proteins be formed from only twenty amino acids?,صرف twenty amino acids سے thousands of different proteins کیسے form ہو سکتے ہیں؟,Every protein is made from only one amino acid / ہر protein صرف one amino acid سے بنتا ہے,The amino acids can link in different numbers and sequences to form different polypeptide chains / amino acids different numbers اور sequences میں link ہو کر different polypeptide chains بنا سکتے ہیں,Amino acids have no fixed functional groups / amino acids کے fixed functional groups نہیں ہوتے,Proteins are produced only from glucose / proteins صرف glucose سے produce ہوتے ہیں,B | The amino acids can link in different numbers and sequences to form different polypeptide chains / amino acids different numbers اور sequences میں link ہو کر different polypeptide chains بنا سکتے ہیں,Hard,1,ELITE,1
q_10_chem_ch25_028,1,"25.3 Proteins, Amino Acids and Peptide Linkage",Analyze,Which change is an example of protein denaturation?,کون سی change protein denaturation کی example ہے؟,Dissolving glucose in water / glucose کو water میں dissolve کرنا,"Frying or boiling an egg, which changes egg albumin / egg کو fry یا boil کرنا جس سے egg albumin change ہوتا ہے",Melting ice / ice melt کرنا,Crystallizing sodium chloride / sodium chloride crystallize کرنا,"B | Frying or boiling an egg, which changes egg albumin / egg کو fry یا boil کرنا جس سے egg albumin change ہوتا ہے",Hard,1,ELITE,1
TOPIC_SEP,1,"25.4 Lipids, Fatty Acids and Triglycerides",Topic,,,,,,,,,,,1
q_10_chem_ch25_029,1,"25.4 Lipids, Fatty Acids and Triglycerides",Remember,What are the main building blocks of most lipids?,most lipids کے main building blocks کیا ہوتے ہیں؟,Fatty acids / fatty acids,Amino acids / amino acids,Monosaccharides / monosaccharides,Nucleotides / nucleotides,A | Fatty acids / fatty acids,Easy,1,PRO,1
q_10_chem_ch25_030,1,"25.4 Lipids, Fatty Acids and Triglycerides",Remember,How many carbon atoms are generally present in the long-chain fatty acids described?,بیان کردہ long-chain fatty acids میں عموماً کتنے carbon atoms ہوتے ہیں؟,1 to 4 / 1 سے 4,12 to 28 / 12 سے 28,5 to 10 / 5 سے 10,30 to 60 / 30 سے 60,B | 12 to 28 / 12 سے 28,Easy,1,PRO,1
q_10_chem_ch25_031,1,"25.4 Lipids, Fatty Acids and Triglycerides",Remember,Which functional group is present in a fat?,fat میں کون سا functional group موجود ہوتا ہے؟,Amino group / amino group,Aldehyde group / aldehyde group,Ketone group / ketone group,Ester group / ester group,D | Ester group / ester group,Easy,1,ULTRA,1
