question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_chem_ch24_001,1,24.1 Carboxylic Acids and Ethanoic Acid,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_001,1,24.1 Carboxylic Acids and Ethanoic Acid,Long,state_and_explain,Define carboxylic acids and explain why they are generally weaker acids than mineral acids.,carboxylic acids کی تعریف کریں اور explain کریں کہ یہ عموماً mineral acids سے weaker acids کیوں ہوتے ہیں۔,Medium,5,PRO,1
sep_10_chem_ch24_002,1,24.1 Preparation of Ethanoic Acid by Chemical Oxidation,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_002,1,24.1 Preparation of Ethanoic Acid by Chemical Oxidation,Long,process_procedure,"Describe the oxidation of ethanol to ethanoic acid using hot acidified potassium manganate(VII). Include the intermediate, equations and colour change.",hot acidified potassium manganate(VII) استعمال کرتے ہوئے ethanol کی ethanoic acid میں oxidation بیان کریں۔ intermediate، equations اور colour change شامل کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch24_003,1,24.1 Preparation of Ethanoic Acid by Oxidative Fermentation,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_003,1,24.1 Preparation of Ethanoic Acid by Oxidative Fermentation,Long,process_procedure,"Explain the commercial preparation of ethanoic acid by bacterial oxidation of ethanol. Include raw materials, oxygen supply, stirring, overall equation, concentration and production time.",ethanol کی bacterial oxidation کے ذریعے ethanoic acid کی commercial preparation explain کریں۔ raw materials، oxygen supply، stirring، overall equation، concentration اور production time شامل کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch24_004,1,24.1 Chemical Oxidation and Fermentation,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_004,1,24.1 Chemical Oxidation and Fermentation,Long,compare,"Compare the formation of ethanoic acid by acidified KMnO₄ and by oxidative fermentation in oxidizing agent, conditions, intermediate, observations and industrial application.",oxidizing agent، conditions، intermediate، observations اور industrial application کی بنیاد پر acidified KMnO₄ اور oxidative fermentation سے ethanoic acid formation کا موازنہ کریں۔,Hard,5,ELITE,1
sep_10_chem_ch24_005,1,24.2 Reactions of Carboxylic Acids with Metals,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_005,1,24.2 Reactions of Carboxylic Acids with Metals,Long,state_and_explain,"Describe the reaction of ethanoic acid with reactive metals, including the salt formed, evolution of hydrogen and the balanced equation with magnesium.",reactive metals کے ساتھ ethanoic acid کی reaction بیان کریں، اور formed salt، hydrogen evolution اور magnesium کے ساتھ balanced equation شامل کریں۔,Medium,5,PRO,1
sep_10_chem_ch24_006,1,24.2 Reactions of Carboxylic Acids with Bases and Carbonates,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_006,1,24.2 Reactions of Carboxylic Acids with Bases and Carbonates,Long,compare,"Compare the reactions of ethanoic acid with sodium hydroxide, sodium carbonate and calcium carbonate, including products, observations and equations.",products، observations اور equations کی بنیاد پر ethanoic acid کے sodium hydroxide، sodium carbonate اور calcium carbonate کے ساتھ reactions کا موازنہ کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch24_007,1,24.2 Reactions of Carboxylic Acids,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_007,1,24.2 Reactions of Carboxylic Acids,Long,application_case,"Explain how ethanoic acid reacts with magnesium metal and magnesium carbonate, and identify the gases and salts produced.",explain کریں کہ ethanoic acid magnesium metal اور magnesium carbonate کے ساتھ کیسے react کرتا ہے، اور produced gases اور salts identify کریں۔,Medium,5,PRO,1
sep_10_chem_ch24_008,1,24.3 Esterification,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_008,1,24.3 Esterification,Long,state_and_explain,Define esterification and explain the reaction of a carboxylic acid with an alcohol in the presence of concentrated sulphuric acid.,esterification کی تعریف کریں اور concentrated sulphuric acid کی presence میں carboxylic acid کے alcohol کے ساتھ reaction explain کریں۔,Medium,5,ULTRA,1
q_10_chem_ch24_lq_009,1,24.3 Esterification,Long,application_case,"Write and explain the esterification reactions of ethanoic acid with ethanol and methanol, naming the esters formed.",ethanoic acid کے ethanol اور methanol کے ساتھ esterification reactions لکھیں اور explain کریں، اور formed esters کے names دیں۔,Hard,5,ELITE,1
sep_10_chem_ch24_009,1,24.3 Ester Formation and Naming,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_010,1,24.3 Ester Formation and Naming,Long,application_case,"Identify the alcohol and carboxylic acid required to prepare ethyl butanoate, methyl propanoate and ethyl ethanoate, and write the corresponding equations.",ethyl butanoate، methyl propanoate اور ethyl ethanoate prepare کرنے کے لیے required alcohol اور carboxylic acid identify کریں اور corresponding equations لکھیں۔,Hard,5,ELITE,1
sep_10_chem_ch24_010,1,24.4 Carboxylic Acids and Esters as Solvents,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_011,1,24.4 Carboxylic Acids and Esters as Solvents,Long,discuss,"Describe the industrial applications of acetic acid and esters as solvents in resins, paints, lacquers, coatings, plastics and caffeine extraction.",resins، paints، lacquers، coatings، plastics اور caffeine extraction میں acetic acid اور esters کے solvents کے طور پر industrial applications بیان کریں۔,Medium,5,PRO,1
sep_10_chem_ch24_011,1,24.4 Carboxylic Acids and Esters as Flavouring Agents,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_012,1,24.4 Carboxylic Acids and Esters as Flavouring Agents,Long,discuss,Explain the role of carboxylic acids and esters as flavouring agents and relate selected esters to characteristic fruit flavours.,carboxylic acids اور esters کے flavouring agents کے طور پر role explain کریں اور selected esters کو characteristic fruit flavours کے ساتھ relate کریں۔,Medium,5,PRO,1
sep_10_chem_ch24_012,1,24.4 Carboxylic Acids and Esters in Polymers and Fibres,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_013,1,24.4 Carboxylic Acids and Esters in Polymers and Fibres,Long,elaborate,"Describe how carboxylic acids and esters are used in polyester, cellulose acetate, acrylates, soaps, detergents, cosmetics, candles and protective coatings.",بیان کریں کہ carboxylic acids اور esters polyester، cellulose acetate، acrylates، soaps، detergents، cosmetics، candles اور protective coatings میں کیسے use ہوتے ہیں۔,Hard,5,ULTRA,1
sep_10_chem_ch24_013,1,24.5 Food Preservation,Topic,topic_separator,,,,,,1
q_10_chem_ch24_lq_014,1,24.5 Food Preservation,Long,cause_effect,"Explain how carboxylic acids and their esters act as food preservatives, and discuss their role in controlling microorganisms and extending shelf life.",explain کریں کہ carboxylic acids اور ان کے esters food preservatives کے طور پر کیسے act کرتے ہیں، اور microorganisms control کرنے اور shelf life extend کرنے میں ان کا role discuss کریں۔,Medium,5,PRO,1
sep_10_chem_ch24_014,1,24.5 Carboxylic Acids and Esters in Daily Life,Topic,topic_separator,,,,,,1
