question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,19.1 Ammonia and the Haber Process,topic_separator,,,,,,1
q_10_chem_ch19_sq_001,1,19.1 Ammonia and the Haber Process,function_purpose,State three major industrial uses of ammonia and identify the use that consumes most of the ammonia produced.,ammonia کے three major industrial uses بیان کریں اور وہ use identify کریں جس میں produced ammonia کا most حصہ consume ہوتا ہے۔,Easy,2,PRO,1
q_10_chem_ch19_sq_002,1,19.1 Ammonia and the Haber Process,formula_relationship,Write the balanced symbol equation for the Haber process and state the volume ratio of nitrogen to hydrogen.,Haber process کی balanced symbol equation لکھیں اور nitrogen to hydrogen کا volume ratio بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch19_sq_003,1,19.1 Ammonia and the Haber Process,list_state,"State the typical temperature, pressure and catalyst used in the Haber process.",Haber process میں used typical temperature، pressure اور catalyst بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch19_sq_004,1,19.1 Ammonia and the Haber Process,explain_reason,Explain why high pressure is maintained during the industrial production of ammonia.,وضاحت کریں کہ ammonia کی industrial production کے دوران high pressure کیوں maintain کیا جاتا ہے۔,Medium,2,PRO,1
q_10_chem_ch19_sq_005,1,19.1 Ammonia and the Haber Process,explain_reason,Explain why a relatively high temperature is used in the Haber process despite the reversible nature of the reaction.,وضاحت کریں کہ reaction کی reversible nature کے باوجود Haber process میں relatively high temperature کیوں use کیا جاتا ہے۔,Medium,2,ELITE,1
q_10_chem_ch19_sq_006,1,19.1 Ammonia and the Haber Process,explain_reason,Explain why ammonia is liquefied after formation and why nitrogen and hydrogen are recycled.,وضاحت کریں کہ formation کے بعد ammonia کو liquefy کیوں کیا جاتا ہے اور nitrogen و hydrogen کو recycle کیوں کیا جاتا ہے۔,Medium,2,ELITE,1
q_10_chem_ch19_sq_007,1,19.1 Ammonia and the Haber Process,diagram_based,Describe the main stages shown in a Haber-process flow diagram from entry of reactant gases to collection of liquid ammonia.,Haber-process flow diagram میں reactant gases کے entry سے liquid ammonia collection تک main stages بیان کریں۔,Hard,2,ELITE,1
q_10_chem_ch19_sq_008,1,19.1 Ammonia and the Haber Process,concept_explanation,"Explain how the selected temperature, pressure, catalyst and recycling together make the Haber process industrially effective.",وضاحت کریں کہ selected temperature، pressure، catalyst اور recycling مل کر Haber process کو industrially effective کیسے بناتے ہیں۔,Hard,2,ELITE,1
TOPIC_SEP,1,19.1 Sources of Nitrogen and Hydrogen,topic_separator,,,,,,1
