question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,17.1 Collision Theory of Reaction Rate,Topic,,,,,,,,,,,1
q_10_chem_ch17_001,1,17.1 Collision Theory of Reaction Rate,Remember,What is the rate of a chemical reaction?,chemical reaction کی rate کیا ہوتی ہے؟,The mass of products formed at equilibrium / equilibrium پر بننے والے products کی mass,The temperature at which all reactions stop / وہ temperature جس پر تمام reactions رک جائیں,The speed at which the reaction takes place / وہ رفتار جس سے reaction واقع ہوتی ہے,The number of elements in the reactants / reactants میں elements کی تعداد,C | The speed at which the reaction takes place / وہ رفتار جس سے reaction واقع ہوتی ہے,Easy,1,PRO,1
q_10_chem_ch17_002,1,17.1 Collision Theory of Reaction Rate,Remember,Which collisions are called effective collisions?,کن collisions کو effective collisions کہا جاتا ہے؟,All collisions between reactant particles / reactant particles کے تمام collisions,Collisions that lead to the formation of products / وہ collisions جو products کی formation کا باعث بنیں,Collisions in which particles only bounce back / وہ collisions جن میں particles صرف واپس اچھل جائیں,Collisions occurring only in solids / صرف solids میں ہونے والے collisions,B | Collisions that lead to the formation of products / وہ collisions جو products کی formation کا باعث بنیں,Easy,1,ULTRA,1
q_10_chem_ch17_003,1,17.1 Collision Theory of Reaction Rate,Remember,The number of collisions per unit time is called what?,فی unit time collisions کی تعداد کو کیا کہتے ہیں؟,Collision frequency / collision frequency,Activation energy / activation energy,Collision force / collision force,Reaction coordinate / reaction coordinate,A | Collision frequency / collision frequency,Easy,1,PRO,1
q_10_chem_ch17_004,1,17.1 Collision Theory of Reaction Rate,Understand,Why does a higher concentration usually increase the rate of reaction?,زیادہ concentration عموماً reaction کی rate کیوں بڑھاتی ہے؟,More reactant particles per unit volume cause more collisions / فی unit volume زیادہ reactant particles زیادہ collisions پیدا کرتے ہیں,The reactant particles become chemically heavier / reactant particles کیمیائی طور پر زیادہ بھاری ہو جاتے ہیں,The activation energy becomes zero in every reaction / ہر reaction میں activation energy صفر ہو جاتی ہے,The products change back into reactants more rapidly / products زیادہ تیزی سے reactants میں بدلتے ہیں,A | More reactant particles per unit volume cause more collisions / فی unit volume زیادہ reactant particles زیادہ collisions پیدا کرتے ہیں,Medium,1,PRO,1
q_10_chem_ch17_005,1,17.1 Collision Theory of Reaction Rate,Understand,How does an increase in temperature affect collision frequency?,temperature میں اضافہ collision frequency کو کیسے متاثر کرتا ہے؟,Particles stop moving and collisions decrease / particles حرکت روک دیتے اور collisions کم ہو جاتے ہیں,Particles become larger but keep the same speed / particles بڑے ہو جاتے ہیں مگر speed یکساں رہتی ہے,Particles move faster and collide more frequently / particles تیزی سے حرکت کرتے اور زیادہ بار collide کرتے ہیں,Only the number of products increases without collisions / collisions کے بغیر صرف products کی تعداد بڑھتی ہے,C | Particles move faster and collide more frequently / particles تیزی سے حرکت کرتے اور زیادہ بار collide کرتے ہیں,Medium,1,ULTRA,1
q_10_chem_ch17_006,1,17.1 Collision Theory of Reaction Rate,Apply,A reaction mixture is made more concentrated without changing temperature. Which immediate change is expected?,temperature تبدیل کیے بغیر reaction mixture کو زیادہ concentrated کیا جاتا ہے۔ فوری طور پر کون سی تبدیلی متوقع ہے؟,More collisions occur per unit time / فی unit time زیادہ collisions ہوتے ہیں,Activation energy increases automatically / activation energy خودبخود بڑھ جاتی ہے,Particles lose all kinetic energy / particles تمام kinetic energy کھو دیتے ہیں,The reaction becomes endothermic / reaction endothermic بن جاتی ہے,A | More collisions occur per unit time / فی unit time زیادہ collisions ہوتے ہیں,Medium,1,PRO,1
q_10_chem_ch17_007,1,17.1 Collision Theory of Reaction Rate,Analyze,Most collisions between reactant particles do not form products. What is the best explanation?,reactant particles کے زیادہ تر collisions products نہیں بناتے۔ بہترین explanation کیا ہے؟,Reactant particles never come into contact / reactant particles کبھی contact میں نہیں آتے,Many collisions do not possess sufficient energy to become effective / بہت سے collisions کے پاس effective ہونے کے لیے کافی energy نہیں ہوتی,Every collision converts products back into reactants / ہر collision products کو reactants میں بدل دیتا ہے,The law of conservation of mass prevents product formation / law of conservation of mass product formation روکتا ہے,B | Many collisions do not possess sufficient energy to become effective / بہت سے collisions کے پاس effective ہونے کے لیے کافی energy نہیں ہوتی,Hard,1,ELITE,1
q_10_chem_ch17_008,1,17.1 Collision Theory of Reaction Rate,Analyze,Which combination most directly increases the number of successful collisions per second?,کون سا combination فی second successful collisions کی تعداد سب سے براہِ راست بڑھاتا ہے؟,Lower concentration and lower temperature / کم concentration اور کم temperature,Larger solid pieces and lower pressure / بڑے solid pieces اور کم pressure,Higher particle concentration and higher particle speed / زیادہ particle concentration اور زیادہ particle speed,Lower kinetic energy and fewer collisions / کم kinetic energy اور کم collisions,C | Higher particle concentration and higher particle speed / زیادہ particle concentration اور زیادہ particle speed,Hard,1,ELITE,1
TOPIC_SEP,1,17.1 Activation Energy and Energy Profile,Topic,,,,,,,,,,,1
q_10_chem_ch17_009,1,17.1 Activation Energy and Energy Profile,Remember,What is activation energy?,activation energy کیا ہوتی ہے؟,The total heat released by every reaction / ہر reaction سے خارج ہونے والی total heat,The average mass of the reacting particles / reacting particles کی average mass,The energy stored only in the products / صرف products میں stored energy,The minimum energy required to start a chemical reaction / chemical reaction شروع کرنے کے لیے درکار minimum energy,D | The minimum energy required to start a chemical reaction / chemical reaction شروع کرنے کے لیے درکار minimum energy,Easy,1,PRO,1
