question_hash,active,topic,question_type,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
sep_10_chem_ch22_001,1,22.1 Alkenes and Their Preparation,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_001,1,22.1 Alkenes and Their Preparation,Long,state_and_explain,"Define alkenes as unsaturated hydrocarbons and explain their carbon-carbon double bond, general formula and commercial importance.",alkenes کو unsaturated hydrocarbons کے طور پر define کریں اور ان کے carbon-carbon double bond، general formula اور commercial importance explain کریں۔,Medium,5,PRO,1
sep_10_chem_ch22_002,1,22.1 Preparation of Ethene by Dehydration,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_002,1,22.1 Preparation of Ethene by Dehydration,Long,process_procedure,"Describe the preparation of ethene by dehydration of ethanol using concentrated sulphuric acid. Include the meaning of dehydration, conditions and symbol equation.",concentrated sulphuric acid استعمال کرتے ہوئے ethanol کی dehydration سے ethene preparation بیان کریں۔ dehydration کا meaning، conditions اور symbol equation شامل کریں۔,Medium,5,ULTRA,1
sep_10_chem_ch22_003,1,22.1 Preparation of Ethene by Dehydrohalogenation,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_003,1,22.1 Preparation of Ethene by Dehydrohalogenation,Long,process_procedure,"Describe the preparation of ethene by dehydrohalogenation of chloroethane using alcoholic potassium hydroxide, including the eliminated molecule and balanced equation.",alcoholic potassium hydroxide استعمال کرتے ہوئے chloroethane کی dehydrohalogenation سے ethene preparation بیان کریں، اور eliminated molecule اور balanced equation شامل کریں۔,Medium,5,PRO,1
sep_10_chem_ch22_004,1,22.1 Preparation of Alkenes by Cracking,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_004,1,22.1 Preparation of Alkenes by Cracking,Long,explain,"Explain the cracking of large alkane molecules to form smaller alkanes, alkenes and hydrogen. Include the required conditions, catalyst, equations and commercial importance.",large alkane molecules کی cracking explain کریں جس سے smaller alkanes، alkenes اور hydrogen form ہوتے ہیں۔ required conditions، catalyst، equations اور commercial importance شامل کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch22_005,1,22.1 Elimination and Addition Reactions,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_005,1,22.1 Elimination and Addition Reactions,Long,compare,"Differentiate between elimination and addition reactions, giving suitable equations from the preparation and reactions of alkenes.",alkenes کی preparation اور reactions سے suitable equations دیتے ہوئے elimination اور addition reactions میں فرق بیان کریں۔,Medium,5,PRO,1
sep_10_chem_ch22_006,1,22.2 Addition Reactions of Alkenes,Topic,topic_separator,,,,,,1
q_10_chem_ch22_lq_006,1,22.2 Addition Reactions of Alkenes,Long,state_and_explain,Explain why alkenes undergo addition reactions and describe catalytic hydrogenation and halogenation of ethene with equations and conditions.,explain کریں کہ alkenes addition reactions کیوں undergo کرتے ہیں، اور ethene کی catalytic hydrogenation اور halogenation equations اور conditions کے ساتھ بیان کریں۔,Hard,5,ULTRA,1
sep_10_chem_ch22_007,1,22.2 Tests for Unsaturation,Topic,topic_separator,,,,,,1
