question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,19.1 Ammonia and Haber Process,Topic,,,,,,,,,,,1
q_10_chem_ch19_001,1,19.1 Ammonia and Haber Process,Remember,Approximately what percentage of industrially produced ammonia is used to make fertilizers?,صنعتی طور پر تیار ہونے والی ammonia کا تقریباً کتنا فیصد fertilizers بنانے میں استعمال ہوتا ہے؟,80% / 80%,20% / 20%,35% / 35%,98% / 98%,A | 80% / 80%,Easy,1,PRO,1
q_10_chem_ch19_002,1,19.1 Ammonia and Haber Process,Remember,Which equation represents the industrial formation of ammonia?,ammonia کی صنعتی تیاری کو کون سی equation ظاہر کرتی ہے؟,N₂ + H₂ → NH₃ / N₂ + H₂ → NH₃,2N₂ + H₂ → 2NH₃ / 2N₂ + H₂ → 2NH₃,NH₃ → N₂ + 3H₂ / NH₃ → N₂ + 3H₂,N₂ + 3H₂ → 2NH₃ / N₂ + 3H₂ → 2NH₃,D | N₂ + 3H₂ → 2NH₃ / N₂ + 3H₂ → 2NH₃,Easy,1,ULTRA,1
q_10_chem_ch19_003,1,19.1 Ammonia and Haber Process,Remember,What volume ratio of nitrogen to hydrogen is used in the Haber process?,Haber process میں nitrogen اور hydrogen کا volume ratio کیا ہوتا ہے؟,1:3 / 1:3,3:1 / 3:1,1:1 / 1:1,2:3 / 2:3,A | 1:3 / 1:3,Easy,1,PRO,1
q_10_chem_ch19_004,1,19.1 Ammonia and Haber Process,Remember,Which catalyst is used in the Haber process described in the chapter?,باب میں بیان کردہ Haber process میں کون سا catalyst استعمال ہوتا ہے؟,Vanadium(V) oxide / vanadium(V) oxide,Platinum only / platinum only,Iron with aluminium oxide / iron with aluminium oxide,Copper oxide / copper oxide,C | Iron with aluminium oxide / iron with aluminium oxide,Easy,1,PRO,1
q_10_chem_ch19_005,1,19.1 Ammonia and Haber Process,Remember,Which temperature range is used for ammonia production in the Haber process?,Haber process میں ammonia کی تیاری کے لیے کون سا temperature range استعمال ہوتا ہے؟,400–500 °C / 400–500 °C,100–200 °C / 100–200 °C,700–800 °C / 700–800 °C,−33.4 to 0 °C / −33.4 to 0 °C,A | 400–500 °C / 400–500 °C,Easy,1,ULTRA,1
q_10_chem_ch19_006,1,19.1 Ammonia and Haber Process,Understand,Why is high pressure maintained during the Haber process?,Haber process کے دوران high pressure کیوں maintain کیا جاتا ہے؟,It converts nitrogen directly into a liquid catalyst / یہ nitrogen کو براہِ راست liquid catalyst میں بدل دیتا ہے,It prevents hydrogen from reacting / یہ hydrogen کو react کرنے سے روکتا ہے,It makes ammonia decompose faster / یہ ammonia کو زیادہ تیزی سے decompose کرتا ہے,It favours ammonia formation because fewer gas molecules are present on the product side / یہ ammonia formation کو favour کرتا ہے کیونکہ product side پر gas molecules کم ہوتے ہیں,D | It favours ammonia formation because fewer gas molecules are present on the product side / یہ ammonia formation کو favour کرتا ہے کیونکہ product side پر gas molecules کم ہوتے ہیں,Medium,1,PRO,1
q_10_chem_ch19_007,1,19.1 Ammonia and Haber Process,Understand,Why is a relatively high temperature required in ammonia production?,ammonia production میں نسبتاً high temperature کیوں درکار ہوتا ہے؟,The activation energy is zero / activation energy zero ہے,Nitrogen and hydrogen are liquids at low temperature / nitrogen اور hydrogen low temperature پر liquids ہوتے ہیں,The activation energy of the reaction is high / reaction کی activation energy high ہے,The catalyst works only below −33.4 °C / catalyst صرف −33.4 °C سے below کام کرتا ہے,C | The activation energy of the reaction is high / reaction کی activation energy high ہے,Medium,1,PRO,1
q_10_chem_ch19_008,1,19.1 Ammonia and Haber Process,Understand,Why is the equilibrium mixture cooled after ammonia is formed?,ammonia بننے کے بعد equilibrium mixture کو cool کیوں کیا جاتا ہے؟,To convert nitrogen into oxygen / nitrogen کو oxygen میں convert کرنے کے لیے,To liquefy ammonia and separate it from unreacted gases / ammonia کو liquefy کر کے unreacted gases سے separate کرنے کے لیے,To destroy the iron catalyst / iron catalyst کو destroy کرنے کے لیے,To increase the amount of carbon monoxide / carbon monoxide کی amount بڑھانے کے لیے,B | To liquefy ammonia and separate it from unreacted gases / ammonia کو liquefy کر کے unreacted gases سے separate کرنے کے لیے,Medium,1,PRO,1
q_10_chem_ch19_009,1,19.1 Ammonia and Haber Process,Understand,What happens to unreacted nitrogen and hydrogen after ammonia is removed?,ammonia remove ہونے کے بعد unreacted nitrogen اور hydrogen کے ساتھ کیا ہوتا ہے؟,They are discarded into water / انہیں water میں discard کیا جاتا ہے,They are recycled to the reaction chamber / انہیں reaction chamber میں recycle کیا جاتا ہے,They are converted into sulphur dioxide / انہیں sulphur dioxide میں convert کیا جاتا ہے,They are absorbed in oleum / انہیں oleum میں absorb کیا جاتا ہے,B | They are recycled to the reaction chamber / انہیں reaction chamber میں recycle کیا جاتا ہے,Medium,1,ULTRA,1
q_10_chem_ch19_010,1,19.1 Ammonia and Haber Process,Apply,Nitrogen is separated from liquid air by fractional distillation. Why does nitrogen evaporate first?,liquid air کی fractional distillation میں nitrogen پہلے کیوں evaporate کرتی ہے؟,Its boiling point is lower than that of oxygen / اس کا boiling point oxygen سے lower ہے,Its boiling point is higher than that of oxygen / اس کا boiling point oxygen سے higher ہے,It is chemically more reactive than oxygen / یہ oxygen سے chemically زیادہ reactive ہے,It is present in a 1:3 ratio with oxygen / یہ oxygen کے ساتھ 1:3 ratio میں موجود ہے,A | Its boiling point is lower than that of oxygen / اس کا boiling point oxygen سے lower ہے,Medium,1,ELITE,1
q_10_chem_ch19_011,1,19.1 Ammonia and Haber Process,Analyze,Which sequence correctly describes the industrial source of hydrogen for the Haber process?,کون سی sequence Haber process کے لیے hydrogen کے industrial source کو درست بیان کرتی ہے؟,Methane reacts with nitrogen to form NH₃ directly / methane nitrogen کے ساتھ react کر کے براہِ راست NH₃ بناتی ہے,"Methane reacts with steam to form CO and H₂, then CO reacts with steam to form CO₂ and more H₂ / methane steam کے ساتھ react کر کے CO اور H₂ بناتی ہے، پھر CO steam کے ساتھ react کر کے CO₂ اور مزید H₂ بناتا ہے",Hydrogen is separated from liquid air by fractional distillation / hydrogen کو liquid air سے fractional distillation کے ذریعے separate کیا جاتا ہے,Water decomposes into sulphur dioxide and hydrogen / water sulphur dioxide اور hydrogen میں decompose ہوتا ہے,"B | Methane reacts with steam to form CO and H₂, then CO reacts with steam to form CO₂ and more H₂ / methane steam کے ساتھ react کر کے CO اور H₂ بناتی ہے، پھر CO steam کے ساتھ react کر کے CO₂ اور مزید H₂ بناتا ہے",Hard,1,ELITE,1
q_10_chem_ch19_012,1,19.1 Ammonia and Haber Process,Analyze,The Haber equilibrium mixture contains about 35% ammonia by volume. Which process makes continuous industrial production economical?,Haber equilibrium mixture میں تقریباً 35% ammonia by volume ہوتی ہے۔ کون سا process continuous industrial production کو economical بناتا ہے؟,Discarding all unreacted gases after one pass / ایک pass کے بعد تمام unreacted gases discard کرنا,Removing the iron catalyst after each collision / ہر collision کے بعد iron catalyst remove کرنا,Liquefying ammonia and recycling unreacted nitrogen and hydrogen / ammonia کو liquefy کرنا اور unreacted nitrogen و hydrogen کو recycle کرنا,Keeping ammonia in the gaseous mixture permanently / ammonia کو gaseous mixture میں permanently رکھنا,C | Liquefying ammonia and recycling unreacted nitrogen and hydrogen / ammonia کو liquefy کرنا اور unreacted nitrogen و hydrogen کو recycle کرنا,Hard,1,PRO,1
TOPIC_SEP,1,19.2 Sulphuric Acid and Contact Process,Topic,,,,,,,,,,,1
q_10_chem_ch19_013,1,19.2 Sulphuric Acid and Contact Process,Remember,Which industrial process is used to manufacture sulphuric acid?,sulphuric acid کی صنعتی تیاری کے لیے کون سا process استعمال ہوتا ہے؟,Haber process / Haber process,Solvay process / Solvay process,Contact process / Contact process,Hall process / Hall process,C | Contact process / Contact process,Easy,1,PRO,1
q_10_chem_ch19_014,1,19.2 Sulphuric Acid and Contact Process,Remember,Which equation represents the oxidation of sulphur dioxide in the Contact process?,Contact process میں sulphur dioxide کی oxidation کو کون سی equation ظاہر کرتی ہے؟,2SO₂ + O₂ → 2SO₃ / 2SO₂ + O₂ → 2SO₃,SO₂ + H₂O → H₂SO₃ / SO₂ + H₂O → H₂SO₃,SO₃ + H₂O → H₂SO₄ / SO₃ + H₂O → H₂SO₄,S + O₂ → SO₂ / S + O₂ → SO₂,A | 2SO₂ + O₂ → 2SO₃ / 2SO₂ + O₂ → 2SO₃,Easy,1,ULTRA,1
