question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,21.1 Organic Compounds and Their Classification,topic_separator,,,,,,1
q_10_chem_ch21_sq_001,1,21.1 Organic Compounds and Their Classification,definition_function,Define an organic compound and state the main elements commonly present in organic compounds.,organic compound کی تعریف کریں اور organic compounds میں commonly present main elements بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch21_sq_002,1,21.1 Organic Compounds and Their Classification,definition_function,Define organic chemistry and state the types of carbon compounds studied in this branch.,organic chemistry کی تعریف کریں اور اس branch میں studied carbon compounds کی types بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch21_sq_003,1,21.1 Organic Compounds and Their Classification,classification,"Classify organic compounds into open-chain and closed-chain compounds, and state one structural feature of each class.",organic compounds کو open-chain اور closed-chain compounds میں classify کریں اور each class کی one structural feature بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch21_sq_004,1,21.1 Organic Compounds and Their Classification,difference,"Differentiate between straight-chain and branched-chain organic compounds, giving one example of each.",straight-chain اور branched-chain organic compounds میں فرق بیان کریں اور each کی one example دیں۔,Medium,2,PRO,1
q_10_chem_ch21_sq_005,1,21.1 Organic Compounds and Their Classification,difference,Differentiate between carbocyclic and heterocyclic compounds on the basis of the atoms present in the ring.,ring میں present atoms کی بنیاد پر carbocyclic اور heterocyclic compounds میں فرق بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch21_sq_006,1,21.1 Organic Compounds and Their Classification,compare_contrast,Compare alicyclic and aromatic compounds in terms of ring structure and bonding.,ring structure اور bonding کے لحاظ سے alicyclic اور aromatic compounds کا موازنہ کریں۔,Medium,2,ELITE,1
q_10_chem_ch21_sq_007,1,21.1 Organic Compounds and Their Classification,explain_reason,Explain why millions of organic compounds are classified into groups and sub-groups before they are studied.,وضاحت کریں کہ millions of organic compounds کو study کرنے سے پہلے groups اور sub-groups میں classify کیوں کیا جاتا ہے۔,Hard,2,ELITE,1
q_10_chem_ch21_sq_008,1,21.1 Organic Compounds and Their Classification,application_scenario,"Classify butane, 2-methylpropane, cyclohexane and benzene as straight-chain, branched-chain, alicyclic or aromatic compounds.",butane، 2-methylpropane، cyclohexane اور benzene کو straight-chain، branched-chain، alicyclic یا aromatic compounds میں classify کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,"21.2 Structural, Displayed and Condensed Formulae",topic_separator,,,,,,1
