question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,18.1 Formation and Arrangement of Ions in Salts,topic_separator,,,,,,1
q_10_chem_ch18_sq_001,1,18.1 Formation and Arrangement of Ions in Salts,definition_function,Define a salt and state the origin of its positive and negative ions in an acid-base reaction.,salt کی تعریف کریں اور acid-base reaction میں اس کے positive اور negative ions کی origin بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch18_sq_002,1,18.1 Formation and Arrangement of Ions in Salts,definition_function,Define a neutralization reaction and write the equation for the reaction between sodium hydroxide and hydrochloric acid.,neutralization reaction کی تعریف کریں اور sodium hydroxide اور hydrochloric acid کے reaction کی equation لکھیں۔,Easy,2,PRO,1
q_10_chem_ch18_sq_003,1,18.1 Formation and Arrangement of Ions in Salts,definition_example,Define a crystal lattice and give sodium chloride as an example of an ionic crystal.,crystal lattice کی تعریف کریں اور sodium chloride کو ionic crystal کی example کے طور پر بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch18_sq_004,1,18.1 Formation and Arrangement of Ions in Salts,explain_reason,Explain why oppositely charged ions in a salt remain bonded together.,وضاحت کریں کہ salt میں oppositely charged ions ایک دوسرے کے ساتھ bonded کیوں رہتے ہیں۔,Medium,2,PRO,1
q_10_chem_ch18_sq_005,1,18.1 Formation and Arrangement of Ions in Salts,features_characteristics,Describe the three-dimensional arrangement of sodium and chloride ions in the sodium chloride crystal lattice.,sodium chloride crystal lattice میں sodium اور chloride ions کی three-dimensional arrangement بیان کریں۔,Medium,2,ELITE,1
q_10_chem_ch18_sq_006,1,18.1 Formation and Arrangement of Ions in Salts,diagram_based,State the positions occupied by chloride ions and sodium ions in the face-centred cubic lattice of NaCl.,NaCl کی face-centred cubic lattice میں chloride ions اور sodium ions کی occupied positions بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch18_sq_007,1,18.1 Formation and Arrangement of Ions in Salts,explain_reason,Explain why ionic compounds normally exist as crystalline solids at ordinary temperature and pressure.,وضاحت کریں کہ ionic compounds ordinary temperature اور pressure پر عموماً crystalline solids کی صورت میں کیوں exist کرتے ہیں۔,Hard,2,ELITE,1
q_10_chem_ch18_sq_008,1,18.1 Formation and Arrangement of Ions in Salts,concept_explanation,Explain how the regular repeating arrangement of ions gives rise to the characteristic properties of an ionic solid.,وضاحت کریں کہ ions کی regular repeating arrangement ionic solid کی characteristic properties کیسے پیدا کرتی ہے۔,Hard,2,ELITE,1
TOPIC_SEP,1,18.2 Melting Points of Ionic Compounds,topic_separator,,,,,,1
