question_hash,active,topic,bloom_level,question,urdu_translation,A,B,C,D,correct_answer,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,14.1 Kinetic Particle Theory and Internal Energy,Topic,,,,,,,,,,,1
q_10_chem_ch14_001,1,14.1 Kinetic Particle Theory and Internal Energy,Remember,Which four physical states of matter are identified in the chapter?,باب میں مادّے کی کون سی چار طبعی حالتیں بیان کی گئی ہیں؟,"Gas, liquid, crystal and vapour / گیس، مائع، کرسٹل اور بخارات","Gas, liquid, solid and plasma / گیس، مائع، ٹھوس اور پلازما","Solid, liquid, solution and plasma / ٹھوس، مائع، محلول اور پلازما","Gas, vapour, atom and molecule / گیس، بخارات، ایٹم اور سالمہ","B | Gas, liquid, solid and plasma / گیس، مائع، ٹھوس اور پلازما",Easy,1,ULTRA,1
q_10_chem_ch14_002,1,14.1 Kinetic Particle Theory and Internal Energy,Understand,"According to kinetic particle theory, what causes the pressure exerted by a gas?",kinetic particle theory کے مطابق گیس کا دباؤ کس وجہ سے پیدا ہوتا ہے؟,Attraction of gas particles toward the container base / گیس کے ذرات کی برتن کی تہہ کی طرف کشش,Chemical reaction of gas particles with the container / گیس کے ذرات کا برتن کے ساتھ کیمیائی ردِعمل,Increase in the size of gas particles / گیس کے ذرات کے حجم میں اضافہ,Collisions of gas particles with the container walls / گیس کے ذرات کا برتن کی دیواروں سے ٹکراؤ,D | Collisions of gas particles with the container walls / گیس کے ذرات کا برتن کی دیواروں سے ٹکراؤ,Easy,1,PRO,1
q_10_chem_ch14_003,1,14.1 Kinetic Particle Theory and Internal Energy,Remember,How do gas particles move according to kinetic particle theory?,kinetic particle theory کے مطابق گیس کے ذرات کیسے حرکت کرتے ہیں؟,Only upward in straight lines / صرف سیدھی لائنوں میں اوپر کی طرف,Around fixed positions only / صرف مقررہ مقامات کے گرد,Continuously and randomly in all possible directions / تمام ممکنہ سمتوں میں مسلسل اور بے ترتیب,Only when the gas is heated / صرف گیس کو گرم کرنے پر,C | Continuously and randomly in all possible directions / تمام ممکنہ سمتوں میں مسلسل اور بے ترتیب,Easy,1,ULTRA,1
q_10_chem_ch14_004,1,14.1 Kinetic Particle Theory and Internal Energy,Understand,The average kinetic energy of gas particles is directly proportional to which quantity?,گیس کے ذرات کی اوسط حرکی توانائی کس مقدار کے براہِ راست متناسب ہے؟,Temperature measured on the kelvin scale / کیلون پیمانے پر ناپا گیا درجہ حرارت,Pressure measured in millimetres of mercury / ملی میٹر پارہ میں ناپا گیا دباؤ,Volume measured in cubic decimetres / مکعب ڈیسی میٹر میں ناپا گیا حجم,Molecular size measured at room temperature / کمرے کے درجہ حرارت پر ناپا گیا سالماتی حجم,A | Temperature measured on the kelvin scale / کیلون پیمانے پر ناپا گیا درجہ حرارت,Medium,1,ULTRA,1
q_10_chem_ch14_005,1,14.1 Kinetic Particle Theory and Internal Energy,Analyze,"At the same temperature, how does the average kinetic energy of different gases compare?",ایک ہی درجہ حرارت پر مختلف گیسوں کی اوسط حرکی توانائی کا باہمی موازنہ کیا ہے؟,It is the same for all gases / تمام گیسوں کے لیے یکساں ہوتی ہے,It is greater for heavier gases / بھاری گیسوں کے لیے زیادہ ہوتی ہے,It is greater for lighter gases / ہلکی گیسوں کے لیے زیادہ ہوتی ہے,It depends only on the volume of each gas / یہ صرف ہر گیس کے حجم پر منحصر ہوتی ہے,A | It is the same for all gases / تمام گیسوں کے لیے یکساں ہوتی ہے,Hard,1,ELITE,1
q_10_chem_ch14_006,1,14.1 Kinetic Particle Theory and Internal Energy,Understand,Which statement correctly describes particles in a liquid?,کون سا بیان مائع کے ذرات کو درست طور پر بیان کرتا ہے؟,They are widely separated and remain motionless / وہ بہت دور ہوتے ہیں اور ساکن رہتے ہیں,They occupy fixed positions and show no movement / وہ مقررہ مقامات رکھتے ہیں اور کوئی حرکت نہیں کرتے,They have no attraction and therefore no fixed volume / ان میں کشش نہیں ہوتی، اس لیے ان کا حجم مقرر نہیں ہوتا,"They are close together, move in all directions and have no fixed positions / وہ قریب ہوتے ہیں، تمام سمتوں میں حرکت کرتے ہیں اور ان کے مقررہ مقامات نہیں ہوتے","D | They are close together, move in all directions and have no fixed positions / وہ قریب ہوتے ہیں، تمام سمتوں میں حرکت کرتے ہیں اور ان کے مقررہ مقامات نہیں ہوتے",Medium,1,ELITE,1
q_10_chem_ch14_007,1,14.1 Kinetic Particle Theory and Internal Energy,Remember,Which three types of movement are shown simultaneously by molecules in gases and liquids?,گیسوں اور مائعات کے سالمات بیک وقت کون سی تین اقسام کی حرکت دکھاتے ہیں؟,"Linear, circular and orbital / خطی، دائروی اور مداری","Vibrational, electrical and magnetic / ارتعاشی، برقی اور مقناطیسی","Rotational, nuclear and gravitational / گردشی، نیوکلیائی اور ثقلی","Translational, rotational and vibrational / انتقالی، گردشی اور ارتعاشی","D | Translational, rotational and vibrational / انتقالی، گردشی اور ارتعاشی",Easy,1,ULTRA,1
q_10_chem_ch14_008,1,14.1 Kinetic Particle Theory and Internal Energy,Understand,Why do solid substances have a fixed shape and fixed volume?,ٹھوس مادّوں کی شکل اور حجم مقرر کیوں ہوتے ہیں؟,Their particles possess no energy at all / ان کے ذرات میں بالکل توانائی نہیں ہوتی,Strong inter-particle forces keep their particles in fixed positions / مضبوط بین الذراتی قوتیں ان کے ذرات کو مقررہ مقامات پر رکھتی ہیں,Their particles are separated by very large spaces / ان کے ذرات کے درمیان بہت زیادہ فاصلہ ہوتا ہے,Their particles move freely in every direction / ان کے ذرات ہر سمت آزادانہ حرکت کرتے ہیں,B | Strong inter-particle forces keep their particles in fixed positions / مضبوط بین الذراتی قوتیں ان کے ذرات کو مقررہ مقامات پر رکھتی ہیں,Medium,1,PRO,1
q_10_chem_ch14_009,1,14.1 Kinetic Particle Theory and Internal Energy,Remember,What is the internal energy of a substance?,کسی مادّے کی internal energy کیا ہوتی ہے؟,Only the heat transferred out of the substance / صرف مادّے سے خارج ہونے والی حرارت,Only the energy stored in the nucleus / صرف مرکزے میں ذخیرہ شدہ توانائی,The total energy including particle kinetic energy and potential energy due to bonding / کل توانائی جس میں ذرات کی حرکی توانائی اور بندش کی وجہ سے مخفی توانائی شامل ہے,The pressure energy of the surrounding atmosphere / اردگرد کی فضا کی دباؤ توانائی,C | The total energy including particle kinetic energy and potential energy due to bonding / کل توانائی جس میں ذرات کی حرکی توانائی اور بندش کی وجہ سے مخفی توانائی شامل ہے,Easy,1,ULTRA,1
TOPIC_SEP,1,14.2 Interconversion of Physical States,Topic,,,,,,,,,,,1
q_10_chem_ch14_010,1,14.2 Interconversion of Physical States,Remember,What is the melting point of a solid?,کسی ٹھوس کا melting point کیا ہوتا ہے؟,The temperature at which a gas becomes a solid / وہ درجہ حرارت جس پر گیس ٹھوس بنتی ہے,The temperature at which a liquid starts evaporating at its surface / وہ درجہ حرارت جس پر مائع سطح سے بخارات بنانا شروع کرتا ہے,The highest temperature attained by a solid before heating / گرم کرنے سے پہلے ٹھوس کا سب سے زیادہ درجہ حرارت,The temperature at which the solid starts changing into a liquid / وہ درجہ حرارت جس پر ٹھوس مائع میں تبدیل ہونا شروع کرتا ہے,D | The temperature at which the solid starts changing into a liquid / وہ درجہ حرارت جس پر ٹھوس مائع میں تبدیل ہونا شروع کرتا ہے,Easy,1,PRO,1
q_10_chem_ch14_011,1,14.2 Interconversion of Physical States,Understand,What happens to the temperature of a solid while it is melting at its melting point?,melting point پر پگھلتے ہوئے ٹھوس کے درجہ حرارت کا کیا ہوتا ہے؟,It rises continuously throughout melting / یہ پگھلنے کے دوران مسلسل بڑھتا ہے,It remains constant until the solid has melted / ٹھوس کے مکمل پگھلنے تک یہ مستقل رہتا ہے,It falls below the freezing point / یہ freezing point سے نیچے گر جاتا ہے,It changes randomly with particle size / یہ ذرات کے حجم کے ساتھ بے ترتیب بدلتا ہے,B | It remains constant until the solid has melted / ٹھوس کے مکمل پگھلنے تک یہ مستقل رہتا ہے,Medium,1,PRO,1
q_10_chem_ch14_012,1,14.2 Interconversion of Physical States,Remember,What is evaporation?,evaporation کیا ہے؟,The conversion of gas into liquid throughout the container / پورے برتن میں گیس کا مائع میں تبدیل ہونا,The escape of molecules from the surface of a liquid at all temperatures / تمام درجہ حرارتوں پر مائع کی سطح سے سالمات کا نکلنا,The formation of bubbles only at the boiling point / صرف boiling point پر بلبلوں کا بننا,The direct conversion of a solid into another solid / ٹھوس کا براہِ راست دوسرے ٹھوس میں تبدیل ہونا,B | The escape of molecules from the surface of a liquid at all temperatures / تمام درجہ حرارتوں پر مائع کی سطح سے سالمات کا نکلنا,Easy,1,ULTRA,1
q_10_chem_ch14_013,1,14.2 Interconversion of Physical States,Understand,Under what condition does a liquid begin to boil?,مائع کس شرط پر ابلنا شروع کرتا ہے؟,When its vapour pressure becomes zero / جب اس کا vapour pressure صفر ہو جائے,When its vapour pressure becomes equal to the external pressure / جب اس کا vapour pressure بیرونی دباؤ کے برابر ہو جائے,When its external pressure becomes equal to zero kelvin / جب بیرونی دباؤ صفر کیلون کے برابر ہو جائے,When all intermolecular forces become stronger / جب تمام بین السالماتی قوتیں زیادہ مضبوط ہو جائیں,B | When its vapour pressure becomes equal to the external pressure / جب اس کا vapour pressure بیرونی دباؤ کے برابر ہو جائے,Medium,1,PRO,1
q_10_chem_ch14_014,1,14.2 Interconversion of Physical States,Remember,How is the boiling point of a liquid defined?,مائع کے boiling point کی تعریف کیا ہے؟,The temperature at which evaporation first becomes possible / وہ درجہ حرارت جس پر evaporation پہلی بار ممکن ہو,The temperature at which its density becomes zero / وہ درجہ حرارت جس پر اس کی کثافت صفر ہو جائے,The temperature at which a gas changes directly into a solid / وہ درجہ حرارت جس پر گیس براہِ راست ٹھوس بن جائے,The temperature at which its vapour pressure equals the atmospheric or external pressure / وہ درجہ حرارت جس پر اس کا vapour pressure فضائی یا بیرونی دباؤ کے برابر ہو,D | The temperature at which its vapour pressure equals the atmospheric or external pressure / وہ درجہ حرارت جس پر اس کا vapour pressure فضائی یا بیرونی دباؤ کے برابر ہو,Easy,1,PRO,1
q_10_chem_ch14_015,1,14.2 Interconversion of Physical States,Understand,What change occurs when a gas is cooled sufficiently?,گیس کو کافی ٹھنڈا کرنے پر کون سی تبدیلی واقع ہوتی ہے؟,Its kinetic energy increases and it sublimes / اس کی حرکی توانائی بڑھتی ہے اور وہ sublime ہو جاتی ہے,Its kinetic energy decreases and it condenses into a liquid / اس کی حرکی توانائی کم ہوتی ہے اور وہ مائع میں condense ہو جاتی ہے,Its particles move farther apart and it melts / اس کے ذرات مزید دور ہو جاتے ہیں اور وہ پگھلتی ہے,Its pressure always becomes infinite / اس کا دباؤ ہمیشہ لامحدود ہو جاتا ہے,B | Its kinetic energy decreases and it condenses into a liquid / اس کی حرکی توانائی کم ہوتی ہے اور وہ مائع میں condense ہو جاتی ہے,Medium,1,ULTRA,1
q_10_chem_ch14_016,1,14.2 Interconversion of Physical States,Analyze,Why does the temperature remain constant during condensation?,condensation کے دوران درجہ حرارت مستقل کیوں رہتا ہے؟,The gas particles stop possessing any energy / گیس کے ذرات میں تمام توانائی ختم ہو جاتی ہے,The phase change continues until all the gas has changed into liquid / phase change اس وقت تک جاری رہتا ہے جب تک تمام گیس مائع میں تبدیل نہ ہو جائے,The external pressure disappears completely / بیرونی دباؤ مکمل طور پر ختم ہو جاتا ہے,The liquid immediately starts boiling again / مائع فوراً دوبارہ ابلنے لگتا ہے,B | The phase change continues until all the gas has changed into liquid / phase change اس وقت تک جاری رہتا ہے جب تک تمام گیس مائع میں تبدیل نہ ہو جائے,Hard,1,ELITE,1
q_10_chem_ch14_017,1,14.2 Interconversion of Physical States,Understand,What happens to solid particles at the melting point?,melting point پر ٹھوس کے ذرات کے ساتھ کیا ہوتا ہے؟,They lose their mean positions and ordered arrangement / وہ اپنے اوسط مقامات اور منظم ترتیب کھو دیتے ہیں,They gain permanent fixed positions / وہ مستقل مقررہ مقامات حاصل کر لیتے ہیں,They become chemically different particles / وہ کیمیائی طور پر مختلف ذرات بن جاتے ہیں,They stop vibrating completely / وہ مکمل طور پر ارتعاش بند کر دیتے ہیں,A | They lose their mean positions and ordered arrangement / وہ اپنے اوسط مقامات اور منظم ترتیب کھو دیتے ہیں,Medium,1,ULTRA,1
TOPIC_SEP,1,14.3 Heating and Cooling Curves,Topic,,,,,,,,,,,1
q_10_chem_ch14_018,1,14.3 Heating and Cooling Curves,Remember,"On the heating curve shown in the chapter, what does point B represent?",باب میں دی گئی heating curve پر point B کس چیز کو ظاہر کرتا ہے؟,The boiling point / boiling point,The condensation point / condensation point,The melting point / melting point,The maximum internal energy / زیادہ سے زیادہ internal energy,C | The melting point / melting point,Easy,1,ULTRA,1
q_10_chem_ch14_019,1,14.3 Heating and Cooling Curves,Understand,What does the horizontal line from B to C on a heating curve represent?,heating curve پر B سے C تک افقی لکیر کیا ظاہر کرتی ہے؟,Heating of a gas with rising temperature / بڑھتے درجہ حرارت کے ساتھ گیس کو گرم کرنا,Cooling of a liquid below its freezing point / مائع کو freezing point سے نیچے ٹھنڈا کرنا,Melting of the solid at constant temperature / مستقل درجہ حرارت پر ٹھوس کا پگھلنا,Direct conversion of gas into solid / گیس کا براہِ راست ٹھوس میں تبدیل ہونا,C | Melting of the solid at constant temperature / مستقل درجہ حرارت پر ٹھوس کا پگھلنا,Medium,1,PRO,1
q_10_chem_ch14_020,1,14.3 Heating and Cooling Curves,Remember,What does point D represent on the heating curve?,heating curve پر point D کس چیز کو ظاہر کرتا ہے؟,The freezing point of the solid / ٹھوس کا freezing point,The room temperature of the substance / مادّے کا room temperature,The lowest possible kinetic energy / کم ترین ممکنہ حرکی توانائی,The boiling point of the liquid / مائع کا boiling point,D | The boiling point of the liquid / مائع کا boiling point,Easy,1,ULTRA,1
q_10_chem_ch14_021,1,14.3 Heating and Cooling Curves,Understand,Why does the temperature not rise along line D to E of the heating curve?,heating curve پر D سے E تک درجہ حرارت کیوں نہیں بڑھتا؟,The supplied heat is used to convert the liquid into gas / فراہم کردہ حرارت مائع کو گیس میں تبدیل کرنے کے لیے استعمال ہوتی ہے,The supplied heat is lost entirely to the container / فراہم کردہ حرارت مکمل طور پر برتن میں ضائع ہو جاتی ہے,The gas is changing directly into a solid / گیس براہِ راست ٹھوس میں تبدیل ہو رہی ہوتی ہے,The particles no longer possess kinetic energy / ذرات میں مزید حرکی توانائی نہیں رہتی,A | The supplied heat is used to convert the liquid into gas / فراہم کردہ حرارت مائع کو گیس میں تبدیل کرنے کے لیے استعمال ہوتی ہے,Medium,1,PRO,1
q_10_chem_ch14_022,1,14.3 Heating and Cooling Curves,Analyze,Which two temperatures are equal according to the cooling curve?,cooling curve کے مطابق کون سے دو درجہ حرارت برابر ہوتے ہیں؟,Boiling point and freezing point / boiling point اور freezing point,Melting point and boiling point / melting point اور boiling point,Condensation point and boiling point / condensation point اور boiling point,Room temperature and condensation point / room temperature اور condensation point,C | Condensation point and boiling point / condensation point اور boiling point,Hard,1,ELITE,1
q_10_chem_ch14_023,1,14.3 Heating and Cooling Curves,Analyze,Which relationship is shown between freezing point and melting point on the curve?,curve پر freezing point اور melting point کے درمیان کون سا تعلق دکھایا گیا ہے؟,They represent the same temperature for the substance / وہ مادّے کے لیے ایک ہی درجہ حرارت کو ظاہر کرتے ہیں,The freezing point is always twice the melting point / freezing point ہمیشہ melting point سے دوگنا ہوتا ہے,The melting point is always lower than absolute zero / melting point ہمیشہ absolute zero سے کم ہوتا ہے,They are unrelated to one another / ان کا آپس میں کوئی تعلق نہیں,A | They represent the same temperature for the substance / وہ مادّے کے لیے ایک ہی درجہ حرارت کو ظاہر کرتے ہیں,Hard,1,ULTRA,1
