question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,26.1 Polymer Basics and Classification,topic_separator,,,,,,1
q_10_chem_ch26_sq_001,1,26.1 Polymer Basics and Classification,definition_function,Define a polymer and state how monomers are related to its formation.,polymer کی تعریف کریں اور بیان کریں کہ اس کی formation میں monomers کا کیا تعلق ہے۔,Easy,2,ULTRA,1
q_10_chem_ch26_sq_002,1,26.1 Polymer Basics and Classification,definition_function,Define polymerization and state the type of molecular change involved.,polymerization کی تعریف کریں اور involved molecular change کی type بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch26_sq_003,1,26.1 Polymer Basics and Classification,classification,"Classify polymers into natural and man-made polymers, giving two examples of each.",polymers کو natural اور man-made polymers میں classify کریں اور each کی two examples دیں۔,Easy,2,PRO,1
q_10_chem_ch26_sq_004,1,26.1 Polymer Basics and Classification,classification,Classify polymers into addition and condensation polymers and state one basic feature of each class.,polymers کو addition اور condensation polymers میں classify کریں اور each class کی one basic feature بیان کریں۔,Medium,2,ELITE,1
q_10_chem_ch26_sq_005,1,26.1 Polymer Basics and Classification,features_characteristics,State three properties that make synthetic polymers useful in daily life.,synthetic polymers کی three properties بیان کریں جو انہیں daily life میں useful بناتی ہیں۔,Medium,2,PRO,1
q_10_chem_ch26_sq_006,1,26.1 Polymer Basics and Classification,compare_contrast,Compare natural polymers and synthetic polymers in origin and examples.,origin اور examples کی بنیاد پر natural polymers اور synthetic polymers کا موازنہ کریں۔,Medium,2,PRO,1
q_10_chem_ch26_sq_007,1,26.1 Polymer Basics and Classification,concept_explanation,"Explain why high strength, flexibility and resistance to heat and chemicals allow polymers to replace metals, wood and cotton in many applications.",وضاحت کریں کہ high strength، flexibility اور heat و chemicals کے خلاف resistance polymers کو many applications میں metals، wood اور cotton replace کرنے کے قابل کیسے بناتی ہے۔,Hard,2,ELITE,1
q_10_chem_ch26_sq_008,1,26.1 Polymer Basics and Classification,application_scenario,"Classify starch, cellulose, proteins, natural rubber, polyester and polyethene as natural or man-made polymers.",starch، cellulose، proteins، natural rubber، polyester اور polyethene کو natural یا man-made polymers میں classify کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,26.1 Addition Polymerization and Polyethene,topic_separator,,,,,,1
q_10_chem_ch26_sq_009,1,26.1 Addition Polymerization and Polyethene,definition_function,Define addition polymerization and state the bonding feature required in its monomer.,addition polymerization کی تعریف کریں اور اس کے monomer میں required bonding feature بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch26_sq_010,1,26.1 Addition Polymerization and Polyethene,formula_relationship,Write the polymerization equation for the formation of polyethene from ethene.,ethene سے polyethene formation کی polymerization equation لکھیں۔,Easy,2,PRO,1
q_10_chem_ch26_sq_011,1,26.1 Addition Polymerization and Polyethene,definition_function,Define a repeating unit and identify the repeating unit in polyethene.,repeating unit کی تعریف کریں اور polyethene میں repeating unit identify کریں۔,Easy,2,PRO,1
q_10_chem_ch26_sq_012,1,26.1 Addition Polymerization and Polyethene,explain_reason,Explain how breaking the carbon-carbon double bond allows ethene molecules to form a polymer chain.,وضاحت کریں کہ carbon-carbon double bond کا breaking ethene molecules کو polymer chain بنانے کی اجازت کیسے دیتا ہے۔,Medium,2,ELITE,1
q_10_chem_ch26_sq_013,1,26.1 Addition Polymerization and Polyethene,list_state,State the pressure and catalyst conditions commonly required for addition polymerization.,addition polymerization کے لیے commonly required pressure اور catalyst conditions بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch26_sq_014,1,26.1 Addition Polymerization and Polyethene,explain_reason,Explain why no small molecule or by-product is formed during addition polymerization.,وضاحت کریں کہ addition polymerization کے دوران کوئی small molecule یا by-product کیوں form نہیں ہوتا۔,Medium,2,PRO,1
q_10_chem_ch26_sq_015,1,26.1 Addition Polymerization and Polyethene,application_scenario,Draw the structure of polypropylene from propene and clearly mark its repeating unit.,propene سے polypropylene کی structure draw کریں اور اس کی repeating unit کو clearly mark کریں۔,Hard,2,ELITE,1
q_10_chem_ch26_sq_016,1,26.1 Addition Polymerization and Polyethene,application_scenario,Draw the structure of polystyrene from styrene and identify the side group retained in the polymer chain.,styrene سے polystyrene کی structure draw کریں اور polymer chain میں retained side group identify کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,"26.1 Condensation Polymerization, PET and Polyamide",topic_separator,,,,,,1
q_10_chem_ch26_sq_017,1,"26.1 Condensation Polymerization, PET and Polyamide",definition_function,Define condensation polymerization and state the type of small molecules that may be eliminated.,condensation polymerization کی تعریف کریں اور eliminated ہونے والی small molecules کی type بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch26_sq_018,1,"26.1 Condensation Polymerization, PET and Polyamide",list_state,State the two monomers used to prepare PET.,PET prepare کرنے کے لیے used two monomers بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch26_sq_019,1,"26.1 Condensation Polymerization, PET and Polyamide",definition_function,Define an ester linkage and state which functional groups react to form it.,ester linkage کی تعریف کریں اور بیان کریں کہ اسے form کرنے کے لیے کون سے functional groups react کرتے ہیں۔,Easy,2,PRO,1
q_10_chem_ch26_sq_020,1,"26.1 Condensation Polymerization, PET and Polyamide",definition_function,Define an amide linkage and state which functional groups react to form it.,amide linkage کی تعریف کریں اور بیان کریں کہ اسے form کرنے کے لیے کون سے functional groups react کرتے ہیں۔,Easy,2,PRO,1
