question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,15.1 Molar Volume,topic_separator,,,,,,1
q_10_chem_ch15_sq_001,1,15.1 Molar Volume,definition_unit,Define molar volume of a gas at RTP and state its value with unit.,RTP پر گیس کے molar volume کی تعریف کریں اور اس کی value unit سمیت بیان کریں۔,Easy,2,PRO,1
q_10_chem_ch15_sq_002,1,15.1 Molar Volume,list_state,State the temperature and pressure conditions represented by RTP.,RTP سے ظاہر ہونے والی temperature اور pressure conditions بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch15_sq_003,1,15.1 Molar Volume,formula_relationship,"Write the formula relating number of moles, gas volume at RTP and molar volume, and identify each quantity.",number of moles، RTP پر gas volume اور molar volume کا باہمی formula لکھیں اور ہر quantity کی نشاندہی کریں۔,Easy,2,ULTRA,1
q_10_chem_ch15_sq_004,1,15.1 Molar Volume,explain_reason,Explain why one mole of different gases occupies the same volume at the same temperature and pressure despite having different masses.,وضاحت کریں کہ different masses رکھنے کے باوجود one mole مختلف gases ایک ہی temperature اور pressure پر same volume کیوں occupy کرتی ہیں۔,Medium,2,ELITE,1
q_10_chem_ch15_sq_005,1,15.1 Molar Volume,function_purpose,Explain how the concept of molar volume is useful for calculating moles and masses of gases.,وضاحت کریں کہ molar volume کا concept gases کے moles اور masses calculate کرنے میں کیسے useful ہے۔,Medium,2,PRO,1
q_10_chem_ch15_sq_006,1,15.1 Molar Volume,compare_contrast,Relate molar volume to Avogadro's law and state the common condition required for comparing gas volumes.,molar volume کو Avogadro's law سے relate کریں اور gas volumes compare کرنے کے لیے required common condition بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch15_sq_007,1,15.1 Molar Volume,numerical_short,Calculate the number of moles and number of molecules present in 4.0 g of CH₄ at RTP.,درج ذیل data استعمال کرتے ہوئے 4.0 g CH₄ میں RTP پر number of moles اور number of molecules calculate کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,15.2 Concentration of a Solution,topic_separator,,,,,,1
q_10_chem_ch15_sq_008,1,15.2 Concentration of a Solution,definition_unit,Define concentration of a solution and state the units used for mass concentration and molar concentration.,solution کی concentration کی تعریف کریں اور mass concentration اور molar concentration کے units بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch15_sq_009,1,15.2 Concentration of a Solution,formula_relationship,Write the formula for calculating concentration in g/dm³ and identify the quantities used.,g/dm³ میں concentration calculate کرنے کا formula لکھیں اور استعمال ہونے والی quantities کی نشاندہی کریں۔,Easy,2,PRO,1
q_10_chem_ch15_sq_010,1,15.2 Concentration of a Solution,formula_relationship,Write the formula for calculating molar concentration and state the relationship between molarity and molar concentration.,molar concentration calculate کرنے کا formula لکھیں اور molarity اور molar concentration کا تعلق بیان کریں۔,Easy,2,ULTRA,1
q_10_chem_ch15_sq_011,1,15.2 Concentration of a Solution,numerical_short,Calculate the concentration in g/dm³ of a solution containing 20 g of NaCl in 0.2 dm³ of solution.,20 g NaCl کو 0.2 dm³ solution میں dissolve کرنے سے بننے والی solution کی concentration g/dm³ میں calculate کریں۔,Medium,2,PRO,1
q_10_chem_ch15_sq_012,1,15.2 Concentration of a Solution,numerical_short,Calculate the mass of CuSO₄ required to prepare 2 dm³ of solution having a concentration of 15 g/dm³.,15 g/dm³ concentration والی 2 dm³ solution prepare کرنے کے لیے required CuSO₄ کی mass calculate کریں۔,Medium,2,PRO,1
q_10_chem_ch15_sq_013,1,15.2 Concentration of a Solution,numerical_short,Calculate the molar concentration of a solution prepared by dissolving 10 g of NaOH in 1.2 dm³ of solution.,10 g NaOH کو 1.2 dm³ solution میں dissolve کرنے سے بننے والی solution کی molar concentration calculate کریں۔,Medium,2,PRO,1
q_10_chem_ch15_sq_014,1,15.2 Concentration of a Solution,numerical_short,Calculate the mass of NaCl required to prepare 150 cm³ of a 0.4 mol/dm³ solution.,0.4 mol/dm³ concentration والی 150 cm³ NaCl solution prepare کرنے کے لیے required NaCl کی mass calculate کریں۔,Hard,2,PRO,1
q_10_chem_ch15_sq_015,1,15.2 Concentration of a Solution,numerical_short,A CuSO₄ solution has a concentration of 5 × 10⁻² mol/dm³. Calculate the mass of CuSO₄ present in 50 cm³ of the solution.,CuSO₄ solution کی concentration 5 × 10⁻² mol/dm³ ہے۔ 50 cm³ solution میں موجود CuSO₄ کی mass calculate کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,15.3 Concentration of a Solution from Titration Data,topic_separator,,,,,,1
q_10_chem_ch15_sq_016,1,15.3 Concentration of a Solution from Titration Data,process_steps,Enlist the information required to calculate the concentration of an unknown solution by titration.,titration کے ذریعے unknown solution کی concentration calculate کرنے کے لیے required information کی فہرست بنائیں۔,Easy,2,ULTRA,1
q_10_chem_ch15_sq_017,1,15.3 Concentration of a Solution from Titration Data,definition_function,Define the end point of a titration and state its role in concentration calculations.,titration کے end point کی تعریف کریں اور concentration calculations میں اس کا role بیان کریں۔,Easy,2,ELITE,1
q_10_chem_ch15_sq_018,1,15.3 Concentration of a Solution from Titration Data,sequence,Describe the main calculation steps used to determine an unknown concentration from titration data.,titration data سے unknown concentration determine کرنے کے main calculation steps بیان کریں۔,Medium,2,PRO,1
q_10_chem_ch15_sq_019,1,15.3 Concentration of a Solution from Titration Data,numerical_short,"15 cm³ of 0.5 mol/dm³ NaOH neutralizes 23 cm³ of HCl. Using NaOH + HCl → NaCl + H₂O, calculate the concentration of HCl.",15 cm³ of 0.5 mol/dm³ NaOH، 23 cm³ HCl کو neutralize کرتی ہے۔ درج ذیل equation استعمال کرتے ہوئے HCl کی concentration calculate کریں: NaOH + HCl → NaCl + H₂O,Medium,2,PRO,1
