question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,"2.1 Respiration, Gaseous Exchange and Breathing",topic_separator,,,,,,1
q_10_bio_ch2_sq_001,1,"2.1 Respiration, Gaseous Exchange and Breathing",difference,Differentiate between breathing and gaseous exchange using two points.,سانس لینے کے عمل اور گیسوں کے تبادلے میں دو نکات کی بنیاد پر فرق بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch2_sq_002,1,"2.1 Respiration, Gaseous Exchange and Breathing",difference,Differentiate between breathing and cellular respiration in terms of process and site.,سانس لینے کے عمل اور خلوی تنفس میں عمل اور مقام کے لحاظ سے فرق بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch2_sq_003,1,"2.1 Respiration, Gaseous Exchange and Breathing",definition_function,Define cellular respiration and state the role of oxygen in this process.,خلوی تنفس کی تعریف کریں اور اس عمل میں آکسیجن کا کردار بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch2_sq_004,1,"2.1 Respiration, Gaseous Exchange and Breathing",definition_function,Define gaseous exchange and name the two gases exchanged between the body and the environment.,گیسوں کے تبادلے کی تعریف کریں اور جسم و ماحول کے درمیان تبدیل ہونے والی دو گیسوں کے نام لکھیں۔,Easy,2,ULTRA,1
q_10_bio_ch2_sq_005,1,"2.1 Respiration, Gaseous Exchange and Breathing",concept_explanation,"Explain the relationship among breathing, gaseous exchange, and cellular respiration.",سانس لینے، گیسوں کے تبادلے اور خلوی تنفس کے باہمی تعلق کی وضاحت کریں۔,Hard,2,PRO,1
TOPIC_SEP,1,2.1 Air Passageway: Nostrils and Nasal Cavity,topic_separator,,,,,,1
q_10_bio_ch2_sq_006,1,2.1 Air Passageway: Nostrils and Nasal Cavity,features_characteristics,Describe the position and general structure of the nasal cavity.,ناک کی گہا کا مقام اور عمومی ساخت بیان کریں۔,Easy,2,ELITE,1
q_10_bio_ch2_sq_007,1,2.1 Air Passageway: Nostrils and Nasal Cavity,function_purpose,State the functions of fine hairs present in the nasal cavity.,ناک کی گہا میں موجود باریک بالوں کے افعال بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch2_sq_008,1,2.1 Air Passageway: Nostrils and Nasal Cavity,function_purpose,Explain how mucus in the nasal cavity protects the respiratory system.,وضاحت کریں کہ ناک کی گہا میں موجود میوکس نظامِ تنفس کی حفاظت کیسے کرتا ہے۔,Medium,2,PRO,1
