question_hash,active,topic,question_style,question,urdu_translation,difficulty,marks,weightage,smart_syllabus
TOPIC_SEP,1,"5.1 Coordinated Action: Stimulus, Receptor, Coordinator, Effector and Response",topic_separator,,,,,,1
q_10_bio_ch5_sq_001,1,"5.1 Coordinated Action: Stimulus, Receptor, Coordinator, Effector and Response",definition_example,Define a stimulus and give any two examples of stimuli.,محرک کی تعریف کریں اور محرکات کی کوئی دو مثالیں دیں۔,Easy,2,PRO,1
q_10_bio_ch5_sq_002,1,"5.1 Coordinated Action: Stimulus, Receptor, Coordinator, Effector and Response",function_purpose,State the functions of a receptor and a coordinator in a coordinated action.,مربوط عمل میں ریسیپٹر اور کوآرڈینیٹر کے افعال بیان کریں۔,Easy,2,ULTRA,1
q_10_bio_ch5_sq_003,1,"5.1 Coordinated Action: Stimulus, Receptor, Coordinator, Effector and Response",difference,Differentiate between an effector and a response in a coordinated action.,مربوط عمل میں ایفیکٹر اور ردِعمل کے درمیان فرق بیان کریں۔,Medium,2,PRO,1
q_10_bio_ch5_sq_004,1,"5.1 Coordinated Action: Stimulus, Receptor, Coordinator, Effector and Response",sequence,Write the five components of a coordinated action in their correct sequence.,مربوط عمل کے پانچ اجزا درست ترتیب سے لکھیں۔,Medium,2,PRO,1
q_10_bio_ch5_sq_005,1,"5.1 Coordinated Action: Stimulus, Receptor, Coordinator, Effector and Response",compare_contrast,Compare nervous coordination and chemical coordination in terms of coordinator and effector.,اعصابی ہم آہنگی اور کیمیائی ہم آہنگی کا کوآرڈینیٹر اور ایفیکٹر کے لحاظ سے تقابل کریں۔,Hard,2,ELITE,1
TOPIC_SEP,1,5.1 Structure of Neuron and Nerve Impulse,topic_separator,,,,,,1
q_10_bio_ch5_sq_006,1,5.1 Structure of Neuron and Nerve Impulse,definition_function,Define a neuron and state its role in the transmission of nerve impulses.,نیورون کی تعریف کریں اور اعصابی پیغامات کی ترسیل میں اس کا کردار بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch5_sq_007,1,5.1 Structure of Neuron and Nerve Impulse,list_state,Name the three major parts of a neuron and state the function of each part.,نیورون کے تین بڑے حصوں کے نام لکھیں اور ہر حصے کا فعل بیان کریں۔,Easy,2,PRO,1
q_10_bio_ch5_sq_008,1,5.1 Structure of Neuron and Nerve Impulse,difference,Differentiate between dendrites and an axon using two points.,ڈینڈرائٹس اور ایکسون میں دو نکات کی بنیاد پر فرق بیان کریں۔,Medium,2,PRO,1
